,num_dol,num_dfep,num_tfsi,num_ps,num_li,atoms_dol,atoms_dfep,atoms_tfsi,atoms_ps,atoms_li,count,%
1100,7,0,1,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
1101,7,0,1,1,1,::::1O:1O:1O,,2O,,1L,1,0.03000300030003
1102,7,0,1,1,1,::::1O:1O:2O,,,,1L,1,0.03000300030003
1103,7,0,1,1,1,::::1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1104,7,0,1,1,2,::1O:1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
1105,7,0,1,1,2,::1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
1106,7,0,1,1,2,::1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1107,7,0,2,1,1,:::1O:1O:1O:2O,,:,,1L,1,0.03000300030003
1108,7,0,1,2,2,:::1O:1O:2O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1109,7,0,1,2,2,:::1O:1O:2O:2O,,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1110,7,0,1,3,1,::::1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1111,7,0,2,1,1,:1O:1O:1O:1O:1O:2O,,:2O1S,,1L,1,0.03000300030003
1112,7,0,2,1,1,:::1O:1O:1O:1O,,:,,1L,1,0.03000300030003
1113,7,0,2,1,1,:::1O:1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
1114,7,0,2,1,1,:::1O:1O:1O:2O,,1O:1O1S,,1L,1,0.03000300030003
1115,7,0,2,1,1,:::1O:1O:1O:2O,,:3O2S,,1L,1,0.03000300030003
1116,7,0,1,1,2,:::1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1117,7,0,2,1,1,::::1O:1O:1O,,1O:2O1S,,1L,1,0.03000300030003
1118,7,0,2,1,1,::::1O:1O:1O,,:,,1L,1,0.03000300030003
1119,7,0,2,1,1,::::1O:1O:1O,,:1N1O,,1L,1,0.03000300030003
1120,7,0,2,1,1,::::1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
1121,7,0,2,1,1,::::::1O,,:1O1S,,1L,1,0.03000300030003
1122,7,0,2,1,2,1O:1O:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1123,7,0,2,1,2,:1O:1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1124,7,0,1,2,2,:::1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1125,7,0,1,2,2,:::1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1126,7,0,1,2,2,:::1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1127,7,0,1,2,2,::1O:1O:1O:2O:2O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1128,7,0,1,1,2,:::1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1129,7,0,1,1,2,:::1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1130,7,0,1,2,1,:::1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1131,7,0,1,2,1,:::1O:1O:1O:2O,,1N4O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1132,7,0,1,2,2,:1O:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1133,7,0,1,2,2,::1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1134,7,0,1,2,2,::1O:1O:1O:1O:1O,,1N1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1135,7,0,1,2,2,::1O:1O:1O:1O:1O,,1N2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1136,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1137,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1138,7,0,1,2,2,::1O:1O:1O:1O:2O,,1N4O2S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1139,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1140,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1141,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1142,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1143,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1144,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
1145,6,0,2,1,2,:1O:1O:1O:1O:2O,,2O:2O2S,,1L:1L,1,0.03000300030003
1146,5,2,1,1,2,:1O:1O:1O:2O,:,1O1S,,1L:1L,1,0.03000300030003
1147,5,2,1,1,2,1O:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
1148,5,2,1,1,2,1O:1O:1O:1O:1O,:,3O1S,,1L:1L,1,0.03000300030003
1149,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
1150,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,1O1S,,1L:1L,1,0.03000300030003
1151,5,2,1,1,2,1O:1O:1O:2O:2O,:,3O2S,,1L:1L,1,0.03000300030003
1152,5,2,1,1,2,:1O:1O:1O:1O,:,1O1S,,1L:1L,1,0.03000300030003
1153,5,2,1,1,2,:1O:1O:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
1154,5,2,1,1,2,:1O:1O:1O:2O,:1O,1O,,1L:1L,1,0.03000300030003
1155,5,2,1,1,1,:::1O:1O,:1O,1O,,1L,1,0.03000300030003
1156,5,2,1,1,2,:1O:1O:2O:2O,:,3O1S,,1L:1L,1,0.03000300030003
1157,5,2,1,1,2,:1O:1O:2O:2O,:1O,2O1S,,1L:1L,1,0.03000300030003
1158,5,2,1,1,2,::1O:1O:2O,:1O,1O1S,,1L:1L,1,0.03000300030003
1159,5,2,1,2,2,:1O:1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1160,5,2,1,2,2,::1O:1O:2O,:,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1161,5,2,1,3,2,::1O:1O:1O,:,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1162,5,2,1,3,3,::1O:1O:1O,:,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1163,5,2,1,1,2,1O:1O:1O:1O:1O,:,1N2O1S,,1L:1L,1,0.03000300030003
1164,5,2,1,1,1,::1O:2O:2O,:,2O2S,,1L,1,0.03000300030003
1165,5,2,2,1,1,:::1O:1O,:,:2O,,1L,1,0.03000300030003
1166,5,2,0,1,1,:::1O:2O,:1O,,,1L,1,0.03000300030003
1167,5,1,3,1,2,:::1O:1O,,1N2O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1168,5,1,3,1,2,:::1O:2O,,1N1O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1169,5,2,0,1,1,1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1170,5,2,0,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1171,5,2,0,1,1,:1O:1O:2O:2O,:,,,1L,1,0.03000300030003
1172,5,2,0,1,1,:1O:1O:2O:2O,:1O,,,1L,1,0.03000300030003
1173,5,2,0,1,1,::1O:1O:2O,:1O,,,1L,1,0.03000300030003
1174,5,2,0,1,2,1O:1O:1O:1O:1O,:1O,,,1L:1L,1,0.03000300030003
1175,5,2,1,1,1,::1O:1O:1O,:,2O1S,,1L,1,0.03000300030003
1176,5,2,0,1,2,1O:1O:1O:2O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1177,5,2,0,1,2,:1O:1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
1178,5,2,0,1,2,:1O:1O:1O:1O,:,,,1L:1L,1,0.03000300030003
1179,5,2,0,1,2,::1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
1180,5,2,1,1,1,::1O:1O:1O,:,,,1L,1,0.03000300030003
1181,5,2,1,1,1,::1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
1182,5,2,1,1,1,::1O:1O:1O,:,2O,,1L,1,0.03000300030003
1183,5,2,2,1,1,:::1O:1O,:,1O:2O,,1L,1,0.03000300030003
1184,5,2,2,1,1,::::1O,:,1O1S:2O,,1L,1,0.03000300030003
1185,6,0,2,1,2,:1O:1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1186,6,0,0,2,2,:1O:1O:1O:2O:2O,,,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1187,6,0,0,2,2,1O:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1188,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1189,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1190,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1191,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1192,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1193,6,0,0,2,2,:1O:1O:1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1194,6,0,0,2,2,::1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1195,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1196,6,0,0,2,2,:::1O:2O:2O,,,2S:2S:2S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1197,6,0,0,2,3,::1O:1O:1O:1O,,,3S:3S:3S:4S:5S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1198,6,0,0,3,1,::::1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1199,6,0,0,3,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1200,6,0,0,3,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1201,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1202,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1203,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1204,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1205,5,2,2,1,2,:1O:1O:1O:1O,:,1N3O2S:2O,,1L:1L,1,0.03000300030003
1206,5,3,1,1,1,::1O:1O:1O,::,2O1S,,1L,1,0.03000300030003
1207,5,2,2,1,2,:1O:1O:1O:2O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1208,5,2,2,1,2,:::1O:2O,:1O,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1209,5,3,0,1,1,:1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
1210,5,3,0,1,1,:1O:1O:1O:2O,::,,,1L,1,0.03000300030003
1211,5,3,0,1,1,::1O:1O:1O,::,,,1L,1,0.03000300030003
1212,5,3,0,1,2,1O:1O:1O:1O:1O,::1O,,,1L:1L,1,0.03000300030003
1213,5,3,0,1,2,1O:1O:1O:2O:2O,::,,,1L:1L,1,0.03000300030003
1214,5,3,1,1,1,::::1O,::1O,,,1L,1,0.03000300030003
1215,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1216,5,4,0,1,1,::::1O,:::1O,,,1L,1,0.03000300030003
1217,6,0,0,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1218,6,0,0,1,1,:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1219,6,0,0,1,1,:1O:1O:2O:2O:2O,,,,1L,1,0.03000300030003
1220,6,0,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1221,6,0,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1222,6,0,0,2,1,:1O:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1223,5,1,3,1,2,::1O:1O:2O,,1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1224,5,1,3,1,2,::1O:1O:1O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1225,5,1,3,1,2,:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1226,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1227,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1228,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1229,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1230,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1231,5,1,2,1,2,1O:1O:1O:1O:1O,,:2O2S,,1L:1L,1,0.03000300030003
1232,5,1,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1233,5,1,2,1,2,1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1234,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
1235,5,1,2,1,1,::::1O,,1O:1O1S,,1L,1,0.03000300030003
1236,5,1,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1237,5,1,2,1,2,1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1238,5,1,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1239,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1240,5,1,2,1,2,1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1241,5,1,2,1,2,:1O:1O:1O:1O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
1242,5,1,2,1,2,:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1243,5,1,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1244,5,1,2,1,1,:::2O:2O,,1O1S:2O,,1L,1,0.03000300030003
1245,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1246,5,1,1,3,2,::1O:1O:1O,,1N2O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1247,5,1,1,2,3,:1O:1O:1O:1O,1O,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1248,5,1,1,2,3,:1O:1O:1O:1O,1O,1N4O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1249,5,1,1,2,3,::1O:1O:1O,,2O,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1250,5,1,1,2,3,::1O:1O:2O,,1N4O2S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1251,5,1,1,3,2,1O:1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1252,5,1,1,3,2,:1O:1O:1O:1O,,1N2O1S,::::::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1253,5,1,1,3,2,:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1254,5,1,1,3,2,::1O:1O:1O,,1O1S,:::::1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1255,5,1,2,1,1,:::1O:1O,1O,:1O,,1L,1,0.03000300030003
1256,5,1,1,3,2,::1O:1O:1O,,2O,2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1257,5,1,1,3,2,:::1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1258,5,1,1,3,3,:1O:1O:2O:2O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1259,5,1,1,3,3,::1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1260,5,1,2,1,1,:1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
1261,5,1,2,1,1,:1O:1O:2O:2O,,:1O,,1L,1,0.03000300030003
1262,5,1,2,1,1,:::1O:1O,,:1O1S,,1L,1,0.03000300030003
1263,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1264,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1265,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1266,5,1,2,2,2,:1O:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1267,5,1,2,1,2,::1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
1268,5,1,2,1,2,::1O:1O:1O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
1269,5,1,2,1,2,:::1O:1O,1O,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1270,5,1,2,1,3,1O:1O:1O:1O:1O,,:3O1S,,1L:1L:1L,1,0.03000300030003
1271,5,1,2,2,2,:1O:1O:1O:1O,,1N1O1S:1O,2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1272,5,1,2,2,2,:1O:1O:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1273,5,1,2,2,2,:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1274,5,1,2,2,2,::1O:1O:1O,,1N2O1S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1275,5,1,2,1,2,:1O:1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1276,5,1,2,2,2,::1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1277,5,1,2,2,2,::1O:1O:1O,1O,1N3O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1278,5,1,2,2,2,:::1O:1O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1279,5,1,2,2,3,:1O:1O:1O:2O,,1O:2O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L:1L,1,0.03000300030003
1280,5,0,1,2,2,1O:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
1281,5,1,2,2,3,::1O:1O:2O,,1O:3O2S,1S:1S:2S:3S:4S:4S:4S:5S,1L:1L:1L,1,0.03000300030003
1282,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1283,5,1,2,1,2,::1O:1O:1O,1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1284,5,1,2,1,2,::1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1285,5,1,2,1,2,::1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1286,5,1,2,1,2,:1O:2O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
