,num_dol,num_dbe,num_tfsi,num_ps,num_li,atoms_dol,atoms_dbe,atoms_tfsi,atoms_ps,atoms_li,count,%
1001,6,0,1,3,2,:1O:1O:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1002,5,0,2,2,2,::1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1003,6,0,1,3,2,::1O:1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1004,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1005,6,0,2,1,1,::::1O:1O,,:1O,,1L,1,0.03000300030003
1006,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1007,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1008,5,0,2,2,2,::1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1009,5,0,2,2,2,::1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1010,6,0,2,1,1,::1O:1O:1O:2O,,:1O,,1L,1,0.03000300030003
1011,6,0,2,1,1,:::1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
1012,6,0,2,1,1,:::1O:1O:1O,,1O:2O1S,,1L,1,0.03000300030003
1013,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1014,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1015,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1016,5,0,2,1,2,::1O:1O:1O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1017,5,0,2,1,2,::1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1018,6,0,2,1,2,::1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1019,6,0,2,1,2,::1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1020,6,0,2,1,2,::1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1021,5,0,2,1,2,::1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1022,5,0,2,1,2,::1O:1O:1O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1023,5,0,2,1,2,::1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1024,5,0,2,1,2,:1O:1O:2O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1025,5,0,2,1,2,::1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1026,5,0,2,1,2,:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
1027,5,0,2,1,2,:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1028,6,0,2,1,2,::1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1029,5,0,2,1,2,:1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1030,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1031,6,0,2,1,2,::1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1032,6,0,2,1,2,::1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
1033,5,0,2,1,2,::1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1034,5,0,2,1,2,::1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1035,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1036,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1037,6,0,2,1,2,:1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1038,5,0,2,2,2,1O:1O:1O:1O:2O,,1O:1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1039,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1N1O1S,,1L:1L,1,0.03000300030003
1040,5,0,2,2,2,1O:1O:1O:1O:1O,,:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1041,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1042,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1N2O1S,,1L:1L,1,0.03000300030003
1043,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1044,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1045,5,0,2,1,2,::1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1046,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1047,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1048,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1049,5,0,2,2,1,::1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1050,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1051,5,0,2,1,3,1O:1O:1O:1O:2O,,2O1S:3O1S,,1L:1L:1L,1,0.03000300030003
1052,5,0,2,1,2,::1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
1053,5,0,2,2,2,::1O:1O:1O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1054,5,0,2,2,2,::1O:1O:2O,,1N1O1S:2O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1055,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1056,5,0,2,2,2,::1O:1O:2O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1057,5,0,3,2,2,:::1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1058,5,0,3,2,2,:::1O:1O,,1O:1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1059,5,0,3,2,2,::1O:1O:2O,,:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1060,5,0,3,2,2,::1O:1O:1O,,:2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1061,5,0,3,2,2,::1O:1O:1O,,:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1062,5,0,3,2,2,::1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1063,5,0,3,2,2,::1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1064,5,0,3,2,2,::1O:1O:1O,,1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1065,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1066,5,0,3,2,2,:1O:1O:1O:2O,,::1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1067,5,0,3,2,2,:1O:1O:1O:2O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1068,5,0,3,1,2,:::1O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1069,6,0,1,2,2,:1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1070,5,0,3,1,2,:::1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1071,5,0,3,1,2,:::1O:1O,,1N2O2S:1N2O2S:1O,,1L:1L,1,0.03000300030003
1072,6,0,1,2,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1073,5,0,3,1,2,::1O:1O:2O,,2O:2O:2O1S,,1L:1L,1,0.03000300030003
1074,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1075,5,1,0,1,1,1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1076,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1077,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1078,5,1,0,2,2,1O:1O:1O:2O:2O,,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1079,5,1,0,2,2,1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1080,5,1,0,2,2,1O:1O:1O:1O:2O,,,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1081,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1082,5,1,0,2,2,1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1083,5,1,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1084,5,1,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1085,5,1,0,2,1,:::1O:1O,1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1086,5,1,0,1,1,:::1O:1O,,,,1L,1,0.03000300030003
1087,6,0,1,2,2,:1O:1O:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1088,5,1,0,2,1,::1O:1O:1O,,,3S:4S:5S:5S:5S:5S:5S:5S,1L,1,0.03000300030003
1089,5,1,0,2,1,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1090,5,1,0,1,2,:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
1091,5,1,0,1,2,1O:1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
1092,5,1,0,1,2,1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1093,6,0,1,2,2,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1094,5,0,3,1,2,::1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1095,6,0,1,2,2,::1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1096,5,0,3,1,2,::1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1097,6,0,1,2,2,:::1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1098,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1099,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1100,5,0,3,1,2,:1O:1O:1O:1O,,1N2O1S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1101,5,0,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1102,5,0,3,1,2,1O:1O:1O:1O:1O,,::3O1S,,1L:1L,1,0.03000300030003
1103,6,0,1,2,2,:::1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1104,5,0,2,2,3,:1O:1O:1O:1O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1105,6,0,1,2,2,:::1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1106,6,0,1,2,2,::1O:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1107,5,0,2,2,3,:1O:1O:1O:1O,,1N1O1S:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1108,5,0,2,2,3,1O:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1109,6,0,1,2,2,:::1O:1O:2O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1110,5,0,2,2,2,:::1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1111,5,0,2,2,2,:::1O:1O,,1N4O2S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1112,5,0,2,2,2,:::1O:1O,,1N2O2S:1O,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1113,6,0,1,3,1,:::1O:1O:1O,,,::::::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1114,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1115,6,0,1,2,2,::1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1116,6,0,1,2,2,::1O:1O:1O:1O,,1N3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1117,5,0,3,1,2,::1O:1O:1O,,1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
1118,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1119,5,0,3,1,2,::1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1120,5,0,3,1,2,::1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1121,5,0,3,1,2,::1O:1O:1O,,2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1122,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1123,5,0,3,1,2,::1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1124,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1125,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1126,5,0,3,1,2,:1O:1O:1O:1O,,:1N1O1S:2O,,1L:1L,1,0.03000300030003
1127,6,0,1,2,2,::1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1128,5,0,3,1,2,::1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1129,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1130,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1131,5,0,3,1,2,:1O:1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1132,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1133,6,0,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1134,1,1,3,1,2,1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1135,4,1,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1136,5,0,0,2,2,:1O:1O:1O:2O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1137,3,1,2,1,3,1O:1O:2O,,2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1138,3,1,2,2,2,:1O:1O,,1O:2O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1139,3,1,2,2,2,:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1140,3,1,2,2,2,:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1141,3,1,2,2,2,:1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1142,3,1,2,2,2,1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1143,3,1,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1144,3,1,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1145,3,1,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1146,3,1,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1147,3,1,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1148,3,1,2,2,2,1O:1O:1O,,1N2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1149,3,1,2,1,3,1O:1O:1O,,1O:2O1S,,1L:1L:1L,1,0.03000300030003
1150,3,1,2,2,2,:1O:1O,,2O:3O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1151,3,1,2,1,2,::1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1152,3,1,2,1,2,:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1153,3,1,2,1,2,:1O:1O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
1154,3,1,2,1,2,:1O:1O,1O,1O:2O,,1L:1L,1,0.03000300030003
1155,3,1,2,1,2,:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
1156,3,1,2,1,2,:1O:1O,1O,1N3O2S:3O1S,,1L:1L,1,0.03000300030003
1157,3,1,2,1,2,:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1158,3,1,2,1,2,:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1159,3,1,2,1,2,:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1160,3,1,2,1,2,:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1161,3,1,2,1,2,:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1162,3,1,2,2,2,:1O:1O,,2O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1163,3,1,2,2,2,:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1164,5,0,0,2,2,:1O:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1165,3,1,4,1,2,1O:1O:1O,,1N3O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1166,3,2,0,2,2,1O:1O:2O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1167,3,2,0,2,1,::1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1168,3,2,0,2,1,:1O:1O,:,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1169,3,2,0,2,1,:1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1170,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1171,3,2,0,2,1,1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1172,3,2,0,1,1,::1O,:1O,,,1L,1,0.03000300030003
1173,3,2,0,1,1,:1O:2O,:1O,,,1L,1,0.03000300030003
1174,3,2,0,1,1,1O:1O:1O,:1O,,,1L,1,0.03000300030003
1175,3,1,4,1,2,1O:1O:1O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1176,3,1,4,1,2,1O:1O:1O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1177,3,1,3,2,2,1O:1O:1O,,:1O:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1178,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1179,3,1,3,2,2,1O:1O:1O,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1180,3,1,3,1,2,::1O,1O,1O:1O:2O,,1L:1L,1,0.03000300030003
1181,3,1,3,1,2,:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1182,3,1,3,1,2,:1O:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1183,3,1,3,1,2,1O:1O:2O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1184,3,1,3,1,2,1O:1O:1O,1O,:1O:3O2S,,1L:1L,1,0.03000300030003
1185,3,1,3,1,2,1O:1O:1O,1O,:1O:1O,,1L:1L,1,0.03000300030003
1186,3,1,3,1,2,1O:1O:1O,1O,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1187,3,1,3,1,2,1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1188,3,1,3,1,2,1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1189,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1190,3,1,2,1,2,:1O:1O,,1N2O1S:1N4O2S,,1L:1L,1,0.03000300030003
1191,3,1,2,1,2,1O:2O:2O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1192,3,1,2,1,2,1O:1O:2O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
1193,3,1,0,3,2,1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1194,3,1,1,1,2,1O:1O:2O,1O,1N1O1S,,1L:1L,1,0.03000300030003
1195,3,1,1,1,2,1O:1O:1O,1O,3O2S,,1L:1L,1,0.03000300030003
1196,3,1,1,1,2,1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
1197,3,1,1,1,2,1O:1O:1O,1O,1N4O2S,,1L:1L,1,0.03000300030003
1198,3,1,1,1,2,1O:1O:1O,1O,1N2O2S,,1L:1L,1,0.03000300030003
1199,3,1,1,1,2,1O:1O:1O,,1N1O,,1L:1L,1,0.03000300030003
1200,3,1,1,1,1,:1O:2O,1O,1O,,1L,1,0.03000300030003
1201,3,1,1,1,1,:1O:1O,,1O,,1L,1,0.03000300030003
1202,3,1,0,3,3,1O:1O:1O,,,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1203,3,1,0,3,2,:1O:2O,,,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1204,3,1,0,3,2,1O:1O:2O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1205,3,1,0,2,2,:1O:2O,1O,,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1206,3,1,2,1,2,1O:1O:2O,1O,1O:1O,,1L:1L,1,0.03000300030003
1207,3,1,0,2,2,:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1208,3,1,0,2,2,:1O:1O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1209,3,1,0,2,2,1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1210,3,1,0,2,2,1O:1O:1O,1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1211,3,1,0,2,2,1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1212,3,1,0,2,2,1O:1O:1O,,,1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1213,3,1,0,2,2,1O:1O:1O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1214,3,1,0,2,1,:1O:1O,,,3S:3S:3S:3S:3S:4S:4S:5S,1L,1,0.03000300030003
1215,3,1,0,1,2,1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
1216,3,1,0,1,1,::1O,1O,,,1L,1,0.03000300030003
1217,3,0,5,1,3,1O:1O:1O,,::1O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1218,3,1,1,1,2,1O:1O:2O,1O,1N3O2S,,1L:1L,1,0.03000300030003
1219,3,1,1,1,2,1O:1O:2O,1O,3O2S,,1L:1L,1,0.03000300030003
1220,3,1,1,1,2,:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
1221,3,1,1,1,2,:1O:1O,1O,2O,,1L:1L,1,0.03000300030003
1222,3,1,2,1,2,1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1223,3,1,2,1,2,1O:1O:2O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1224,3,1,2,1,2,1O:1O:1O,1O,:1O,,1L:1L,1,0.03000300030003
1225,3,1,2,1,2,1O:1O:1O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
1226,3,1,2,1,2,1O:1O:1O,1O,1N2O:1O,,1L:1L,1,0.03000300030003
1227,3,1,2,1,2,1O:1O:1O,1O,1N2O1S:1O,,1L:1L,1,0.03000300030003
1228,3,1,2,1,2,1O:1O:1O,1O,1N1O1S:2O,,1L:1L,1,0.03000300030003
1229,3,1,2,1,2,1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
1230,3,1,2,1,2,1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1231,3,1,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1232,3,1,2,1,2,1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1233,3,1,2,1,2,1O:1O:1O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1234,3,1,2,1,2,1O:1O:1O,,1N1O1S:3O1S,,1L:1L,1,0.03000300030003
1235,3,1,2,1,2,1O:1O:1O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
1236,3,1,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1237,3,1,2,1,1,::1O,,2O:2O,,1L,1,0.03000300030003
