,num_dol,num_dipe,num_tfsi,num_ps,num_li,atoms_dol,atoms_dipe,atoms_tfsi,atoms_ps,atoms_li,count,%
0,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,24,0.7200720072007201
1,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,23,0.6900690069006901
2,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,19,0.57005700570057
3,4,1,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,14,0.42004200420042
4,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,13,0.39003900390039
5,4,1,1,1,2,1O:1O:1O:1O,1O,1O,,1L:1L,13,0.39003900390039
6,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,13,0.39003900390039
7,5,1,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,12,0.36003600360036
8,4,0,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,12,0.36003600360036
9,4,1,2,1,2,1O:1O:1O:1O,,1O:2O1S,,1L:1L,12,0.36003600360036
10,4,0,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,11,0.33003300330033
11,4,1,2,1,2,1O:1O:1O:1O,,1O:2O,,1L:1L,11,0.33003300330033
12,4,0,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,11,0.33003300330033
13,4,1,1,1,2,1O:1O:1O:2O,1O,1O,,1L:1L,10,0.3000300030003
14,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,10,0.3000300030003
15,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,10,0.3000300030003
16,3,2,1,1,2,1O:1O:1O,:1O,1O,,1L:1L,10,0.3000300030003
17,5,0,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,10,0.3000300030003
18,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,10,0.3000300030003
19,4,1,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,10,0.3000300030003
20,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O1S,,1L:1L,9,0.27002700270027
21,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,9,0.27002700270027
22,5,0,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,8,0.24002400240024
23,5,1,1,1,2,1O:1O:1O:1O:1O,,2O1S,,1L:1L,8,0.24002400240024
24,3,1,1,1,2,1O:1O:1O,1O,1O1S,,1L:1L,8,0.24002400240024
25,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,7,0.21002100210021
26,5,1,1,1,2,:1O:1O:1O:1O,1O,1O,,1L:1L,7,0.21002100210021
27,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,7,0.21002100210021
28,5,1,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,7,0.21002100210021
29,5,0,1,1,2,1O:1O:1O:1O:1O,,2O,,1L:1L,7,0.21002100210021
30,5,0,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,7,0.21002100210021
31,4,0,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,7,0.21002100210021
32,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,7,0.21002100210021
33,4,0,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,7,0.21002100210021
34,5,1,1,1,2,:1O:1O:1O:1O,1O,2O1S,,1L:1L,7,0.21002100210021
35,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,7,0.21002100210021
36,4,1,1,1,2,:1O:1O:1O,1O,1O,,1L:1L,7,0.21002100210021
37,3,1,1,1,2,1O:1O:1O,1O,2O1S,,1L:1L,6,0.18001800180018
38,4,1,1,1,2,:1O:1O:1O,1O,2O,,1L:1L,6,0.18001800180018
39,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,6,0.18001800180018
40,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,6,0.18001800180018
41,5,1,1,1,2,1O:1O:1O:1O:2O,,1O,,1L:1L,6,0.18001800180018
42,5,1,1,1,2,1O:1O:1O:1O:1O,,3O1S,,1L:1L,6,0.18001800180018
43,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,6,0.18001800180018
44,4,1,1,1,2,1O:1O:1O:1O,1O,2O1S,,1L:1L,6,0.18001800180018
45,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,6,0.18001800180018
46,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O,,1L:1L,6,0.18001800180018
47,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O1S,,1L:1L,6,0.18001800180018
48,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,6,0.18001800180018
49,4,1,2,1,2,1O:1O:1O:1O,,1O:1O1S,,1L:1L,6,0.18001800180018
50,3,1,1,1,2,1O:1O:1O,1O,1O,,1L:1L,6,0.18001800180018
51,4,2,1,1,2,1O:1O:1O:1O,:1O,1O,,1L:1L,6,0.18001800180018
52,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,6,0.18001800180018
53,6,0,0,1,1,:::1O:1O:1O,,,,1L,6,0.18001800180018
54,5,0,1,1,2,1O:1O:1O:1O:1O,,1O,,1L:1L,6,0.18001800180018
55,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,6,0.18001800180018
56,7,0,0,1,1,:::1O:1O:1O:2O,,,,1L,6,0.18001800180018
57,5,0,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,5,0.15001500150015
58,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,5,0.15001500150015
59,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,5,0.15001500150015
60,5,0,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,5,0.15001500150015
61,3,1,2,1,2,:1O:1O,1O,1O:2O,,1L:1L,5,0.15001500150015
62,3,2,1,1,2,1O:1O:2O,:1O,1O,,1L:1L,5,0.15001500150015
63,4,0,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,5,0.15001500150015
64,3,2,1,1,2,1O:1O:1O,:1O,2O,,1L:1L,5,0.15001500150015
65,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,5,0.15001500150015
66,4,0,2,1,2,1O:1O:1O:2O,,1O:2O1S,,1L:1L,5,0.15001500150015
67,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,5,0.15001500150015
68,3,1,2,1,2,1O:1O:1O,1O,1O:1O,,1L:1L,5,0.15001500150015
69,6,0,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,5,0.15001500150015
70,6,1,0,1,1,:::1O:1O:1O,,,,1L,5,0.15001500150015
71,3,1,1,1,2,1O:1O:1O,1O,1N3O2S,,1L:1L,5,0.15001500150015
72,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O,,1L:1L,5,0.15001500150015
73,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1O,,1L:1L,5,0.15001500150015
74,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,5,0.15001500150015
75,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O,,1L:1L,5,0.15001500150015
76,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,5,0.15001500150015
77,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,5,0.15001500150015
78,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,5,0.15001500150015
79,4,0,1,2,2,1O:1O:1O:2O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
80,5,0,3,1,2,::1O:1O:1O,,1O:1O:2O1S,,1L:1L,4,0.12001200120012
81,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,1O,,1L:1L,4,0.12001200120012
82,4,1,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,4,0.12001200120012
83,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,4,0.12001200120012
84,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O,,1L:1L,4,0.12001200120012
85,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,4,0.12001200120012
86,6,0,1,1,1,:::1O:1O:1O,,1O,,1L,4,0.12001200120012
87,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,4,0.12001200120012
88,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O,,1L:1L,4,0.12001200120012
89,6,0,1,1,1,:::1O:1O:1O,,,,1L,4,0.12001200120012
90,3,1,2,1,2,:1O:1O,1O,1O:1O,,1L:1L,4,0.12001200120012
91,6,0,1,1,1,::1O:1O:1O:1O,,1O,,1L,4,0.12001200120012
92,2,2,2,1,2,1O:1O,:1O,1O:1O,,1L:1L,4,0.12001200120012
93,3,1,2,1,2,1O:1O:1O,1O,:1O,,1L:1L,4,0.12001200120012
94,3,2,1,1,2,1O:1O:1O,:1O,2O1S,,1L:1L,4,0.12001200120012
95,6,0,0,1,1,::1O:1O:1O:1O,,,,1L,4,0.12001200120012
96,3,1,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,4,0.12001200120012
97,3,1,1,1,2,1O:1O:1O,1O,3O1S,,1L:1L,4,0.12001200120012
98,3,1,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,4,0.12001200120012
99,3,1,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,4,0.12001200120012
100,5,1,1,1,1,::1O:1O:1O,,1O1S,,1L,4,0.12001200120012
101,3,1,1,1,2,1O:1O:2O,1O,1O,,1L:1L,4,0.12001200120012
102,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,4,0.12001200120012
103,5,1,1,1,2,:1O:1O:1O:1O,,1N3O2S,,1L:1L,4,0.12001200120012
104,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,4,0.12001200120012
105,3,1,2,1,2,1O:1O:1O,1O,1O:2O1S,,1L:1L,4,0.12001200120012
106,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,4,0.12001200120012
107,4,1,1,1,2,:1O:1O:1O,1O,1O1S,,1L:1L,4,0.12001200120012
108,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O,,1L:1L,4,0.12001200120012
109,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O,,1L:1L,4,0.12001200120012
110,4,0,2,1,2,1O:1O:1O:2O,,1O:3O1S,,1L:1L,4,0.12001200120012
111,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
112,5,0,1,2,2,:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,4,0.12001200120012
113,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,4,0.12001200120012
114,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
115,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,4,0.12001200120012
116,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,4,0.12001200120012
117,5,0,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,4,0.12001200120012
118,4,0,3,1,2,:1O:1O:1O,,1O:1O:1O,,1L:1L,4,0.12001200120012
119,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O1S,,1L:1L,4,0.12001200120012
120,7,0,0,1,1,:::1O:1O:1O:1O,,,,1L,4,0.12001200120012
121,5,0,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,4,0.12001200120012
122,4,1,1,1,2,:1O:1O:1O,1O,2O1S,,1L:1L,4,0.12001200120012
123,5,0,1,1,2,1O:1O:1O:1O:1O,,3O1S,,1L:1L,4,0.12001200120012
124,4,0,4,1,2,:1O:1O:1O,,:1O:1O:2O,,1L:1L,4,0.12001200120012
125,4,2,2,1,2,1O:1O:1O:1O,:,1O:1O,,1L:1L,4,0.12001200120012
126,4,2,1,1,2,:1O:1O:1O,:1O,1O,,1L:1L,4,0.12001200120012
127,4,1,1,1,2,1O:1O:1O:1O,1O,1O1S,,1L:1L,4,0.12001200120012
128,4,1,1,1,2,1O:1O:1O:1O,1O,2O,,1L:1L,4,0.12001200120012
129,4,1,1,1,2,1O:1O:1O:2O,1O,2O1S,,1L:1L,4,0.12001200120012
130,4,0,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,4,0.12001200120012
131,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,4,0.12001200120012
132,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,4,0.12001200120012
133,4,2,0,1,2,1O:1O:1O:1O,:1O,,,1L:1L,4,0.12001200120012
134,4,1,3,1,2,:1O:1O:1O,,1O:1O:2O,,1L:1L,4,0.12001200120012
135,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,4,0.12001200120012
136,4,1,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,4,0.12001200120012
137,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,4,0.12001200120012
138,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,4,0.12001200120012
139,4,0,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,4,0.12001200120012
140,3,0,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,3,0.09000900090009
141,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
142,6,0,0,3,2,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
143,3,0,3,2,2,1O:1O:1O,,1O:1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
144,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,3,0.09000900090009
145,6,0,1,1,1,::1O:1O:1O:1O,,,,1L,3,0.09000900090009
146,5,0,1,1,2,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,3,0.09000900090009
147,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,3,0.09000900090009
148,4,0,3,1,2,:1O:1O:2O,,1O:1O:2O,,1L:1L,3,0.09000900090009
149,4,0,3,1,2,:1O:1O:2O,,1O:1O:2O1S,,1L:1L,3,0.09000900090009
150,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
151,4,0,4,1,2,1O:1O:1O:1O,,::1O:2O,,1L:1L,3,0.09000900090009
152,5,0,0,1,2,1O:1O:1O:1O:1O,,,,1L:1L,3,0.09000900090009
153,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,3,0.09000900090009
154,3,0,3,1,2,1O:1O:2O,,1O:1O:3O1S,,1L:1L,3,0.09000900090009
155,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
156,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
157,5,0,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
158,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:1O,,1L:1L,3,0.09000900090009
159,4,1,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,3,0.09000900090009
160,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
161,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
162,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,3,0.09000900090009
163,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,3,0.09000900090009
164,3,0,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,3,0.09000900090009
165,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,3,0.09000900090009
166,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:3O2S,,1L:1L,3,0.09000900090009
167,4,1,1,1,2,1O:1O:1O:1O,1O,,,1L:1L,3,0.09000900090009
168,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
169,4,1,1,1,2,1O:1O:1O:1O,,2O,,1L:1L,3,0.09000900090009
170,4,1,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,3,0.09000900090009
171,4,1,1,2,2,:1O:1O:1O,1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
172,5,0,2,1,1,:::1O:1O,,1O:1O,,1L,3,0.09000900090009
173,5,0,1,2,2,1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
174,4,0,3,1,2,:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,3,0.09000900090009
175,5,1,1,1,2,::1O:1O:2O,1O,1O,,1L:1L,3,0.09000900090009
176,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
177,5,0,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,3,0.09000900090009
178,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
179,5,1,1,1,2,1O:1O:1O:1O:2O,,2O,,1L:1L,3,0.09000900090009
180,5,1,1,1,2,1O:1O:1O:1O:1O,1O,1O,,1L:1L,3,0.09000900090009
181,4,0,2,2,2,:1O:1O:1O,,1N1O1S:1O,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
182,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
183,4,1,2,1,2,1O:1O:1O:1O,1O,:1O,,1L:1L,3,0.09000900090009
184,4,1,1,1,2,:1O:1O:2O,1O,1O,,1L:1L,3,0.09000900090009
185,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,3,0.09000900090009
186,5,0,3,1,2,:1O:1O:1O:1O,,:1O:1O,,1L:1L,3,0.09000900090009
187,5,0,3,1,2,:1O:1O:1O:2O,,:1O:1O,,1L:1L,3,0.09000900090009
188,5,1,0,1,2,1O:1O:1O:1O:2O,1O,,,1L:1L,3,0.09000900090009
189,4,1,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,3,0.09000900090009
190,4,0,2,1,2,1O:1O:1O:2O,,1O:1O1S,,1L:1L,3,0.09000900090009
191,5,1,1,1,2,::1O:1O:1O,1O,1O,,1L:1L,3,0.09000900090009
192,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
193,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,3,0.09000900090009
194,3,1,2,1,2,:1O:1O,1O,1N1O1S:1O,,1L:1L,3,0.09000900090009
195,5,2,1,1,2,1O:1O:1O:1O:2O,:,1O,,1L:1L,3,0.09000900090009
196,4,0,3,1,2,1O:1O:1O:1O,,:1O:3O1S,,1L:1L,3,0.09000900090009
197,3,1,1,2,2,1O:1O:1O,1O,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
198,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O1S,,1L:1L,3,0.09000900090009
199,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,3,0.09000900090009
200,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O,,1L:1L,3,0.09000900090009
201,4,0,3,1,2,1O:1O:1O:1O,,:1O:1O1S,,1L:1L,3,0.09000900090009
202,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,3,0.09000900090009
203,3,1,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,3,0.09000900090009
204,4,0,3,1,2,1O:1O:1O:1O,,1O:2O:2O1S,,1L:1L,3,0.09000900090009
205,4,0,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,3,0.09000900090009
206,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,3,0.09000900090009
207,3,1,2,1,2,1O:1O:1O,1O,1O:2O,,1L:1L,3,0.09000900090009
208,5,0,1,2,2,1O:1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,3,0.09000900090009
209,4,0,2,2,2,:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
210,5,0,2,1,2,1O:1O:1O:1O:2O,,:1O,,1L:1L,3,0.09000900090009
211,4,1,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,3,0.09000900090009
212,7,0,0,1,1,::1O:1O:1O:1O:1O,,,,1L,3,0.09000900090009
213,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
214,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,3,0.09000900090009
215,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:2O,,1L:1L,3,0.09000900090009
216,7,0,1,2,2,:1O:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,3,0.09000900090009
217,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,3,0.09000900090009
218,6,1,1,1,2,:1O:1O:1O:1O:1O,,1O,,1L:1L,3,0.09000900090009
219,2,2,2,1,2,1O:1O,:1O,2O:2O1S,,1L:1L,3,0.09000900090009
220,2,1,2,1,2,1O:1O,1O,1O:2O1S,,1L:1L,3,0.09000900090009
221,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
222,4,0,2,2,2,1O:1O:1O:2O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
223,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
224,4,0,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
225,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
226,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
227,5,0,1,1,1,::1O:1O:2O,,1O,,1L,2,0.06000600060006
228,5,0,0,1,1,:::1O:1O,,,,1L,2,0.06000600060006
229,4,0,2,2,2,1O:1O:1O:2O,,1O:2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
230,3,1,1,2,2,:1O:1O,1O,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
231,4,1,0,1,1,:::1O,1O,,,1L,2,0.06000600060006
232,4,1,0,1,2,1O:1O:1O:1O,1O,,,1L:1L,2,0.06000600060006
233,4,3,1,1,1,::1O:1O,::,1O,,1L,2,0.06000600060006
234,3,1,1,2,3,1O:1O:1O,1O,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,2,0.06000600060006
235,1,2,2,1,2,1O,:1O,2O:2O,,1L:1L,2,0.06000600060006
236,2,1,2,1,2,:1O,1O,1O:2O,,1L:1L,2,0.06000600060006
237,4,0,4,1,2,1O:1O:1O:1O,,1O:1O:1O:1O,,1L:1L,2,0.06000600060006
238,3,1,2,1,2,1O:1O:1O,1O,1O:1O1S,,1L:1L,2,0.06000600060006
239,5,0,2,2,2,::1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
240,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
241,5,1,2,1,1,::::1O,,1O:1O1S,,1L,2,0.06000600060006
242,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,2,0.06000600060006
243,3,1,2,1,2,1O:1O:1O,,1O:3O1S,,1L:1L,2,0.06000600060006
244,5,0,2,2,2,:1O:1O:1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
245,3,1,1,2,3,::1O,1O,2O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L:1L,2,0.06000600060006
246,3,1,2,1,2,1O:1O:1O,,1O1S:2O,,1L:1L,2,0.06000600060006
247,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
248,3,1,2,1,2,1O:1O:1O,,1N2O1S:1O,,1L:1L,2,0.06000600060006
249,5,1,2,1,2,:1O:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
250,6,0,3,1,2,::1O:1O:1O:2O,,1O:1O:1O,,1L:1L,2,0.06000600060006
251,5,0,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
252,4,0,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
253,5,0,1,2,2,:1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
254,3,1,1,2,2,:1O:1O,1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
255,4,1,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
256,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
257,4,2,1,1,2,:1O:1O:1O,:1O,1N2O2S,,1L:1L,2,0.06000600060006
258,3,1,1,1,2,1O:1O:1O,1O,2O,,1L:1L,2,0.06000600060006
259,4,2,1,1,2,1O:1O:2O:2O,:1O,1O,,1L:1L,2,0.06000600060006
260,7,0,2,1,2,:::1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
261,5,2,1,1,2,:1O:1O:1O:1O,:1O,1O,,1L:1L,2,0.06000600060006
262,4,1,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
263,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
264,6,0,0,1,1,:1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
265,4,2,1,1,2,1O:1O:1O:1O,:1O,1O1S,,1L:1L,2,0.06000600060006
266,6,0,0,1,1,:::1O:1O:2O,,,,1L,2,0.06000600060006
267,5,0,2,1,2,:1O:1O:1O:2O,,2O1S:3O1S,,1L:1L,2,0.06000600060006
