,num_dol,num_ttfp,num_tfsi,num_ps,num_li,atoms_dol,atoms_ttfp,atoms_tfsi,atoms_ps,atoms_li,count,%
1373,2,1,2,1,2,1O:1O,3O,1O:1O,,1L:1L,1,0.03000300030003
1374,2,3,0,2,1,1O:2O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1375,2,3,0,2,1,1O:2O,::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1376,2,1,2,1,2,1O:1O,3O,1O:2O,,1L:1L,1,0.03000300030003
1377,2,1,2,1,2,1O:1O,3O,1O:2O1S,,1L:1L,1,0.03000300030003
1378,2,1,2,1,2,1O:1O,3O,1O:2O2S,,1L:1L,1,0.03000300030003
1379,2,3,0,2,1,1O:1O,::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1380,2,1,2,1,2,1O:1O,3O,2O:2O1S,,1L:1L,1,0.03000300030003
1381,2,3,0,2,1,1O:1O,::,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1382,2,4,0,1,1,:1O,:::3O,,,1L,1,0.03000300030003
1383,2,4,0,2,1,1O:1O,::1O:2O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1384,3,2,1,2,3,:1O:1O,1O:2O,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1385,2,1,1,2,2,1O:1O,3O,2O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1386,3,1,0,2,2,1O:1O:1O,2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1387,3,1,0,2,2,1O:1O:1O,2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1388,2,1,1,2,2,1O:1O,3O,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1389,3,1,0,2,2,1O:1O:1O,2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1390,3,1,0,2,2,1O:1O:1O,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1391,3,1,0,2,2,1O:1O:1O,2O,,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1392,3,1,0,2,1,::1O,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1393,3,1,0,2,1,::1O,2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1394,3,1,0,2,1,::1O,,,2S:2S:2S:2S:3S:3S:3S:4S,1L,1,0.03000300030003
1395,3,1,0,2,1,:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1396,2,1,1,2,2,1O:1O,3O,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1397,2,1,1,2,2,1O:1O,3O,3O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1398,2,1,1,2,2,1O:2O,,2O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1399,3,1,0,2,1,1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1400,3,1,0,2,1,1O:1O:1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1401,2,1,1,2,2,1O:2O,2O,1N1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1402,3,1,0,1,1,::1O,3O,,,1L,1,0.03000300030003
1403,2,1,1,2,2,1O:2O,2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1404,3,1,0,1,1,1O:1O:2O,,,,1L,1,0.03000300030003
1405,3,0,3,2,2,:1O:1O,,:1O:1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1406,3,1,0,2,2,1O:1O:1O,2O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1407,3,1,0,2,2,1O:1O:1O,3O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1408,2,1,1,2,2,:1O,2O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1409,3,1,0,3,2,1O:1O:2O,,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1410,2,1,1,2,2,1O:1O,3O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1411,2,1,1,2,2,1O:1O,3O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1412,3,1,1,1,1,:1O:1O,1O,,,1L,1,0.03000300030003
1413,3,1,1,1,1,:1O:1O,,1O1S,,1L,1,0.03000300030003
1414,2,1,1,2,2,1O:1O,3O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1415,3,1,1,1,1,1O:1O:1O,,1O,,1L,1,0.03000300030003
1416,3,1,1,1,1,1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
1417,3,1,0,3,2,:1O:1O,3O,,:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1418,3,1,0,3,2,1O:1O:2O,3O,,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1419,3,1,0,3,2,1O:1O:2O,,,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1420,2,1,1,2,2,1O:1O,3O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1421,3,1,0,3,2,1O:1O:2O,,,::::1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1422,3,1,0,3,2,1O:1O:1O,3O,,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1423,2,1,1,2,2,1O:1O,3O,1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1424,3,1,0,3,2,1O:1O:1O,,,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1425,3,1,0,3,2,1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1426,2,1,1,2,2,1O:1O,3O,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1427,3,1,0,2,2,:1O:1O,2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1428,3,1,0,2,2,1O:1O:2O,2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1429,3,1,0,2,2,1O:1O:2O,2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1430,3,0,3,1,2,:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1431,2,1,1,2,2,1O:2O,2O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1432,2,1,1,2,2,1O:2O,2O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1433,3,0,0,3,2,1O:1O:2O,,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1434,3,0,1,2,3,1O:1O:2O,,1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1435,3,0,1,2,2,:1O:1O,,2O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1436,2,1,1,2,2,1O:2O,3O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1437,2,1,1,2,2,1O:2O,3O,1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1438,3,0,1,2,2,:1O:1O,,1N1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1439,3,0,1,2,2,1O:2O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1440,3,0,1,2,2,1O:1O:1O,,2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1441,3,0,1,2,2,1O:1O:1O,,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1442,3,0,1,2,2,1O:1O:1O,,1N1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1443,3,0,0,3,2,1O:1O:2O,,,::1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1444,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1445,3,0,0,3,2,1O:1O:1O,,,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1446,3,0,0,2,2,1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1447,2,5,0,2,1,1O:1O,::::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1448,2,5,0,1,1,:1O,::::2O,,,1L,1,0.03000300030003
1449,2,4,0,3,2,1O:2O,:::1O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1450,2,4,0,2,1,:1O,:::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1451,2,4,0,2,1,1O:2O,:::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1452,2,4,0,2,1,1O:2O,:::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1453,2,4,0,2,1,1O:1O,:::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1454,2,1,1,2,2,1O:2O,3O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1455,3,0,1,3,2,1O:1O:1O,,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1456,2,1,1,2,2,1O:2O,3O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1457,3,0,1,3,2,1O:1O:1O,,1N,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1458,3,0,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1459,3,0,2,3,2,1O:1O:1O,,:2O1S,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1460,3,0,2,3,2,1O:1O:1O,,:1O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1461,3,0,2,3,2,1O:1O:1O,,:,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1462,3,0,2,2,3,:1O:1O,,1O:2O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1463,3,0,2,2,2,:1O:2O,,1O:1O1S,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1464,3,0,2,2,2,:1O:2O,,1O:1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1465,3,0,2,2,2,:1O:1O,,:3O2S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1466,2,1,1,2,2,1O:2O,2O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1467,3,0,2,2,2,:1O:1O,,1O:1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1468,2,1,1,2,2,1O:2O,2O,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1469,3,0,2,2,2,1O:1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1470,3,0,2,2,2,1O:1O:1O,,:1N1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1471,3,0,2,1,2,1O:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1472,3,0,1,3,2,:1O:1O,,2O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1473,2,1,1,2,2,1O:2O,2O,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1474,3,0,1,3,2,1O:1O:1O,,1O,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1475,3,0,1,3,2,1O:1O:1O,,1N2O1S,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1476,3,0,1,3,2,1O:1O:1O,,1N1O1S,:::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1477,2,2,2,2,2,1O:1O,:3O,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1478,2,2,2,2,2,1O:1O,:2O,:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1479,2,1,3,1,2,1O:1O,,1N1O:1O:2O,,1L:1L,1,0.03000300030003
1480,2,2,1,1,2,1O:2O,2O:2O,1O1S,,1L:1L,1,0.03000300030003
1481,2,2,1,1,2,1O:2O,:3O,1O,,1L:1L,1,0.03000300030003
1482,2,2,1,1,2,1O:2O,:2O,2O1S,,1L:1L,1,0.03000300030003
1483,2,2,1,1,2,1O:2O,:2O,2O,,1L:1L,1,0.03000300030003
1484,2,2,0,2,1,:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1485,2,2,1,1,2,1O:2O,2O:3O,3O1S,,1L:1L,1,0.03000300030003
1486,2,2,0,2,1,:1O,:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1487,2,2,0,2,1,:1O,:2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1488,2,2,1,1,2,1O:2O,2O:2O,2O1S,,1L:1L,1,0.03000300030003
1489,2,2,1,1,2,1O:2O,2O:2O,2O,,1L:1L,1,0.03000300030003
1490,2,2,1,1,2,1O:2O,2O:2O,1O,,1L:1L,1,0.03000300030003
1491,2,2,1,1,2,:,2O:3O,1O,,1L:1L,1,0.03000300030003
1492,2,2,1,1,2,1O:2O,1O:3O,1O,,1L:1L,1,0.03000300030003
1493,2,2,1,1,2,1O:1O,:3O,3O2S,,1L:1L,1,0.03000300030003
1494,2,2,1,1,2,1O:1O,:3O,3O1S,,1L:1L,1,0.03000300030003
1495,2,2,1,1,2,1O:1O,:3O,2O,,1L:1L,1,0.03000300030003
1496,2,2,1,1,2,1O:1O,:2O,3O2S,,1L:1L,1,0.03000300030003
1497,2,2,1,1,2,1O:1O,:2O,2O2S,,1L:1L,1,0.03000300030003
1498,2,2,0,2,2,1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1499,2,2,0,2,2,1O:1O,1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1500,2,2,1,1,2,1O:1O,:2O,1N4O2S,,1L:1L,1,0.03000300030003
1501,2,2,1,1,2,:,1O:3O,2O1S,,1L:1L,1,0.03000300030003
1502,2,2,1,1,2,:1O,1O:3O,1N3O2S,,1L:1L,1,0.03000300030003
1503,2,2,2,2,2,1O:1O,:,1O:1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1504,2,2,1,1,2,:1O,:2O,2O1S,,1L:1L,1,0.03000300030003
1505,2,2,1,2,2,1O:1O,1O:3O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1506,2,2,1,2,2,1O:1O,1O:3O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1507,2,2,1,2,2,1O:1O,1O:2O,3O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1508,2,2,1,2,1,:1O,:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1509,2,2,1,2,1,:,:2O,2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1510,2,2,1,2,1,:,:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1511,2,2,1,2,1,:,1O:2O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1512,2,2,1,2,1,1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1513,2,2,1,1,2,:2O,2O:3O,2O,,1L:1L,1,0.03000300030003
1514,2,2,1,1,2,:1O,3O:3O,1O,,1L:1L,1,0.03000300030003
1515,2,2,1,1,2,:1O,2O:2O,1N3O2S,,1L:1L,1,0.03000300030003
1516,2,2,0,2,1,1O:1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1517,2,2,0,2,1,1O:1O,:,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1518,2,2,0,2,1,1O:1O,:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1519,2,2,1,1,2,:1O,2O:3O,1N2O1S,,1L:1L,1,0.03000300030003
1520,2,2,1,1,2,:1O,2O:3O,1N1O1S,,1L:1L,1,0.03000300030003
1521,2,2,1,1,2,:1O,2O:3O,,,1L:1L,1,0.03000300030003
1522,2,2,1,1,2,:1O,2O:2O,2O2S,,1L:1L,1,0.03000300030003
1523,2,2,0,2,1,:,1O:2O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1524,2,2,0,2,1,:,1O:3O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1525,2,2,0,2,2,1O:1O,1O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1526,2,2,0,2,2,1O:1O,2O:2O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1527,2,2,0,2,2,1O:1O,2O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1528,2,2,1,1,1,:1O,2O:2O,1O,,1L,1,0.03000300030003
1529,2,2,1,1,1,:2O,:2O,,,1L,1,0.03000300030003
1530,2,2,1,1,1,:1O,:3O,2O,,1L,1,0.03000300030003
1531,2,2,1,1,1,:1O,:3O,1O,,1L,1,0.03000300030003
1532,2,2,0,2,2,:1O,2O:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1533,2,2,1,1,1,:1O,:2O,2O,,1L,1,0.03000300030003
1534,2,2,1,1,1,:1O,:2O,1O1S,,1L,1,0.03000300030003
1535,2,2,1,1,1,:1O,:2O,1N2O1S,,1L,1,0.03000300030003
1536,2,2,0,2,2,:1O,2O:3O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1537,2,2,1,1,1,:1O,2O:2O,2O1S,,1L,1,0.03000300030003
1538,2,2,1,1,1,:1O,2O:2O,1N2O1S,,1L,1,0.03000300030003
1539,2,2,0,2,2,1O:1O,2O:2O,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1540,2,2,0,2,2,:1O,2O:3O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1541,2,2,0,2,2,:1O,3O:3O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1542,2,2,0,3,2,1O:1O,:2O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1543,2,2,1,1,1,:,1O:3O,1O1S,,1L,1,0.03000300030003
1544,2,2,1,1,1,:,1O:3O,1O,,1L,1,0.03000300030003
1545,2,2,0,3,2,1O:1O,:3O,,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1546,2,2,1,1,1,1O:1O,:,,,1L,1,0.03000300030003
1547,2,2,1,1,1,1O:1O,1O:2O,1O,,1L,1,0.03000300030003
1548,2,2,0,3,2,1O:2O,:3O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1549,2,2,1,1,2,1O:1O,1O:2O,1O1S,,1L:1L,1,0.03000300030003
1550,2,2,0,2,2,:1O,2O:2O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1551,2,2,1,1,2,1O:1O,1O:2O,2O1S,,1L:1L,1,0.03000300030003
1552,2,2,0,2,2,:1O,1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1553,2,2,0,2,2,1O:1O,2O:3O,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1554,2,2,1,1,2,1O:1O,2O:3O,1O1S,,1L:1L,1,0.03000300030003
1555,2,2,0,2,2,1O:1O,2O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1556,2,2,1,1,2,1O:1O,2O:3O,1N4O2S,,1L:1L,1,0.03000300030003
1557,2,2,1,1,2,1O:1O,2O:3O,1N2O2S,,1L:1L,1,0.03000300030003
1558,2,2,0,2,2,1O:1O,2O:3O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1559,2,2,1,1,2,1O:1O,2O:3O,1N1O1S,,1L:1L,1,0.03000300030003
1560,2,2,0,2,2,1O:1O,:2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1561,2,2,1,1,2,1O:1O,2O:2O,3O2S,,1L:1L,1,0.03000300030003
1562,2,2,0,2,2,1O:1O,:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1563,2,2,0,2,2,1O:2O,2O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1564,2,2,0,2,2,1O:2O,2O:3O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1565,2,2,0,2,2,1O:2O,3O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1566,2,2,0,2,2,1O:2O,:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1567,2,2,1,1,2,1O:1O,2O:2O,1N3O2S,,1L:1L,1,0.03000300030003
1568,2,2,0,2,2,:1O,1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1569,2,2,1,1,2,1O:1O,1O:3O,2O1S,,1L:1L,1,0.03000300030003
1570,2,2,1,1,2,1O:1O,1O:3O,2O,,1L:1L,1,0.03000300030003
1571,2,2,1,1,2,1O:1O,1O:3O,1O1S,,1L:1L,1,0.03000300030003
1572,2,2,1,2,2,1O:1O,:,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1573,2,2,1,2,2,1O:1O,:1O,2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1574,2,2,1,2,2,1O:1O,:2O,1N2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1575,2,2,2,1,2,1O:1O,:2O,1O:1O1S,,1L:1L,1,0.03000300030003
1576,2,2,2,1,2,:,2O:3O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1577,2,1,3,1,2,1O:1O,3O,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1578,2,2,2,1,2,:,2O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1579,2,2,2,1,2,1O:2O,:2O,1O:1O1S,,1L:1L,1,0.03000300030003
1580,2,2,2,1,2,1O:2O,2O:2O,1O:1O,,1L:1L,1,0.03000300030003
1581,2,2,2,1,2,1O:1O,:3O,:2O,,1L:1L,1,0.03000300030003
1582,2,1,3,1,2,:1O,2O,1O:1O:1O,,1L:1L,1,0.03000300030003
1583,2,2,2,1,2,1O:1O,:2O,2O:3O1S,,1L:1L,1,0.03000300030003
1584,2,2,0,1,1,1O:1O,:,,,1L,1,0.03000300030003
1585,2,2,0,1,1,1O:1O,:3O,,,1L,1,0.03000300030003
1586,2,2,2,1,2,1O:1O,1O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1587,2,2,2,1,2,1O:1O,:2O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1588,2,2,2,1,2,1O:1O,3O:3O,1O:1O,,1L:1L,1,0.03000300030003
1589,2,2,2,1,2,1O:1O,2O:3O,:1O,,1L:1L,1,0.03000300030003
1590,2,2,2,1,2,1O:1O,2O:3O,1O:1O1S,,1L:1L,1,0.03000300030003
1591,2,2,0,1,1,:,1O:3O,,,1L,1,0.03000300030003
1592,2,2,2,1,2,1O:1O,2O:2O,:1O1S,,1L:1L,1,0.03000300030003
1593,2,2,2,1,2,1O:1O,2O:2O,:1O,,1L:1L,1,0.03000300030003
1594,2,2,2,1,2,1O:1O,2O:2O,1O:2O,,1L:1L,1,0.03000300030003
1595,2,2,2,1,2,1O:1O,1O:2O,:2O1S,,1L:1L,1,0.03000300030003
1596,2,2,2,1,2,:1O,1O:2O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1597,2,1,3,1,2,1O:1O,3O,1O:1O:2O,,1L:1L,1,0.03000300030003
1598,2,2,2,1,2,:1O,1O:2O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1599,2,2,2,1,2,:1O,1O:3O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1600,2,2,2,2,2,1O:1O,:,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1601,2,2,2,1,2,:1O,3O:3O,:2O,,1L:1L,1,0.03000300030003
1602,2,2,2,1,2,:1O,3O:3O,1O:2O1S,,1L:1L,1,0.03000300030003
1603,2,2,2,1,2,:1O,3O:3O,1O:2O,,1L:1L,1,0.03000300030003
1604,2,1,3,1,2,1O:1O,1O,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1605,2,1,3,1,2,1O:1O,1O,:1O:3O2S,,1L:1L,1,0.03000300030003
1606,2,1,3,1,2,1O:1O,2O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1607,2,1,3,1,2,1O:1O,2O,:1O:1O,,1L:1L,1,0.03000300030003
1608,2,2,2,1,2,:1O,2O:3O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1609,2,2,2,1,2,:1O,2O:2O,:1N2O1S,,1L:1L,1,0.03000300030003
1610,2,2,2,1,2,:1O,2O:2O,1O:2O2S,,1L:1L,1,0.03000300030003
1611,2,2,2,1,2,:1O,2O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1612,2,2,2,1,2,:1O,2O:2O,1O:2O,,1L:1L,1,0.03000300030003
1613,2,2,2,1,2,:1O,2O:2O,1O:1O1S,,1L:1L,1,0.03000300030003
1614,2,1,3,1,2,1O:1O,3O,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1615,2,2,2,1,2,:1O,1O:3O,:1O,,1L:1L,1,0.03000300030003
