,num_dol,num_dpt,num_tfsi,num_ps,num_li,atoms_dol,atoms_dpt,atoms_tfsi,atoms_ps,atoms_li,count,%
1404,2,3,0,2,2,1O:2O,1O:1O:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1405,2,3,0,2,2,1O:1O,2O:2O1S:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1406,2,3,0,2,2,1O:1O,1O:2O:2O1S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1407,2,3,0,2,2,1O:1O,1O:2O:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1408,2,3,0,2,2,1O:1O,1O:2O1S:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1409,2,3,0,2,2,1O:1O,1O:2O1S:2O1S,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1410,2,3,0,1,2,1O:1O,1N2O1S:1N2O1S:2O1S,,,1L:1L,1,0.03000300030003
1411,2,3,0,2,2,1O:1O,1O:1O:2O1S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1412,2,3,0,2,2,1O:1O,1O:1O:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1413,2,3,0,2,2,1O:1O,1O:1O:2O1S,,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1414,2,3,0,2,2,1O:1O,1O:1O:2O1S,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1415,2,3,0,2,2,1O:1O,1O:1O:2O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1416,2,3,0,2,2,1O:1O,1O:1O:2O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1417,2,3,0,2,2,1O:1O,1O:1O:1O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1418,2,3,0,2,2,:,1O:1O:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1419,2,3,0,2,2,:1O,1O:1O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1420,2,3,0,2,2,:1O,1O:1O1S:2O1S,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1421,2,3,0,2,2,:1O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1422,2,3,0,3,2,:1O,1O:1O:1O,,::1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1423,2,3,0,3,2,:1O,1O:1O:1O,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1424,2,3,0,2,3,1O:1O,1O:1O:2O1S,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1425,2,3,0,2,2,:2O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1426,2,3,0,2,2,:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1427,2,3,0,2,2,:1O,1O:2O:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1428,2,3,0,2,2,:1O,1O:2O:2O1S,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1429,2,3,0,2,2,:1O,1O:1O:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1430,2,3,0,2,2,:1O,1O:1O:2O1S,,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1431,2,3,0,2,2,:1O,1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1432,2,3,0,2,2,:1O,1O:1O:1O1S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1433,2,3,0,2,2,:1O,1O:1O:1O1S,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1434,2,3,0,2,2,:1O,1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1435,2,3,0,2,2,:1O,1O:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1436,2,3,0,2,2,:1O,1O:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1437,2,3,0,2,2,1O:1O,1O:1O:1O1S,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1438,2,3,0,2,2,1O:1O,1O:1O:1O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1439,2,3,0,2,2,1O:1O,1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1440,2,3,0,1,2,:1O,1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1441,2,3,0,1,2,:1O,1N2O1S:1O:1O,,,1L:1L,1,0.03000300030003
1442,2,3,0,1,2,:1O,1N2O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1443,2,3,0,1,2,:,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1444,2,3,0,1,2,2O:2O,:1O:1O,,,1L:1L,1,0.03000300030003
1445,2,3,0,1,2,1O:2O,:1O:2O1S,,,1L:1L,1,0.03000300030003
1446,2,3,0,1,2,1O:2O,:1N1O1S:2O1S,,,1L:1L,1,0.03000300030003
1447,2,3,0,1,2,1O:2O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1448,2,3,0,1,2,1O:2O,1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1449,2,3,0,1,2,1O:2O,1N1O1S:1O:2O1S,,,1L:1L,1,0.03000300030003
1450,2,3,0,1,2,1O:1O,:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1451,2,3,0,1,2,1O:1O,:1N2O1S:2O1S,,,1L:1L,1,0.03000300030003
1452,2,3,0,1,2,1O:1O,2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1453,2,3,0,1,2,1O:1O,1N:1N:2O1S,,,1L:1L,1,0.03000300030003
1454,2,3,0,1,2,1O:1O,1N:1N1O:2O1S,,,1L:1L,1,0.03000300030003
1455,2,3,0,1,2,1O:1O,1N2O1S:1O:1O,,,1L:1L,1,0.03000300030003
1456,2,3,0,1,2,:1O,1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1457,2,3,0,1,2,:1O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1458,2,3,0,2,2,1O:1O,1O:1O:1O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1459,2,3,0,1,2,:2O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1460,2,3,0,2,2,1O:1O,1O:1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1461,2,3,0,2,2,1O:1O,1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1462,2,3,0,2,2,1O:1O,1O:1O1S:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1463,2,3,0,2,2,1O:1O,1O:1O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1464,2,3,0,2,2,1O:1O,1N2O1S:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1465,2,3,0,2,2,1O:1O,1N1O:1O:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1466,2,3,0,2,2,1O:1O,1N1O:1O:1O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1467,2,3,0,2,2,1O:1O,1N1O1S:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1468,2,3,0,2,1,:1O,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1469,2,3,0,2,1,:1O,::1N1O1S,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1470,2,3,0,2,1,:,::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1471,2,3,0,2,1,:,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1472,2,3,0,2,1,:,:1O:1O,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1473,2,3,0,2,1,:,:1O:1O,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1474,2,3,0,1,3,1O:1O,2O1S:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
1475,7,1,0,1,1,::::::1O,1O,,,1L,1,0.03000300030003
