,num_dol,num_fde,num_tfsi,num_ps,num_li,atoms_dol,atoms_fde,atoms_tfsi,atoms_ps,atoms_li,count,%
1263,3,1,1,3,2,:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1264,3,1,1,3,2,1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1265,3,1,1,3,2,1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1266,3,1,1,3,2,1O:1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1267,3,1,1,3,2,1O:1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1268,3,1,1,3,2,1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1269,3,1,1,3,2,1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1270,3,1,1,3,2,1O:1O:1O,,1N,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1271,3,1,1,3,2,1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1272,3,1,1,2,3,1O:2O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1273,3,1,1,2,3,1O:1O:1O,,2O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1274,3,1,1,2,2,:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1275,3,1,1,2,2,:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1276,3,1,2,2,2,1O:1O:1O,1O,1N1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1277,3,1,2,2,2,1O:1O:1O,1O,1O:1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1278,3,1,2,2,2,1O:1O:1O,1O,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1279,3,1,2,2,2,1O:1O:2O,,1N1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1280,3,2,0,1,1,1O:1O:1O,:,,,1L,1,0.03000300030003
1281,3,1,4,2,2,1O:1O:1O,,:1O:1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1282,3,1,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
1283,3,1,4,1,2,1O:1O:1O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1284,3,1,3,2,2,:1O:1O,,1O:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1285,3,1,3,1,2,1O:1O:1O,,::3O1S,,1L:1L,1,0.03000300030003
1286,3,1,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1287,3,1,3,1,1,::1O,,:1O:1O1S,,1L,1,0.03000300030003
1288,3,1,2,2,3,1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1289,3,1,2,2,3,1O:1O:1O,,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1290,3,1,2,2,2,:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1291,3,1,2,2,2,:1O:1O,1O,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1292,3,1,2,2,2,:1O:1O,1O,1N4O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1293,3,1,2,2,2,:1O:1O,,:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1294,3,1,2,2,2,:1O:1O,,:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1295,3,1,2,2,2,:1O:1O,,1O:2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1296,3,1,2,2,2,:1O:1O,,1O:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1297,3,1,2,2,2,:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1298,3,1,2,2,2,:1O:1O,,1O:1O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1299,3,1,2,2,2,:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1300,3,1,2,2,2,:1O:1O,,1N2O2S:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1301,3,1,2,2,2,:1O:1O,,1N1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1302,3,1,2,2,2,1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1303,3,1,2,2,2,1O:1O:2O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1304,3,1,2,2,2,1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1305,3,1,2,2,2,1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1306,3,1,2,2,2,1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1307,3,1,1,2,2,:1O:2O,,1N3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1308,3,1,1,2,2,:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1309,3,2,0,1,1,:1O:2O,:1O,,,1L,1,0.03000300030003
1310,3,0,4,2,2,:1O:1O,,:1N1O1S:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1311,3,0,5,1,2,1O:1O:1O,,::1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1312,3,0,5,1,2,1O:1O:1O,,::1O:1O:1O1S,,1L:1L,1,0.03000300030003
1313,3,0,5,1,2,1O:1O:1O,,::1O:1O:1O,,1L:1L,1,0.03000300030003
1314,3,0,4,2,2,::1O,,:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1315,3,0,4,2,2,::1O,,:1O:1O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1316,3,0,4,2,2,:1O:2O,,:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1317,3,0,4,2,2,:1O:1O,,:1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1318,3,0,4,2,2,:1O:1O,,:1O:1O1S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1319,3,0,4,2,2,:1O:1O,,:1O:1O1S:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1320,3,0,4,2,2,:1O:1O,,:1O:1O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1321,3,0,4,2,2,:1O:1O,,:1O1S:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1322,3,0,4,2,2,:1O:1O,,:1O1S:1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1323,3,0,4,2,2,:1O:1O,,:1O1S:1O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1324,3,0,4,2,2,1O:1O:1O,,:1O:1O1S:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1325,3,1,1,2,2,1O:1O:2O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1326,3,0,4,1,2,:1O:1O,,:1O:2O1S:2O2S,,1L:1L,1,0.03000300030003
1327,3,0,4,1,2,:1O:1O,,:1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1328,3,0,4,1,2,1O:1O:1O,,:1O:2O:2O,,1L:1L,1,0.03000300030003
1329,3,0,4,1,2,1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
1330,3,0,4,1,2,1O:1O:1O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1331,3,0,4,1,2,1O:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1332,3,0,3,2,2,::1O,,1O:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1333,3,0,3,2,2,:1O:2O,,1O:1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1334,3,0,3,2,2,:1O:1O,,1O:2O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1335,3,0,3,2,2,:1O:1O,,1O1S:2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1336,3,0,3,2,2,1O:1O:2O,,1O:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1337,3,0,3,2,2,1O:1O:1O,,1O:1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1338,3,0,3,2,2,1O:1O:1O,,1N2O1S:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1339,3,0,5,1,2,:1O:1O,,:1O:1O:1O:3O,,1L:1L,1,0.03000300030003
1340,3,1,0,2,2,1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1341,3,1,0,2,2,1O:1O:1O,,,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1342,3,1,0,2,2,1O:1O:1O,,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1343,3,1,1,2,2,1O:1O:2O,,1O,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1344,3,1,1,2,2,1O:1O:1O,1O,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1345,3,1,1,2,2,1O:1O:1O,1O,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1346,3,1,1,2,2,1O:1O:1O,1O,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1347,3,1,1,2,2,1O:1O:1O,,4O2S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1348,3,1,1,2,2,1O:1O:1O,,3O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1349,3,1,1,2,2,1O:1O:1O,,3O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1350,3,1,1,2,2,1O:1O:1O,,2O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1351,3,1,1,2,2,1O:1O:1O,,2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1352,3,1,1,2,2,1O:1O:1O,,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1353,3,1,1,2,2,1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1354,3,1,1,2,2,1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1355,3,1,1,2,2,1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1356,3,1,1,2,2,1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1357,3,1,1,2,2,1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1358,3,1,1,2,2,1O:1O:1O,,1O,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1359,3,1,1,2,2,1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1360,3,1,1,2,2,1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1361,3,1,1,2,2,1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1362,3,1,1,2,2,1O:1O:1O,,,2S:2S:2S:2S:2S:3S:4S:5S,1L:1L,1,0.03000300030003
1363,3,1,1,1,2,1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1364,3,1,1,1,1,:1O:2O,,,,1L,1,0.03000300030003
1365,3,1,1,1,1,:1O:1O,,1N1O1S,,1L,1,0.03000300030003
1366,3,1,0,3,2,1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1367,3,1,0,2,2,:1O:1O,,,3S:4S:4S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1368,3,1,0,2,2,:1O:1O,,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1369,3,1,0,2,2,1O:1O:1O,,,3S:4S:5S:5S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1370,3,2,0,1,1,1O:1O:1O,:1O,,,1L,1,0.03000300030003
1371,3,2,0,2,2,1O:1O:1O,:,,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1372,3,0,3,1,2,:1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1373,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1374,4,0,0,4,3,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1375,4,0,0,4,2,:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1376,4,0,0,4,2,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1377,4,0,0,4,2,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1378,4,0,0,4,2,1O:1O:1O:1O,,,::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1379,4,0,0,4,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1380,4,0,0,3,2,::1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1381,4,0,0,3,2,:1O:2O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1382,4,0,0,3,2,:1O:1O:2O,,,:::1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1383,4,0,0,3,2,:1O:1O:2O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1384,4,0,0,3,2,:1O:1O:2O,,,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1385,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1386,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1387,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1388,4,0,0,3,2,1O:1O:1O:1O,,,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1389,4,0,0,3,2,:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1390,4,0,0,3,2,:1O:1O:1O,,,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1391,4,0,0,3,2,:1O:1O:1O,,,::::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1392,4,0,0,3,2,:1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1393,4,0,0,3,2,:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1394,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S:3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1395,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1396,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1397,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1398,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1399,4,0,0,3,2,1O:1O:2O:2O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1400,4,0,0,3,2,1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1401,4,0,0,3,2,1O:1O:1O:2O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1402,4,0,1,1,1,1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1403,4,0,1,1,1,1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1404,4,0,1,1,1,1O:1O:1O:2O,,,,1L,1,0.03000300030003
1405,4,0,1,1,1,:1O:1O:1O,,,,1L,1,0.03000300030003
1406,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:4S:5S:5S,1L:1L,1,0.03000300030003
1407,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1408,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1409,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1410,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1411,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1412,4,0,1,2,2,1O:1O:1O:1O,,1N3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1413,4,0,1,2,2,1O:1O:1O:1O,,1N3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1414,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1415,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1416,4,0,1,2,2,1O:1O:1O:1O,,1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1417,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1418,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1419,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1420,4,0,1,2,2,1O:1O:1O:1O,,1N1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1421,4,0,1,2,1,:::1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1422,4,0,1,2,1,:::1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1423,4,0,1,2,1,::1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1424,4,0,1,1,2,:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1425,4,0,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1426,4,0,1,1,2,:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1427,4,0,1,1,2,:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1428,4,0,1,1,2,1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1429,4,0,1,1,2,1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
1430,4,0,1,1,2,1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
1431,4,0,1,1,2,1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1432,4,0,1,1,2,1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1433,4,0,0,3,2,1O:1O:1O:2O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1434,4,0,0,3,2,1O:1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1435,3,2,1,1,1,1O:1O:1O,:,3O2S,,1L,1,0.03000300030003
1436,3,2,2,1,2,1O:1O:1O,:,1O:2O,,1L:1L,1,0.03000300030003
1437,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1438,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1439,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1440,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1441,4,0,0,2,2,1O:1O:1O:1O,,,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1442,3,3,0,1,1,:1O:1O,::1O,,,1L,1,0.03000300030003
1443,3,3,0,1,1,1O:1O:1O,::1O,,,1L,1,0.03000300030003
1444,3,3,0,1,1,1O:1O:1O,::,,,1L,1,0.03000300030003
1445,3,2,2,2,2,:1O:1O,:,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1446,3,2,2,2,2,:1O:1O,:,1N1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1447,3,2,2,2,2,1O:1O:1O,:,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1448,3,2,2,1,2,1O:1O:2O,:,1O:2O,,1L:1L,1,0.03000300030003
1449,3,2,2,1,2,1O:1O:1O,:,2O:2O,,1L:1L,1,0.03000300030003
1450,3,2,2,1,1,:1O:1O,:,:1O1S,,1L,1,0.03000300030003
1451,4,0,0,3,2,1O:1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1452,3,2,1,3,2,1O:1O:1O,:,,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1453,3,2,1,2,3,:1O:1O,:,2O,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L:1L,1,0.03000300030003
1454,3,2,1,2,2,1O:1O:2O,:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1455,3,2,1,2,2,1O:1O:1O,:1O,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1456,3,2,1,2,2,1O:1O:1O,:,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1457,3,2,1,2,2,1O:1O:1O,:,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1458,3,2,1,2,2,1O:1O:1O,:,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1459,3,2,1,2,2,1O:1O:1O,:,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1460,3,2,1,2,2,1O:1O:1O,:,1O,2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1461,3,2,1,2,2,1O:1O:1O,:,1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1462,3,2,1,2,2,1O:1O:1O,:,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1463,3,2,1,2,2,1O:1O:1O,:,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1464,3,2,1,1,1,:1O:1O,:,1O1S,,1L,1,0.03000300030003
