,num_dol,num_dps,num_tfsi,num_ps,num_li,atoms_dol,atoms_dps,atoms_tfsi,atoms_ps,atoms_li,count,%
591,3,2,0,2,1,:1O:2O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
592,3,2,0,2,1,:1O:2O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
593,3,2,0,2,1,:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
594,3,2,0,2,1,:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
595,3,2,0,2,1,:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
596,3,2,2,1,1,::,1O:1O,:,,1L,1,0.03000300030003
597,3,3,0,1,0,::1O,::1O,,,,1,0.03000300030003
598,3,3,0,3,2,:1O:1O,1O:1O:2O1S,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
599,3,3,0,2,2,1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
600,3,3,0,2,2,1O:1O:1O,1O:1O:1O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
601,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
602,3,3,0,2,1,::2O,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
603,3,3,0,2,1,::2O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
604,3,3,0,2,1,::2O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
605,3,3,0,2,1,::1O,::1O1S,,2S:2S:3S:4S:4S:5S:5S:5S,1L,1,0.03000300030003
606,3,3,0,2,1,::1O,::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
607,3,3,0,2,1,::1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
608,3,3,0,2,1,::1O,:1O:1O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
609,3,3,0,2,1,::1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
610,3,3,0,2,1,::,::1O1S,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
611,3,3,0,2,1,::,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
612,3,3,0,2,1,:1O:1O,::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
613,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
614,3,3,0,2,1,:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
615,3,3,0,2,2,1O:1O:1O,1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
616,3,3,0,2,2,1O:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
617,3,3,0,1,2,::2O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
618,3,3,0,2,2,1O:1O:2O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
619,3,3,0,2,2,::2O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
620,3,3,0,2,2,::2O,1O:1O:2O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
621,3,3,0,2,2,::2O,1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
622,3,3,0,2,2,::1O,1O:1O:2O1S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
623,3,3,0,2,2,::1O,1O:1O:2O1S,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
624,3,3,0,2,2,::1O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
625,3,3,0,2,2,::1O,1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
626,3,3,0,2,2,::1O,1O:1O1S:2O1S,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
627,3,3,0,2,2,:1O:1O,::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
628,3,3,0,2,2,:1O:1O,:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
629,3,3,0,2,2,:1O:1O,:1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
630,3,3,0,2,2,:1O:1O,1O:1O:2O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
631,3,3,0,2,2,:1O:1O,1O:1O:1O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
632,3,3,0,2,2,:1O:1O,1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
633,3,3,0,2,2,:1O:1O,1O:1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
634,3,3,0,2,1,1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
635,3,3,0,1,2,::1O,1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
636,3,3,0,1,1,1O:1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
637,3,3,0,1,1,::,:1O:1O,,,1L,1,0.03000300030003
638,3,3,0,1,1,::,2O:2O1S:2O1S,,,1L,1,0.03000300030003
639,3,3,0,1,1,::,1O:1O:2O1S,,,1L,1,0.03000300030003
640,3,3,0,1,1,::,1O:1O:1O,,,1L,1,0.03000300030003
641,3,3,0,1,1,::,1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
642,3,3,0,1,1,:1O:2O,:1O1S:1O1S,,,1L,1,0.03000300030003
643,3,3,0,1,1,:1O:2O,1O:1O1S:2O,,,1L,1,0.03000300030003
644,3,3,0,1,1,:1O:1O,::2O,,,1L,1,0.03000300030003
645,3,3,0,1,1,:1O:1O,::1O1S,,,1L,1,0.03000300030003
646,3,3,0,1,1,:1O:1O,1O:1O:1O1S,,,1L,1,0.03000300030003
647,3,3,0,1,1,:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
648,3,3,0,1,1,:1O:1O,1O:1O1S:2O1S,,,1L,1,0.03000300030003
649,3,3,0,1,1,:1O:1O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
650,3,3,0,1,1,1O:1O:2O,::1O,,,1L,1,0.03000300030003
651,3,3,0,1,1,1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
652,3,3,0,1,1,1O:1O:1O,:1O1S:2O1S,,,1L,1,0.03000300030003
653,3,3,0,1,1,::,:1O1S:2O1S,,,1L,1,0.03000300030003
654,3,3,0,1,1,::,:1O:2O1S,,,1L,1,0.03000300030003
655,3,3,0,1,2,::,1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
656,3,3,0,1,1,::1O,1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
657,3,3,0,1,2,:1O:2O,1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
658,3,3,0,1,2,:1O:1O,:1O:2O1S,,,1L:1L,1,0.03000300030003
659,3,3,0,1,2,:1O:1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
660,3,3,0,1,2,:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
661,3,3,0,1,2,1O:2O:2O,1O:1O:1O,,,1L:1L,1,0.03000300030003
662,3,3,0,1,2,1O:1O:1O,:1O1S:2O1S,,,1L:1L,1,0.03000300030003
663,3,3,0,1,1,::2O,:1O:1O1S,,,1L,1,0.03000300030003
664,3,3,0,1,1,::2O,:1O:1O,,,1L,1,0.03000300030003
665,3,3,0,1,1,::2O,1O:1O:2O1S,,,1L,1,0.03000300030003
666,3,3,0,1,1,::1O,1O:2O1S:2O1S,,,1L,1,0.03000300030003
667,3,3,0,1,1,::1O,1O:1O:2O1S,,,1L,1,0.03000300030003
668,3,3,0,1,1,::1O,1O:1O:1S,,,1L,1,0.03000300030003
669,3,3,1,2,2,::2O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
670,3,3,0,1,1,::1O,1O:1O:1O,,,1L,1,0.03000300030003
671,3,3,0,1,1,::1O,1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
672,3,3,1,2,2,1O:1O:1O,1O:1O:1O1S,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
673,3,4,1,2,1,:1O:1O,:::1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
674,3,4,0,1,1,1O:1O:1O,:1O:1O:2O1S,,,1L,1,0.03000300030003
675,5,1,0,1,1,:1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
676,4,4,0,1,1,::1O:2O,::1O:1O1S,,,1L,1,0.03000300030003
677,4,4,0,1,1,::1O:1O,::1O1S:2O1S,,,1L,1,0.03000300030003
678,4,4,0,1,1,::1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
679,4,4,0,1,1,:1O:1O:2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
680,4,4,0,1,1,:1O:1O:1O,:::1O,,,1L,1,0.03000300030003
681,4,4,0,1,1,:1O:1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
682,4,3,1,1,1,:::1O,:1O:1O,1O,,1L,1,0.03000300030003
683,4,3,1,1,1,:::1O,:1O:1O,,,1L,1,0.03000300030003
684,4,3,1,1,1,:::1O,:1O1S:2O1S,1O,,1L,1,0.03000300030003
685,4,3,1,1,1,::1O:2O,::1O,1O,,1L,1,0.03000300030003
686,4,3,1,1,1,::1O:1O,::1O1S,1O,,1L,1,0.03000300030003
687,4,3,1,1,1,::1O:1O,:1O:1S,1N1O,,1L,1,0.03000300030003
688,4,3,0,2,2,::1O:1O,1O:1O:2O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
689,4,3,0,2,2,:1O:1O:1O,:1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
690,4,3,0,2,2,:1O:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
691,4,3,0,2,2,:1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
692,4,3,0,2,2,:1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
693,4,3,0,2,2,1O:1O:1O:1O,:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
694,4,3,0,2,1,:::1O,::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
695,4,4,0,1,1,:::,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
696,4,4,0,1,1,:::,:1O:1O:1O,,,1L,1,0.03000300030003
697,4,4,0,1,1,:::1O,1O:1O:1O:1O1S,,,1L,1,0.03000300030003
698,4,5,0,1,1,1O:1O:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
699,5,0,0,3,1,::1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
700,5,0,0,2,1,:::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
701,4,5,0,1,1,:::1O,:::1O:1O1S,,,1L,1,0.03000300030003
702,4,5,0,1,1,:::1O,:::1O:1O,,,1L,1,0.03000300030003
703,4,5,0,1,1,:::,::1O:1O:1O,,,1L,1,0.03000300030003
704,4,5,0,1,1,:::,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
705,4,5,0,1,1,::1O:2O,:::1O:1O,,,1L,1,0.03000300030003
706,4,5,0,1,1,:1O:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
707,4,4,1,1,1,::1O:1O,:::1O,,,1L,1,0.03000300030003
708,4,4,0,1,1,:::2O,::1O:1O,,,1L,1,0.03000300030003
709,4,4,1,1,1,::1O:1O,::1O:1O,,,1L,1,0.03000300030003
710,4,4,0,2,1,::1O:1O,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
711,4,4,0,1,2,:::2O,:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
712,4,4,0,1,2,:::1O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
713,4,4,0,1,2,:::1O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
714,4,4,0,1,2,:::,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
715,4,4,0,1,2,::1O:1O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
716,4,4,0,1,2,1O:1O:1O:1O,::1O:1O,,,1L:1L,1,0.03000300030003
717,4,3,0,2,1,:::1O,::,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
718,4,3,0,2,1,:::1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
719,4,3,0,2,1,:::1O,:1O:2O1S,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
720,4,3,0,1,1,::1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
721,4,3,0,1,1,:::,1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
722,4,3,0,1,1,::1O:2O,::1O1S,,,1L,1,0.03000300030003
723,4,3,0,1,1,::1O:2O,::1O,,,1L,1,0.03000300030003
724,4,3,0,1,1,::1O:2O,:1O1S:1O1S,,,1L,1,0.03000300030003
725,4,3,0,1,1,::1O:2O,1O:1O:1O,,,1L,1,0.03000300030003
726,4,3,0,1,1,::1O:1O,:2O1S:2O1S,,,1L,1,0.03000300030003
727,4,3,0,1,1,::1O:1O,:1O:1S,,,1L,1,0.03000300030003
728,4,3,0,1,1,::1O:1O,:1O1S:2O1S,,,1L,1,0.03000300030003
729,4,3,0,1,1,::1O:1O,1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
730,4,3,0,1,1,:::,1O:1O:1O,,,1L,1,0.03000300030003
731,4,3,0,1,1,:1O:2O:2O,::1O,,,1L,1,0.03000300030003
732,4,3,0,1,1,:1O:1O:2O,::1O,,,1L,1,0.03000300030003
733,4,3,0,1,1,:1O:1O:2O,:1O:1S,,,1L,1,0.03000300030003
734,4,3,0,1,1,:1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
735,4,3,0,1,1,:1O:1O:1O,::1O1S,,,1L,1,0.03000300030003
736,4,3,0,1,1,1O:1O:1O:2O,:1O:1S,,,1L,1,0.03000300030003
737,4,3,0,1,1,1O:1O:1O:1O,::1O1S,,,1L,1,0.03000300030003
738,4,3,0,1,0,:::1O,::1S,,,,1,0.03000300030003
739,4,3,0,1,1,:::,1O:1O1S:2O1S,,,1L,1,0.03000300030003
740,4,3,0,1,1,:::,1O:1O:2O1S,,,1L,1,0.03000300030003
741,4,3,0,2,1,::1O:2O,::1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
742,4,3,0,1,2,:1O:1O:2O,1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
743,4,3,0,2,1,::1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
744,4,3,0,2,1,::1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
745,4,3,0,2,1,::1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
746,4,3,0,2,1,:1O:1O:2O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
747,4,3,0,2,1,:1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
748,4,3,0,1,2,:::1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
749,4,3,0,1,2,:::1O,1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
750,4,3,0,1,2,:1O:1O:2O,:1O:2O1S,,,1L:1L,1,0.03000300030003
751,4,3,0,1,2,:1O:1O:1O,1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
752,4,3,0,1,1,:::,:1O:1O,,,1L,1,0.03000300030003
753,4,3,0,1,2,1O:1O:1O:2O,:1O:2O1S,,,1L:1L,1,0.03000300030003
754,4,3,0,1,1,:::2O,:1O:2O1S,,,1L,1,0.03000300030003
755,4,3,0,1,1,:::2O,:1O:1O1S,,,1L,1,0.03000300030003
756,4,3,0,1,1,:::2O,1O:1O:1S,,,1L,1,0.03000300030003
757,4,3,0,1,1,:::2O,1O:1O:1O1S,,,1L,1,0.03000300030003
758,4,3,0,1,1,:::1O,:1O1S:2O1S,,,1L,1,0.03000300030003
759,4,3,0,1,1,:::1O,1O:1O:2O1S,,,1L,1,0.03000300030003
760,4,3,0,1,1,:::1O,1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
761,5,1,0,1,1,1O:1O:1O:1O:2O,1O,,,1L,1,0.03000300030003
762,5,1,0,1,1,::1O:1O:1O,1O,,,1L,1,0.03000300030003
763,4,3,0,1,0,:::1O,::,,,,1,0.03000300030003
764,5,1,0,1,1,:::1O:1O,1O,,,1L,1,0.03000300030003
765,6,1,0,2,1,::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
766,6,1,0,2,1,:::1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
767,6,1,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
768,6,1,0,1,1,::::1O:1O,1O,,,1L,1,0.03000300030003
769,6,1,0,1,1,:::1O:1O:1O,1O,,,1L,1,0.03000300030003
770,5,4,0,1,1,::::1O,::1O:2O1S,,,1L,1,0.03000300030003
771,5,4,0,1,1,::::1O,::1O:1O,,,1L,1,0.03000300030003
772,5,4,0,1,1,::::1O,:1O:1O:1O,,,1L,1,0.03000300030003
773,5,4,0,1,1,::::,1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
774,5,3,0,2,1,::::1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
775,5,3,0,2,1,:::1O:1O,::1O1S,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
776,5,3,0,2,1,::1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
777,5,3,0,2,1,::1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
778,5,3,0,2,1,:1O:1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
779,5,3,0,1,2,:1O:1O:1O:1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
780,5,3,0,1,1,::::2O,:1O:1O,,,1L,1,0.03000300030003
781,5,3,0,1,1,::::1O,1O:1O:1O1S,,,1L,1,0.03000300030003
782,5,3,0,1,1,::::,1O:1O:2O1S,,,1L,1,0.03000300030003
783,5,3,0,1,1,::::,1O:1O:1O1S,,,1L,1,0.03000300030003
784,6,1,0,2,1,::::1O:1O,1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
785,6,1,1,1,1,::::1O:1O,1O,1O,,1L,1,0.03000300030003
786,6,2,0,1,1,:::1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
787,6,3,0,1,1,::::1O:1O,::1O,,,1L,1,0.03000300030003
788,8,0,0,2,1,:::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
789,7,2,0,1,1,::::::1O,1O1S:1O1S,,,1L,1,0.03000300030003
790,7,2,0,1,1,::::1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
791,7,0,0,2,1,::::1O:1O:2O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
792,6,3,0,2,1,::::1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
793,6,3,0,1,1,:::::1O,:1O:1O1S,,,1L,1,0.03000300030003
794,6,3,0,1,1,:::::1O,:1O:1O,,,1L,1,0.03000300030003
795,6,3,0,1,1,:::::,1O:1O:1O1S,,,1L,1,0.03000300030003
796,6,2,1,1,1,:::::1O,1O:1O,,,1L,1,0.03000300030003
797,6,2,0,1,1,:::1O:1O:1O,:1O,,,1L,1,0.03000300030003
798,6,2,0,2,1,::::1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
799,6,2,0,2,1,::::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
800,6,2,0,2,1,:::1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
801,6,2,0,1,1,:::::2O,1O:1O,,,1L,1,0.03000300030003
802,6,2,0,1,1,:::::1O,1O:1O1S,,,1L,1,0.03000300030003
803,6,2,0,1,1,::::1O:1O,:1O,,,1L,1,0.03000300030003
804,6,2,0,1,1,::::1O:1O,1O1S:1O1S,,,1L,1,0.03000300030003
805,6,2,0,1,1,:::1O:1O:2O,:1O,,,1L,1,0.03000300030003
806,5,3,0,1,1,::::,1O:1O1S:1O1S,,,1L,1,0.03000300030003
807,5,3,0,1,1,:::1O:1O,::1O,,,1L,1,0.03000300030003
808,5,3,0,1,1,:::1O:1O,:1O:2O1S,,,1L,1,0.03000300030003
809,5,2,0,1,1,::1O:1O:1O,:2O1S,,,1L,1,0.03000300030003
810,5,2,0,1,1,::::,1O:1O1S,,,1L,1,0.03000300030003
811,5,2,0,1,1,::::,1O:1O,,,1L,1,0.03000300030003
812,5,2,0,1,1,:::2O:2O,1O:1O,,,1L,1,0.03000300030003
813,5,2,0,1,1,:::1O:2O,:1O,,,1L,1,0.03000300030003
814,5,2,0,1,1,:::1O:2O,1O:1O1S,,,1L,1,0.03000300030003
815,5,2,0,1,1,:::1O:2O,1O:1O,,,1L,1,0.03000300030003
816,5,2,0,1,1,:::1O:2O,1O1S:2O1S,,,1L,1,0.03000300030003
817,5,2,0,1,1,:::1O:1O,:1O,,,1L,1,0.03000300030003
818,5,2,0,1,1,:1O:1O:2O:2O,:1O,,,1L,1,0.03000300030003
819,5,2,0,2,1,:1O:1O:1O:1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
820,5,2,0,1,1,:1O:1O:1O:2O,:1O1S,,,1L,1,0.03000300030003
821,5,2,0,1,1,:1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
822,5,2,0,1,1,:1O:1O:1O:2O,1O:1O1S,,,1L,1,0.03000300030003
823,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
824,5,2,0,1,1,:1O:1O:1O:1O,1O:1O1S,,,1L,1,0.03000300030003
825,5,2,0,1,0,::::2O,:1O,,,,1,0.03000300030003
826,5,1,1,1,1,:::1O:1O,1O1S,,,1L,1,0.03000300030003
827,5,1,0,2,1,:::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
828,5,2,0,1,1,::::1O,1O1S:1O1S,,,1L,1,0.03000300030003
829,5,2,0,2,1,::1O:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
830,5,3,0,1,1,:::1O:1O,:1O1S:2O1S,,,1L,1,0.03000300030003
831,5,2,1,1,1,::::1O,1O:1O1S,,,1L,1,0.03000300030003
832,5,3,0,1,1,:::1O:1O,1O:2O1S:2O1S,,,1L,1,0.03000300030003
833,5,3,0,1,1,:::1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
834,5,3,0,1,1,:::1O:1O,1O:1O1S:1S,,,1L,1,0.03000300030003
835,5,3,0,1,1,::1O:1O:1O,::1O1S,,,1L,1,0.03000300030003
836,5,3,0,1,1,::1O:1O:1O,::1O,,,1L,1,0.03000300030003
837,5,2,1,2,1,:::1O:1O,:,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
838,5,2,1,1,2,::1O:1O:1O,2O1S:2O1S,,,1L:1L,1,0.03000300030003
839,5,2,1,1,1,::::1O,:2O1S,1O,,1L,1,0.03000300030003
840,5,2,1,1,1,:::1O:1O,:1O,1O,,1L,1,0.03000300030003
841,5,2,0,2,1,:::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
842,5,2,1,1,1,:::1O:1O,1O:1O1S,1O,,1L,1,0.03000300030003
843,5,2,1,1,1,::1O:1O:1O,2O1S:2O1S,,,1L,1,0.03000300030003
844,5,2,1,1,1,::1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
845,5,2,0,2,2,:::1O:1O,1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
846,5,2,0,2,2,::1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
847,5,2,0,2,1,::::1O,:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
848,5,2,0,2,1,::::,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
849,5,2,0,2,1,:::1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
850,4,3,0,1,0,:::1O,::1O1S,,,,1,0.03000300030003
851,4,3,0,1,0,:::,::,,,,1,0.03000300030003
852,3,4,0,1,1,1O:1O:1O,::1O:2O1S,,,1L,1,0.03000300030003
853,3,5,0,1,1,:1O:1O,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
854,3,4,0,2,2,::1O,:1O:1O:2O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
855,3,4,0,2,2,::1O,:1O:1O:2O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
856,3,4,0,2,2,::1O,:1O:1O:2O,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
857,3,4,0,2,2,:1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
858,3,4,0,2,2,:1O:1O,:1O:1O:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
859,3,4,0,2,2,1O:1O:2O,:1O:1O1S:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
860,3,4,0,2,2,1O:1O:1O,::1O:1O1S,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
861,3,4,0,2,2,1O:1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
862,3,4,0,2,2,1O:1O:1O,::1O:1O,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
863,3,4,0,2,2,1O:1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
864,3,4,0,2,1,::1O,:::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
