,num_dol,num_etfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_etfe,atoms_tfsi,atoms_ps,atoms_li,count,%
1464,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1465,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1466,4,0,2,2,2,1O:1O:1O:1O,,2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1467,4,0,2,2,2,1O:1O:1O:1O,,2O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1468,4,0,2,2,2,1O:1O:1O:1O,,2O1S:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1469,4,0,2,2,2,1O:1O:1O:1O,,:1N2O2S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1470,4,0,2,2,2,1O:1O:1O:2O,,1N1O1S:1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1471,4,0,2,2,2,1O:1O:1O:1O,,:1N3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1472,4,0,2,2,2,1O:1O:1O:1O,,:1N4O2S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1473,4,0,2,2,2,1O:1O:1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1474,4,0,2,2,2,1O:1O:1O:1O,,:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1475,4,0,2,2,2,1O:1O:1O:1O,,:2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1476,4,0,2,2,2,1O:1O:1O:1O,,:3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1477,4,0,2,2,2,1O:1O:1O:1O,,1O1S:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1478,4,0,2,2,2,1O:1O:1O:1O,,1O1S:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1479,4,0,2,2,2,1O:1O:1O:1O,,1O1S:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1480,4,0,2,2,2,1O:1O:1O:1O,,1O1S:1O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1481,4,0,2,2,2,1O:1O:1O:1O,,1N3O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1482,4,0,2,2,2,1O:1O:1O:1O,,1N2O1S:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1483,4,0,2,2,2,1O:1O:1O:1O,,1N2O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1484,4,0,2,2,2,1O:1O:1O:1O,,1N2O1S:1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1485,4,0,2,2,2,1O:1O:1O:1O,,1N2O1S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1486,4,0,2,2,2,1O:1O:1O:1O,,1N2O1S:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1487,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O1S,1S:1S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1488,4,0,2,2,2,1O:1O:1O:1O,,1N1O1S:1O,1S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1489,4,0,2,1,3,:1O:1O:2O,,1O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1490,4,0,2,1,3,1O:1O:2O:2O,,1O:2O1S,,1L:1L:1L,1,0.03000300030003
1491,4,0,2,1,3,1O:1O:1O:2O,,2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1492,4,0,2,1,3,1O:1O:1O:1O,,1O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1493,4,0,2,1,2,::1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1494,4,0,2,2,2,1O:1O:1O:1O,,:3O2S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1495,4,0,2,2,2,1O:1O:1O:2O,,1N1O1S:1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1496,4,0,2,1,2,::1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1497,4,0,2,2,2,1O:1O:2O:2O,,1N2O1S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1498,4,0,2,2,2,1O:1O:1O:2O,,:1N3O2S,::1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1499,4,0,2,2,2,1O:1O:1O:2O,,:1N4O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1500,4,0,2,2,2,1O:1O:1O:2O,,:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1501,4,0,2,2,2,1O:1O:1O:2O,,:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1502,4,0,2,2,2,1O:1O:1O:2O,,:2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1503,4,0,2,2,2,1O:1O:1O:2O,,:3O2S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1504,4,0,2,2,2,1O:1O:2O:2O,,:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1505,4,0,2,2,2,1O:1O:1O:2O,,1N1O1S:1O,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1506,4,0,2,2,2,:1O:1O:1O,,1N1O1S:1O,2S:2S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1507,4,0,2,2,2,:1O:1O:1O,,1N1O1S:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1508,4,0,2,2,2,:1O:1O:1O,,1N1O1S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1509,4,0,2,2,2,:1O:1O:1O,,1N1O1S:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1510,4,0,2,2,2,:1O:1O:1O,,1N1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1511,4,0,2,2,2,:1O:1O:1O,,1N2O1S:1N3O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1512,4,0,2,2,2,1O:1O:1O:2O,,:1N1O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1513,4,0,2,2,2,1O:1O:1O:2O,,2O1S:3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1514,4,0,2,2,2,1O:1O:1O:2O,,2O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1515,4,0,2,2,2,1O:1O:1O:2O,,1O:3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1516,4,0,2,2,2,1O:1O:1O:2O,,1O:3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1517,4,0,2,2,2,1O:1O:1O:2O,,1O:2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1518,4,0,2,2,2,1O:1O:1O:2O,,1O:1O,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1519,4,0,2,2,2,1O:1O:1O:2O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1520,4,0,2,2,2,1O:1O:1O:2O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1521,4,0,2,2,2,1O:1O:1O:2O,,1O1S:2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1522,4,0,2,2,2,1O:1O:1O:2O,,1O1S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1523,4,0,2,2,2,1O:1O:1O:2O,,1O1S:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1524,4,0,2,2,2,1O:1O:1O:2O,,1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1525,4,0,2,2,2,1O:1O:1O:2O,,1O1S:2O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1526,4,0,2,2,2,1O:1O:1O:2O,,1N:1O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1527,4,0,2,2,2,1O:1O:1O:2O,,1N3O1S:1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1528,4,0,2,2,2,1O:1O:1O:2O,,1N1O1S:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1529,4,0,2,1,2,::1O:1O,,1N1O1S:3O1S,,1L:1L,1,0.03000300030003
1530,4,0,2,1,2,:1O:2O:2O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1531,4,0,1,2,2,:1O:1O:2O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1532,4,0,2,1,2,1O:1O:1O:1O,,1N:1O1S,,1L:1L,1,0.03000300030003
1533,4,0,2,1,2,1O:1O:1O:1O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1534,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1535,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1536,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1537,4,0,2,1,2,1O:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1538,4,0,2,1,2,1O:1O:1O:1O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1539,4,0,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1540,4,0,2,1,2,1O:1O:1O:1O,,:3O2S,,1L:1L,1,0.03000300030003
1541,4,0,2,1,2,1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1542,4,0,2,1,2,1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1543,4,0,2,1,2,1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1544,4,0,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1545,4,0,2,1,2,1O:1O:1O:1O,,:1N1O1S,,1L:1L,1,0.03000300030003
1546,4,0,2,1,2,1O:1O:1O:1O,,:1N2O2S,,1L:1L,1,0.03000300030003
1547,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:2O2S,,1L:1L,1,0.03000300030003
1548,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1549,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1550,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1N1O1S,,1L:1L,1,0.03000300030003
1551,4,0,2,1,1,::1O:2O,,:1O1S,,1L,1,0.03000300030003
1552,4,0,2,1,1,::1O:1O,,:1N1O1S,,1L,1,0.03000300030003
1553,4,0,2,1,1,:1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
1554,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1555,4,0,1,2,3,1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1556,4,0,1,2,3,1O:1O:1O:2O,,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1557,4,0,1,2,2,:1O:1O:2O,,3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1558,4,0,1,2,2,:1O:1O:2O,,3O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1559,4,0,1,2,2,:1O:1O:2O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1560,4,0,1,2,2,:1O:1O:2O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1561,4,0,1,2,2,:1O:1O:2O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1562,4,0,1,2,2,:1O:1O:2O,,1N4O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1563,4,0,1,2,2,:1O:1O:2O,,1N4O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1564,4,0,2,1,2,1O:1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
1565,4,0,2,1,2,1O:1O:1O:2O,,1N1O:1N1O,,1L:1L,1,0.03000300030003
1566,4,0,2,1,2,:1O:2O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1567,4,0,2,1,2,:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1568,4,0,2,1,2,:1O:1O:1O,,1N3O2S:1N3O2S,,1L:1L,1,0.03000300030003
1569,4,0,2,1,2,:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1570,4,0,2,1,2,:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1571,4,0,2,1,2,:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1572,4,0,2,1,2,:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1573,4,0,2,1,2,:1O:1O:1O,,2O2S:2O2S,,1L:1L,1,0.03000300030003
1574,4,0,2,1,2,:1O:1O:2O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1575,4,0,2,1,2,1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1576,4,0,2,1,2,:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1577,4,0,2,1,2,:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1578,4,0,2,1,2,:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1579,4,0,2,1,2,:1O:1O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
1580,4,0,2,1,2,:1O:1O:2O,,2O2S:2O2S,,1L:1L,1,0.03000300030003
1581,4,0,2,1,2,:1O:2O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1582,4,0,2,1,2,:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1583,4,0,2,1,2,:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1584,4,0,2,1,2,:1O:1O:1O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
1585,4,0,2,1,2,:1O:1O:1O,,1N2O1S:1N2O2S,,1L:1L,1,0.03000300030003
1586,4,0,2,1,2,:1O:1O:1O,,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
1587,4,0,2,1,2,:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1588,4,0,2,1,2,1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1589,4,0,2,1,2,1O:1O:2O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1590,4,0,2,1,2,1O:1O:2O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1591,4,0,2,1,2,1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1592,4,0,2,1,2,1O:1O:1O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
1593,4,0,2,1,2,1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1594,4,0,2,1,2,1O:1O:1O:2O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
1595,4,0,2,1,2,1O:1O:1O:2O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1596,4,0,2,1,2,1O:1O:1O:2O,,1N3O1S:1O1S,,1L:1L,1,0.03000300030003
1597,4,0,2,1,2,1O:1O:1O:2O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1598,4,0,2,1,2,1O:1O:1O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1599,3,1,2,1,2,1O:1O:1O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1600,3,1,2,1,2,1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1601,3,1,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1602,3,0,2,2,2,1O:1O:2O,,1N3O1S:1O,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1603,3,0,2,2,2,1O:1O:1O,,:1O,3S:4S:4S:4S:4S:5S:6S:7S,1L:1L,1,0.03000300030003
1604,3,0,2,2,2,1O:1O:1O,,:1O1S,3S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1605,3,0,2,2,2,1O:1O:1O,,:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1606,3,0,2,2,2,1O:1O:1O,,:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1607,3,0,2,2,2,1O:1O:2O,,1N1O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1608,3,0,2,2,2,1O:1O:2O,,1N1O:2O1S,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1609,3,0,2,2,2,1O:1O:2O,,1N3O2S:3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1610,3,0,2,2,2,:1O:2O,,1O1S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1611,3,0,2,2,2,1O:1O:2O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1612,3,0,2,2,2,2O:2O:2O,,1N1O:3O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1613,3,0,2,2,2,:1O:1O,,1N2O2S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1614,3,0,2,2,2,:1O:1O,,1O1S:1O1S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1615,3,0,2,2,2,:1O:1O,,1O:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1616,3,0,2,2,2,:1O:1O,,2O1S:3O2S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1617,3,0,2,2,2,1O:1O:1O,,:1O,3S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1618,3,0,2,2,2,1O:1O:1O,,:1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1619,3,0,2,2,2,1O:1O:1O,,2O1S:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1620,3,0,2,2,2,1O:1O:1O,,1O:3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1621,3,0,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1622,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1623,3,0,2,2,2,1O:1O:1O,,1O1S:3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1624,3,0,2,2,2,1O:1O:1O,,1O1S:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1625,3,0,2,2,2,1O:1O:1O,,1O1S:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1626,3,0,2,2,2,1O:1O:1O,,1N4O2S:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1627,3,0,2,2,2,1O:1O:1O,,1N3O2S:1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1628,3,0,2,2,2,1O:1O:1O,,1N3O2S:1N3O2S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1629,3,0,2,2,2,1O:1O:1O,,1N1O1S:3O1S,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1630,3,0,2,2,2,1O:1O:1O,,1N1O1S:1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1631,3,0,2,1,2,1O:2O:2O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1632,3,0,2,1,2,1O:2O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
1633,3,0,2,1,2,1O:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1634,3,0,2,2,2,:1O:2O,,1N3O2S:2O,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1635,3,0,2,2,2,:1O:2O,,2O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1636,3,0,2,1,2,1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1637,3,0,3,1,2,1O:1O:1O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1638,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1639,3,0,3,1,2,1O:1O:1O,,1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
1640,3,0,3,1,2,1O:1O:1O,,1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1641,3,0,3,1,2,1O:1O:1O,,1O1S:1O1S:2O2S,,1L:1L,1,0.03000300030003
1642,3,0,3,1,2,1O:1O:1O,,1O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
1643,3,0,3,1,2,1O:1O:1O,,1O1S:2O1S:3O2S,,1L:1L,1,0.03000300030003
1644,3,0,3,1,2,1O:1O:1O,,1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1645,3,0,2,2,2,::1O,,2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1646,3,0,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1647,3,0,3,1,2,1O:1O:1O,,2O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
1648,3,0,3,1,2,1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
1649,3,0,3,1,2,1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1650,3,0,3,1,2,1O:1O:2O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1651,3,0,3,1,2,1O:1O:2O,,1N2O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1652,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1653,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O1S:2O,,1L:1L,1,0.03000300030003
1654,3,0,3,1,2,1O:1O:1O,,1N2O2S:1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1655,3,0,3,1,2,1O:1O:1O,,1N2O2S:1N3O2S:1O,,1L:1L,1,0.03000300030003
1656,3,0,3,1,2,1O:1O:1O,,1N2O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1657,3,0,3,1,2,1O:1O:1O,,1N1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1658,3,0,3,1,2,1O:1O:1O,,1N1O1S:2O:2O,,1L:1L,1,0.03000300030003
1659,3,0,3,1,2,1O:1O:1O,,1N1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1660,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1661,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1662,3,0,3,1,1,:1O:2O,,::1O,,1L,1,0.03000300030003
1663,3,0,2,3,2,::1O,,2O:2O2S,::::::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1664,3,0,2,3,2,:1O:2O,,1O:2O,:::1S:1S:1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1665,3,0,2,3,2,:1O:1O,,2O:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1666,3,0,2,2,3,:1O:1O,,1N2O2S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1667,3,0,2,2,3,:1O:1O,,1N2O2S:1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1668,3,0,2,2,3,1O:1O:2O,,1N1O1S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1669,3,0,2,1,2,1O:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1670,3,0,2,1,2,1O:1O:1O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
1671,3,1,2,1,2,1O:1O:1O,,1N1O1S:3O1S,,1L:1L,1,0.03000300030003
1672,2,0,3,3,2,:1O,,:1N3O2S:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1673,2,0,3,2,2,:2O,,:1N3O2S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1674,2,0,3,2,3,:1O,,1O:2O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1675,2,0,3,3,2,1O:2O,,1N3O2S:2O1S:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1676,2,0,3,3,2,1O:2O,,:1O1S:2O2S,::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1677,2,0,3,3,2,:1O,,1N2O2S:1O:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1678,2,0,3,3,2,:1O,,1N2O2S:1O:3O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1679,2,0,3,3,2,:2O,,1N2O2S:1O:2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1680,2,0,3,3,3,:1O,,1N2O2S:1O:2O1S,:::1S:1S:1S:1S:1S:2S:2S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1681,2,0,3,3,2,:2O,,:1N3O2S:2O,::1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1682,2,0,3,3,3,1O:1O,,1N2O1S:1O1S:2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
