,num_dol,num_ettfpe,num_tfsi,num_ps,num_li,atoms_dol,atoms_ettfpe,atoms_tfsi,atoms_ps,atoms_li,count,%
274,4,1,3,1,2,1O:1O:1O:1O,,:1O:1O,,1L:1L,3,0.09000900090009
275,5,0,2,1,2,1O:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
276,4,0,1,2,2,::1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
277,4,0,1,2,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
278,3,1,1,3,2,:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
279,5,0,1,1,2,:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
280,4,0,2,1,2,:1O:1O:2O,,1O:3O1S,,1L:1L,2,0.06000600060006
281,3,1,2,1,2,:1O:1O,1O,1O:1O,,1L:1L,2,0.06000600060006
282,4,0,1,2,2,1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
283,3,1,1,2,2,1O:1O:1O,1O,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
284,4,0,2,1,1,::1O:1O,,1O:1O,,1L,2,0.06000600060006
285,5,0,2,1,2,:1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
286,5,0,2,1,2,:1O:1O:1O:1O,,:2O,,1L:1L,2,0.06000600060006
287,4,0,2,1,2,:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
288,4,0,1,2,2,:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
289,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
290,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
291,4,0,1,2,2,:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
292,3,1,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
293,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
294,4,0,1,2,2,:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
295,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
296,4,0,1,2,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
297,4,0,1,2,2,:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
298,5,0,1,1,2,:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
299,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
300,5,0,1,1,2,1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
301,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
302,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
303,5,0,1,1,2,:1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
304,4,0,2,1,1,:1O:1O:1O,,:1O,,1L,2,0.06000600060006
305,4,0,2,1,1,::1O:1O,,1O:2O1S,,1L,2,0.06000600060006
306,4,0,0,2,2,1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
307,4,0,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
308,3,2,3,1,2,1O:1O:1O,:,1O:1O:1O,,1L:1L,2,0.06000600060006
309,4,0,1,1,2,1O:1O:1O:1O,,1N3O1S,,1L:1L,2,0.06000600060006
310,4,0,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
311,5,0,1,2,2,::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
312,4,0,1,1,2,1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
313,4,0,1,1,1,:::1O,,1O,,1L,2,0.06000600060006
314,5,0,1,2,2,::1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
315,4,0,2,1,2,1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,2,0.06000600060006
316,5,0,1,2,2,::1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
317,5,0,1,3,2,::1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
318,3,3,0,1,1,:1O:1O,::,,,1L,2,0.06000600060006
319,3,2,1,1,2,1O:1O:1O,:,1O,,1L:1L,2,0.06000600060006
320,3,4,0,1,1,1O:1O:1O,:::,,,1L,2,0.06000600060006
321,4,0,2,1,2,1O:1O:1O:1O,,:2O,,1L:1L,2,0.06000600060006
322,4,0,2,1,2,1O:1O:1O:1O,,:1N3O2S,,1L:1L,2,0.06000600060006
323,4,0,2,1,2,1O:1O:1O:1O,,:1N2O2S,,1L:1L,2,0.06000600060006
324,4,0,2,1,2,1O:1O:1O:1O,,:1N2O1S,,1L:1L,2,0.06000600060006
325,4,0,0,2,2,1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
326,4,0,2,1,2,1O:1O:1O:1O,,1O:3O2S,,1L:1L,2,0.06000600060006
327,4,0,0,3,2,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
328,5,0,1,1,1,:::1O:2O,,2O,,1L,2,0.06000600060006
329,4,0,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
330,5,0,1,2,2,::1O:1O:1O,,1N2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
331,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
332,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
333,5,0,1,1,1,:1O:1O:1O:1O,,,,1L,2,0.06000600060006
334,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
335,3,1,3,1,1,::1O,,:1O:1O,,1L,2,0.06000600060006
336,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
337,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
338,3,1,3,1,2,1O:1O:1O,1O,1O:1O:1O,,1L:1L,2,0.06000600060006
339,5,0,1,1,1,:::1O:1O,,2O1S,,1L,2,0.06000600060006
340,4,0,2,1,1,:::1O,,:2O,,1L,2,0.06000600060006
341,5,0,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
342,3,1,3,1,2,:1O:1O,,1O:1O:2O,,1L:1L,2,0.06000600060006
343,5,0,1,1,2,1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,2,0.06000600060006
344,4,0,1,1,2,::1O:1O,,2O,,1L:1L,2,0.06000600060006
345,5,0,1,2,2,:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
346,3,1,3,1,2,:1O:1O,1O,1O:1O:2O1S,,1L:1L,2,0.06000600060006
347,4,0,1,1,2,:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
348,5,0,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
349,4,0,1,1,2,:1O:1O:1O,,1N2O2S,,1L:1L,2,0.06000600060006
350,4,0,2,1,2,1O:1O:1O:2O,,:2O,,1L:1L,2,0.06000600060006
351,4,0,2,1,2,1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
352,4,0,1,1,2,:1O:1O:1O,,1N1O1S,,1L:1L,2,0.06000600060006
353,4,0,2,1,2,::1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
354,4,1,1,1,2,1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
355,3,0,2,1,2,1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
356,6,0,1,1,1,:::1O:1O:2O,,1O,,1L,2,0.06000600060006
357,6,0,1,1,1,::::1O:1O,,2O,,1L,2,0.06000600060006
358,4,1,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
359,6,0,1,1,1,:::::1O,,2O,,1L,2,0.06000600060006
360,4,0,3,1,2,1O:1O:1O:2O,,:1O:2O,,1L:1L,2,0.06000600060006
361,4,0,3,1,2,:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,2,0.06000600060006
362,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
363,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
364,3,0,1,3,2,1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
365,3,0,1,3,2,1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
366,3,0,1,2,2,1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
367,3,0,1,2,2,1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
368,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
369,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
370,4,0,3,1,2,:1O:1O:1O,,1O:1O:3O1S,,1L:1L,2,0.06000600060006
371,4,0,3,1,2,:1O:1O:1O,,1O:2O:2O,,1L:1L,2,0.06000600060006
372,4,0,3,1,2,1O:1O:1O:2O,,1O:1O:2O,,1L:1L,2,0.06000600060006
373,6,0,1,1,1,:::1O:1O:1O,,2O1S,,1L,2,0.06000600060006
374,6,0,1,2,2,:::1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
375,4,1,2,2,2,:1O:1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
376,5,1,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
377,5,1,2,1,1,::1O:1O:1O,,:1O,,1L,2,0.06000600060006
378,4,0,2,3,2,::1O:1O,,1O:1O,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
379,4,0,3,1,1,:::1O,,:1N1O:1O,,1L,2,0.06000600060006
380,3,0,2,2,2,1O:1O:1O,,:2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
381,4,1,3,1,2,::1O:1O,1O,1O:1O:1O,,1L:1L,2,0.06000600060006
382,4,1,3,1,2,:1O:1O:1O,1O,1O:1O:1O,,1L:1L,2,0.06000600060006
383,4,0,3,1,2,1O:1O:1O:1O,,1N1O:1O:1O,,1L:1L,2,0.06000600060006
384,6,0,0,2,1,:::1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
385,3,0,2,1,2,:1O:1O,,2O:2O,,1L:1L,2,0.06000600060006
386,3,0,2,1,2,:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
387,4,1,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
388,4,0,3,1,2,1O:1O:1O:1O,,:1N3O2S:1O,,1L:1L,2,0.06000600060006
389,4,0,3,1,2,1O:1O:1O:1O,,:1O:2O1S,,1L:1L,2,0.06000600060006
390,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
391,4,1,2,1,2,1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
392,3,0,1,1,2,1O:1O:1O,,3O1S,,1L:1L,2,0.06000600060006
393,4,2,2,1,2,1O:1O:1O:1O,:,1O:1O,,1L:1L,2,0.06000600060006
394,4,1,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
395,2,1,1,1,2,1O:1O,1O,3O1S,,1L:1L,2,0.06000600060006
396,4,1,0,1,1,:1O:1O:2O,,,,1L,2,0.06000600060006
397,4,1,1,2,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
398,2,0,4,1,2,1O:1O,,1O:1O:1O:1O,,1L:1L,2,0.06000600060006
399,2,0,3,1,2,1O:1O,,1O:2O:2O,,1L:1L,2,0.06000600060006
400,2,0,3,1,2,1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
401,4,1,0,2,2,1O:1O:1O:1O,,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
402,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
403,4,1,1,2,2,1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
404,4,1,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
405,4,1,1,1,1,:::1O,,1O,,1L,2,0.06000600060006
406,2,0,1,3,2,1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
407,4,1,1,1,2,:1O:1O:1O,1O,2O,,1L:1L,2,0.06000600060006
408,4,1,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
409,1,0,4,1,2,1O,,1O:1O:1O:1O1S,,1L:1L,2,0.06000600060006
410,6,1,1,1,1,:::1O:1O:1O,,1O,,1L,2,0.06000600060006
411,6,1,0,2,1,::::1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,2,0.06000600060006
412,6,0,2,1,1,:::1O:1O:1O,,:1O,,1L,2,0.06000600060006
413,6,1,0,1,1,::::1O:1O,,,,1L,2,0.06000600060006
414,3,0,1,1,2,1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
415,2,2,3,1,2,1O:1O,:,1O:2O:2O,,1L:1L,2,0.06000600060006
416,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
417,2,2,1,1,2,1O:1O,:1O,1O,,1L:1L,2,0.06000600060006
418,2,2,0,2,1,:1O,:,,2S:2S:2S:3S:3S:3S:4S:4S,1L,2,0.06000600060006
419,2,1,3,1,2,:1O,1O,1O:1O:2O,,1L:1L,2,0.06000600060006
420,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,2,0.06000600060006
421,4,0,3,2,2,1O:1O:1O:1O,,::1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
422,4,1,2,1,1,:::1O,,1O:1O,,1L,2,0.06000600060006
423,4,1,2,1,1,::1O:1O,,:,,1L,2,0.06000600060006
424,2,1,3,1,2,1O:1O,1O,1O:1O:2O,,1L:1L,2,0.06000600060006
425,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,2,0.06000600060006
426,6,1,0,1,1,::1O:1O:1O:2O,,,,1L,2,0.06000600060006
427,2,1,3,1,2,1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
428,2,1,3,1,2,1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
429,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
430,5,0,1,1,2,::1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
431,3,0,3,1,2,1O:1O:2O,,1O:1O:1O,,1L:1L,2,0.06000600060006
432,5,1,0,2,2,:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
433,3,0,3,1,2,1O:1O:1O,,:1N2O1S:1O,,1L:1L,2,0.06000600060006
434,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
435,3,0,3,1,2,1O:1O:1O,,:1O:3O1S,,1L:1L,2,0.06000600060006
436,5,0,1,1,2,::1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
437,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
438,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
439,3,0,4,1,2,:1O:1O,,1O:1O:1O:2O,,1L:1L,2,0.06000600060006
440,3,0,3,1,2,1O:1O:2O,,:1O:1O,,1L:1L,2,0.06000600060006
441,5,1,1,1,1,::1O:1O:1O,,1O,,1L,2,0.06000600060006
442,3,1,1,1,2,:1O:1O,1O,1N3O1S,,1L:1L,2,0.06000600060006
443,5,1,1,1,1,::1O:1O:1O,,,,1L,2,0.06000600060006
444,5,1,0,1,2,1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
445,4,0,2,2,2,:1O:1O:1O,,1O:2O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
446,3,0,3,1,2,:1O:1O,,1N2O:1O:2O,,1L:1L,2,0.06000600060006
447,5,1,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
448,5,0,2,2,2,::1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
449,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
450,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
451,3,0,3,1,2,:1O:1O,,1O:1O:3O1S,,1L:1L,2,0.06000600060006
452,4,0,2,2,2,1O:1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
453,3,0,3,2,2,1O:1O:1O,,:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
454,5,1,1,1,1,::::1O,,1O,,1L,2,0.06000600060006
455,3,1,1,1,2,1O:1O:1O,1O,1O,,1L:1L,2,0.06000600060006
456,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
457,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
458,3,1,1,1,2,1O:1O:1O,,1N3O1S,,1L:1L,2,0.06000600060006
459,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
460,3,0,3,1,2,1O:1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
461,5,0,0,2,2,1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
462,5,0,3,1,1,::::1O,,:1O:1O,,1L,2,0.06000600060006
463,3,1,1,2,2,1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
464,3,0,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,2,0.06000600060006
465,5,0,3,1,1,::::1O,,:1N1O:1O,,1L,2,0.06000600060006
466,3,0,3,1,2,1O:1O:1O,,1O:1O:3O1S,,1L:1L,2,0.06000600060006
467,5,0,0,2,2,:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
468,3,1,1,2,2,1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
469,3,1,1,1,2,:1O:1O,,2O,,1L:1L,2,0.06000600060006
470,5,1,1,1,2,1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
471,5,1,0,1,1,1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
472,3,0,4,1,2,1O:1O:1O,,::1O:1O,,1L:1L,2,0.06000600060006
473,5,0,1,1,2,1O:1O:1O:2O:2O,,1N1O,,1L:1L,1,0.03000300030003
474,4,1,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
475,4,1,1,2,2,:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
476,4,3,0,1,1,1O:1O:1O:1O,::,,,1L,1,0.03000300030003
477,5,0,0,3,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
478,5,0,0,2,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
479,4,1,1,2,2,:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
480,4,1,1,2,2,:1O:1O:1O,1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
481,4,1,1,2,2,:1O:1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
482,4,1,1,2,2,:1O:1O:2O,1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
483,5,0,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
484,5,0,0,2,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
485,5,0,1,1,2,1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
486,4,1,2,1,1,::1O:1O,,1N1O1S:1O,,1L,1,0.03000300030003
487,5,0,0,2,2,1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
488,4,1,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
489,5,0,1,1,2,:1O:1O:1O:1O,,1N2O,,1L:1L,1,0.03000300030003
490,5,0,0,2,2,:1O:1O:1O:1O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
491,4,1,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
492,5,0,1,1,2,::1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
493,5,0,1,1,2,::1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
494,5,0,1,1,2,:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
495,4,1,1,1,2,:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
496,4,1,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
497,5,0,1,1,2,:1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
498,5,0,1,1,2,:1O:1O:1O:1O,,4O2S,,1L:1L,1,0.03000300030003
499,4,1,1,1,2,:1O:1O:1O,,4O2S,,1L:1L,1,0.03000300030003
500,4,1,1,1,2,:1O:1O:1O,1O,1O,,1L:1L,1,0.03000300030003
501,4,1,1,1,2,:1O:1O:1O,1O,3O1S,,1L:1L,1,0.03000300030003
502,5,0,0,2,2,:1O:1O:1O:1O,,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
503,4,1,1,1,2,:1O:1O:2O,1O,1O,,1L:1L,1,0.03000300030003
504,5,0,0,2,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
505,4,1,1,1,2,::1O:1O,,1N2O,,1L:1L,1,0.03000300030003
506,4,1,1,1,2,::1O:1O,,2O,,1L:1L,1,0.03000300030003
507,4,1,1,1,2,::1O:1O,1O,2O,,1L:1L,1,0.03000300030003
508,5,0,1,1,2,:1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
509,4,1,1,1,2,::1O:1O,1O,3O2S,,1L:1L,1,0.03000300030003
510,5,0,0,3,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
511,5,0,1,1,2,:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
512,4,1,1,2,1,::1O:1O,,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
513,4,1,1,2,1,::1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
514,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
515,5,0,0,3,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
516,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
517,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
518,4,1,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
519,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
520,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
521,5,0,0,2,2,1O:1O:1O:1O:2O,,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
522,4,1,2,2,2,1O:1O:2O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
523,4,1,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
524,5,0,0,1,1,1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
