,num_dol,num_prn,num_tfsi,num_ps,num_li,atoms_dol,atoms_prn,atoms_tfsi,atoms_ps,atoms_li,count,%
946,4,4,0,2,1,:1O:1O:1O,::1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
947,5,4,0,1,1,::::1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
948,5,4,0,1,2,:1O:1O:1O:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
949,4,3,0,3,2,::1O:1O,1N:1N:1N,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
950,4,3,1,1,1,::1O:1O,::1N,,,1L,1,0.03000300030003
951,4,3,1,1,1,:::,:1N:1N,1O,,1L,1,0.03000300030003
952,4,3,1,1,1,:::,1N:1N:1N,1O,,1L,1,0.03000300030003
953,4,3,1,1,1,::1O:2O,::1N,1O,,1L,1,0.03000300030003
954,4,3,1,1,1,::1O:2O,::1N,,,1L,1,0.03000300030003
955,4,3,1,1,1,::1O:2O,:1N:1N,,,1L,1,0.03000300030003
956,4,3,1,1,1,::1O:1O,::1N,1O1S,,1L,1,0.03000300030003
957,5,4,0,2,1,:::1O:1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
958,5,4,0,2,1,:::1O:1O,::1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
959,4,4,0,1,1,1O:1O:1O:2O,::1N:1N,,,1L,1,0.03000300030003
960,4,3,1,1,1,:1O:1O:2O,::1N,1O,,1L,1,0.03000300030003
961,4,3,1,1,1,:1O:1O:1O,::1N,1O,,1L,1,0.03000300030003
962,5,4,0,2,2,::1O:1O:2O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
963,4,3,1,1,1,:1O:1O:1O,:1N:1N,1O,,1L,1,0.03000300030003
964,4,3,1,1,1,1O:1O:1O:1O,1N:1N:1N,,,1L,1,0.03000300030003
965,5,4,0,2,2,:::1O:1O,:1N:1N:1N,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
966,4,3,0,3,2,:::1O,1N:1N:1N,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
967,4,3,1,1,1,:::1O,1N:1N:1N,,,1L,1,0.03000300030003
968,4,3,1,1,1,:::1O,1N:1N:1N,1O1S,,1L,1,0.03000300030003
969,5,4,0,1,2,:::1O:1O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
970,5,4,0,1,2,::1O:1O:2O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
971,4,4,0,1,1,1O:1O:1O:1O,::1N:1N,,,1L,1,0.03000300030003
972,4,4,0,1,0,:::2O,:::1N,,,,1,0.03000300030003
973,4,4,0,1,0,:::1O,:::1N,,,,1,0.03000300030003
974,4,4,0,1,0,:::,::1N:1N,,,,1,0.03000300030003
975,4,3,2,1,1,::1O:1O,::1N,:2O,,1L,1,0.03000300030003
976,4,3,2,1,1,::1O:1O,:1N:1N,:1O1S,,1L,1,0.03000300030003
977,4,3,1,2,1,:::1O,:1N:1N,1O,1S:1S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
978,4,3,1,1,2,::1O:1O,1N:1N:1N,1O,,1L:1L,1,0.03000300030003
979,4,3,1,1,2,:1O:1O:2O,1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
980,4,3,1,1,2,:1O:1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
981,5,4,0,1,2,::1O:1O:1O,:1N:1N:1N,,,1L:1L,1,0.03000300030003
982,4,3,1,1,1,:::1O,::1N,3O2S,,1L,1,0.03000300030003
983,4,3,1,1,1,:::1O,::1N,2O,,1L,1,0.03000300030003
984,4,3,1,1,1,:::1O,::1N,1O,,1L,1,0.03000300030003
985,4,3,1,1,1,:::1O,:1N:1N,2O1S,,1L,1,0.03000300030003
986,3,4,1,1,2,::1O,:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
987,0,4,0,2,1,,:1N:1N:1N,,3S:3S:4S:4S:5S:5S:6S:6S,1L,1,0.03000300030003
988,3,4,1,1,2,::1O,1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
989,2,2,0,2,2,1O:1O,1N:1N,,3S:3S:3S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
990,2,3,0,1,1,1O:2O,:1N:1N,,,1L,1,0.03000300030003
991,2,3,0,1,1,1O:1O,::1N,,,1L,1,0.03000300030003
992,2,3,0,1,1,1O:1O,:1N:1N,,,1L,1,0.03000300030003
993,2,3,0,1,0,:1O,::1N,,,,1,0.03000300030003
994,2,2,2,1,2,:1O,1N:1N,1N4O2S:2O,,1L:1L,1,0.03000300030003
995,2,2,1,2,2,1O:1O,1N:1N,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
996,2,2,1,1,2,1O:1O,1N:1N,1N2O2S,,1L:1L,1,0.03000300030003
997,2,2,0,3,1,:,:,,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
998,2,2,0,3,1,:,:,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
999,2,2,0,2,1,:1O,:,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1000,2,3,0,1,2,1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
1001,2,2,0,2,1,:1O,:,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1002,2,2,0,2,1,:1O,1N:1N,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1003,2,2,0,2,1,:,:1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1004,2,2,0,2,1,1O:1O,:,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1005,1,9,0,1,1,2O,::::::1N:1N:1N,,,1L,1,0.03000300030003
1006,1,9,0,1,1,,::::::1N:1N:1N,,,1L,1,0.03000300030003
1007,1,8,1,1,2,2O,::1N:1N:1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1008,1,8,1,1,2,,:::1N:1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1009,1,8,0,2,2,,:::1N:1N:1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1010,2,3,0,1,1,:1O,1N:1N:1N,,,1L,1,0.03000300030003
1011,2,3,0,2,1,1O:1O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1012,1,8,0,2,2,,:::1N:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1013,2,3,0,2,2,1O:2O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1014,2,3,0,3,2,:,::1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1015,2,3,0,3,2,1O:2O,1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1016,2,3,0,3,1,:1O,::,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
1017,2,3,0,3,1,:,::1N,,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1018,2,3,0,3,1,:,::,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1019,2,3,0,3,1,:,::,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1020,2,3,0,3,1,:,::,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1021,2,3,0,2,2,:1O,1N:1N:1N,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1022,2,3,0,2,2,1O:2O,:1N:1N,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1023,2,3,0,2,2,1O:1O,1N:1N:1N,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1024,2,3,0,2,1,:,:1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1025,2,3,0,2,1,:2O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1026,2,3,0,2,1,:1O,::1N,,2S:3S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1027,2,3,0,2,1,:1O,::1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1028,2,3,0,2,1,:1O,::,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1029,2,3,0,2,1,:1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1030,2,3,0,2,1,:,::1N,,2S:3S:4S:4S:4S:4S:4S:4S,1L,1,0.03000300030003
1031,2,3,0,2,1,:,::1N,,2S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1032,2,3,0,2,1,:,::1N,,1S:2S:2S:2S:3S:3S:3S:4S,1L,1,0.03000300030003
1033,2,3,0,2,1,:,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1034,1,8,0,2,2,,:::1N:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1035,1,8,0,1,2,,:::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1036,2,5,0,1,1,1O:2O,::1N:1N:1N,,,1L,1,0.03000300030003
1037,1,6,1,1,1,1O,::::1N:1N,,,1L,1,0.03000300030003
1038,1,6,1,1,2,1O,::1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1039,1,6,1,1,2,1O,:1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1040,1,6,1,1,2,1O,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1041,1,6,1,1,2,,::1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1042,1,6,1,1,2,,:1N:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1043,1,6,1,1,2,,:1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1044,1,6,1,1,2,,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1045,1,6,1,1,2,,1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1046,1,6,1,1,1,2O,::::1N:1N,1O,,1L,1,0.03000300030003
1047,1,6,1,1,1,1O,:::1N:1N:1N,2O,,1L,1,0.03000300030003
1048,1,6,2,1,2,1O,::1N:1N:1N:1N,1O:1O,,1L:1L,1,0.03000300030003
1049,1,6,1,1,1,,::::1N:1N,1O,,1L,1,0.03000300030003
1050,1,6,1,1,1,,::::1N:1N,1N2O1S,,1L,1,0.03000300030003
1051,1,6,1,1,1,,::::1N:1N,1N1O1S,,1L,1,0.03000300030003
1052,1,6,1,1,1,,::::1N:1N,,,1L,1,0.03000300030003
1053,1,6,0,3,2,1O,:::1N:1N:1N,,2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1054,1,6,0,3,2,,:::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1055,1,6,0,3,2,,:::1N:1N:1N,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1056,1,6,0,2,2,1O,::1N:1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1057,1,6,0,2,2,1O,::1N:1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1058,1,6,1,2,1,,:::::1N,,2S:2S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1059,1,7,0,1,1,,:::::1N:1N,,,1L,1,0.03000300030003
1060,1,8,0,1,2,,::1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1061,1,7,1,1,1,,::::1N:1N:1N,1O,,1L,1,0.03000300030003
1062,1,8,0,1,2,,:1N:1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1063,1,7,2,1,2,,::1N:1N:1N:1N:1N,:1O1S,,1L:1L,1,0.03000300030003
1064,1,7,2,1,2,,::1N:1N:1N:1N:1N,1O:1O,,1L:1L,1,0.03000300030003
1065,1,7,1,1,2,1O,::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1066,1,7,1,1,2,,:::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1067,1,7,1,1,2,,::1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1068,1,7,1,1,2,,:1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1069,1,7,1,1,1,1O,:::::1N:1N,1O1S,,1L,1,0.03000300030003
1070,1,7,1,1,1,1O,::::1N:1N:1N,,,1L,1,0.03000300030003
1071,1,7,0,3,2,,::::1N:1N:1N,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1072,1,7,0,1,1,1O,::1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1073,1,7,0,3,2,,::::1N:1N:1N,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1074,1,7,0,2,2,1O,:1N:1N:1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1075,1,7,0,2,2,,:::1N:1N:1N:1N,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1076,1,7,0,2,2,,:::1N:1N:1N:1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1077,1,7,0,2,2,,::1N:1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1078,1,7,0,2,1,,::::1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1079,1,7,0,2,1,,:::1N:1N:1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1080,1,7,0,1,1,2O,::::1N:1N:1N,,,1L,1,0.03000300030003
1081,1,7,0,1,1,1O,:::::1N:1N,,,1L,1,0.03000300030003
1082,2,3,0,3,2,:1O,1N:1N:1N,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1083,2,3,1,1,0,1O:1O,::1N,,,,1,0.03000300030003
1084,2,3,1,1,1,1O:1O,1N:1N:1N,1O,,1L,1,0.03000300030003
1085,2,4,1,1,0,:1O,:::1N,1O,,,1,0.03000300030003
1086,2,4,1,1,1,:1O,:1N:1N:1N,2O1S,,1L,1,0.03000300030003
1087,2,4,1,1,1,:1O,:1N:1N:1N,1N1O1S,,1L,1,0.03000300030003
1088,2,4,1,1,1,:,::1N:1N,,,1L,1,0.03000300030003
1089,2,4,1,1,1,:,:1N:1N:1N,2O1S,,1L,1,0.03000300030003
1090,2,4,1,1,1,:,1N:1N:1N:1N,2O1S,,1L,1,0.03000300030003
1091,2,4,1,1,1,1O:1O,:::1N,1O,,1L,1,0.03000300030003
1092,2,4,1,1,1,1O:1O,::1N:1N,2O,,1L,1,0.03000300030003
1093,2,4,1,1,1,1O:1O,::1N:1N,,,1L,1,0.03000300030003
1094,2,4,1,1,1,1O:1O,:1N:1N:1N,1O1S,,1L,1,0.03000300030003
1095,2,4,0,3,2,:1O,:1N:1N:1N,,:::::1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1096,2,4,1,1,1,:2O,1N:1N:1N:1N,1O,,1L,1,0.03000300030003
1097,2,4,0,3,2,:1O,:1N:1N:1N,,:::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1098,2,4,0,3,2,:,:::1N,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1099,2,4,0,3,2,:,:1N:1N:1N,,::::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1100,2,4,0,3,2,:,:1N:1N:1N,,3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1101,2,4,0,3,2,:,:1N:1N:1N,,1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1102,2,4,0,3,2,1O:1O,:1N:1N:1N,,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1103,2,4,0,2,2,:1O,:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1104,2,4,0,2,2,:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1105,2,4,0,2,2,:1O,1N:1N:1N:1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1106,2,4,1,1,1,:2O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1107,2,4,1,1,1,:2O,:1N:1N:1N,1O,,1L,1,0.03000300030003
1108,2,3,1,1,1,1O:1O,:1N:1N,,,1L,1,0.03000300030003
1109,2,4,1,2,2,:,:1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1110,2,5,0,1,0,:1O,::::,,,,1,0.03000300030003
1111,2,5,0,1,0,:,::::1N,,,,1,0.03000300030003
1112,2,5,0,1,0,:,::::,,,,1,0.03000300030003
1113,2,5,0,1,0,1O:1O,::::1N,,,,1,0.03000300030003
1114,2,4,2,1,2,1O:2O,:1N:1N:1N,:,,1L:1L,1,0.03000300030003
1115,2,4,2,1,2,1O:2O,:1N:1N:1N,1O:1O,,1L:1L,1,0.03000300030003
1116,2,4,1,3,2,:,:1N:1N:1N,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1117,2,4,1,2,2,:1O,:1N:1N:1N,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1118,2,4,1,2,2,:1O,1N:1N:1N:1N,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1119,2,4,1,2,2,1O:1O,:1N:1N:1N,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1120,2,4,1,1,1,:2O,::1N:1N,1O,,1L,1,0.03000300030003
1121,2,4,1,2,1,:1O,::1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1122,2,4,1,1,2,:1O,:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1123,2,4,1,1,2,:1O,:1N:1N:1N,,,1L:1L,1,0.03000300030003
1124,2,4,1,1,2,:1O,1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1125,2,4,1,1,2,2O:2O,:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1126,2,4,1,1,2,1O:2O,:1N:1N:1N,2O,,1L:1L,1,0.03000300030003
1127,2,4,1,1,2,1O:2O,1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1128,2,4,1,1,2,1O:1O,1N:1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1129,2,4,1,1,2,1O:1O,1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1130,2,4,0,2,2,1O:2O,:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1131,2,4,0,2,2,1O:1O,:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1132,2,4,0,2,2,1O:1O,1N:1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1133,2,3,2,1,2,1O:1O,1N:1N:1N,1O:1O,,1L:1L,1,0.03000300030003
1134,2,4,0,1,1,1O:2O,::1N:1N,,,1L,1,0.03000300030003
1135,2,4,0,1,1,1O:1O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1136,2,4,0,1,0,:1O,:::1N,,,,1,0.03000300030003
1137,2,4,0,1,0,:,:::1N,,,,1,0.03000300030003
1138,2,3,2,1,2,:1O,:1N:1N,:1N1O1S,,1L:1L,1,0.03000300030003
1139,2,3,2,1,2,:1O,:1N:1N,1O1S:2O1S,,1L:1L,1,0.03000300030003
1140,2,3,2,1,2,:1O,1N:1N:1N,2O:2O1S,,1L:1L,1,0.03000300030003
1141,2,3,2,1,2,:,1N:1N:1N,1O:1O,,1L:1L,1,0.03000300030003
1142,2,3,2,1,2,1O:1O,1N:1N:1N,:1O,,1L:1L,1,0.03000300030003
1143,2,3,1,2,1,:1O,::1N,1O,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1144,2,4,0,2,2,1O:1O,1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1145,2,3,1,1,2,:1O,1N:1N:1N,2O,,1L:1L,1,0.03000300030003
1146,2,3,1,1,1,:1O,::1N,1O,,1L,1,0.03000300030003
1147,2,3,1,1,1,:1O,::1N,1N3O2S,,1L,1,0.03000300030003
1148,2,3,1,1,1,:1O,:1N:1N,2O,,1L,1,0.03000300030003
1149,2,3,1,1,1,:1O,:1N:1N,1O1S,,1L,1,0.03000300030003
1150,2,3,1,1,1,:1O,1N:1N:1N,1O,,1L,1,0.03000300030003
1151,2,3,1,1,1,:1O,1N:1N:1N,,,1L,1,0.03000300030003
1152,2,3,1,1,1,:,:1N:1N,1O1S,,1L,1,0.03000300030003
1153,2,3,1,1,1,1O:1O,:1N:1N,2O,,1L,1,0.03000300030003
1154,2,4,0,1,1,:2O,1N:1N:1N:1N,,,1L,1,0.03000300030003
1155,2,4,0,1,2,1O:2O,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1156,2,4,0,2,1,1O:1O,::1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1157,2,4,0,2,1,1O:1O,::1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1158,2,4,0,2,1,:2O,::1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1159,2,4,0,2,1,:2O,:1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1160,2,4,0,2,1,:2O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1161,2,4,0,2,1,:1O,:::1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1162,2,4,0,2,1,:1O,:::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1163,2,4,0,2,1,:1O,:::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1164,2,4,0,2,1,:1O,:::,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1165,2,4,0,2,1,:1O,::1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1166,2,4,0,2,1,:1O,::1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1167,2,4,0,2,1,:1O,::1N:1N,,1S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1168,2,4,0,2,1,:1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1169,2,4,0,2,1,:,:::1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1170,2,4,0,2,1,:,:::1N,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1171,2,4,0,2,1,:,::1N:1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1172,2,4,0,2,1,:,::1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1173,2,4,0,2,1,:,:1N:1N:1N,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1174,2,4,0,2,1,:,:1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1175,2,4,0,2,1,:,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1176,2,4,0,2,1,1O:1O,:::,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1177,1,6,0,2,2,1O,::1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1178,1,6,0,2,2,1O,::1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1179,1,6,0,2,2,,:::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1180,1,4,0,1,1,,:1N:1N:1N,,,1L,1,0.03000300030003
1181,1,4,0,2,1,1O,:::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1182,1,4,0,2,1,,:::1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1183,1,4,0,2,1,,:::1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1184,1,4,0,2,1,,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1185,1,4,0,2,1,,::1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1186,1,4,0,2,1,,::1N:1N,,2S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
1187,1,4,0,2,1,,:1N:1N:1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1188,1,4,0,2,1,,:1N:1N:1N,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
1189,1,4,0,1,2,,:1N:1N:1N,,,1L:1L,1,0.03000300030003
1190,1,3,2,1,2,2O,:1N:1N,1O:1O1S,,1L:1L,1,0.03000300030003
1191,1,4,0,2,1,1O,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1192,1,3,2,1,2,1O,:1N:1N,1O:2O,,1L:1L,1,0.03000300030003
1193,1,3,1,2,1,1O,::1N,1N1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1194,1,3,1,2,1,,:1N:1N,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1195,1,3,1,1,1,,:1N:1N,1O,,1L,1,0.03000300030003
1196,1,3,0,3,2,1O,:1N:1N,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1197,1,3,0,3,2,,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
