,num_dol,num_dms,num_tfsi,num_ps,num_li,atoms_dol,atoms_dms,atoms_tfsi,atoms_ps,atoms_li,count,%
2094,1,6,0,1,2,1O,:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
2095,1,5,1,1,1,1O,:::1O:1O1S,1O1S,,1L,1,0.03000300030003
2096,1,5,1,1,1,1O,::1O:1O:2O1S,1O,,1L,1,0.03000300030003
2097,1,4,1,3,3,1O,:1O:2O1S:2O1S,3O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
2098,1,5,0,1,1,1O,:1O:1O:1O1S:3O1S,,,1L,1,0.03000300030003
2099,1,5,0,1,1,,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2100,1,5,0,1,1,,:1O:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2101,1,5,0,1,1,,:1O:2O:2O1S:2O1S,,,1L,1,0.03000300030003
2102,1,5,0,1,1,1O,1O:1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2103,1,5,0,1,1,1O,1O:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
2104,1,5,0,1,1,1O,1O:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
2105,1,5,0,1,1,1O,:1O1S:2O:2O1S:2O1S,,,1L,1,0.03000300030003
2106,1,5,0,1,1,1O,:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2107,1,5,0,1,1,1O,:1O:1O:1O:2O1S,,,1L,1,0.03000300030003
2108,1,5,1,1,1,1O,::1O:1O:2O1S,,,1L,1,0.03000300030003
2109,1,5,0,1,1,1O,:1O:1O:2O1S:2O1S,,,1L,1,0.03000300030003
2110,1,5,0,1,1,1O,:1O:2O1S:2O1S:3O1S,,,1L,1,0.03000300030003
2111,1,5,0,1,1,1O,::1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2112,1,5,0,1,1,1O,::1O1S:2O1S:3O1S,,,1L,1,0.03000300030003
2113,1,5,0,1,1,1O,::1O1S:3O1S:3O1S,,,1L,1,0.03000300030003
2114,1,5,0,1,1,1O,::1O:1O1S:1O1S,,,1L,1,0.03000300030003
2115,1,5,0,1,1,2O,::1O:1O:1O,,,1L,1,0.03000300030003
2116,1,5,0,1,2,,1O:1O:2O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
2117,1,5,0,1,1,,:1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2118,1,5,0,1,1,,:1O1S:1O1S:1S:2O1S,,,1L,1,0.03000300030003
2119,1,5,0,1,1,,:1O1S:1O1S:1O1S:3O1S,,,1L,1,0.03000300030003
2120,1,5,0,1,1,,:1O1S:1O1S:1O1S:2O1S,,,1L,1,0.03000300030003
2121,1,4,2,1,1,,1O:1O:1O:2O1S,:1O1S,,1L,1,0.03000300030003
2122,1,4,2,1,1,,:1O:1O1S:2O1S,:2O,,1L,1,0.03000300030003
2123,1,4,2,1,1,1O,1O:1O:1O:2O1S,:,,1L,1,0.03000300030003
2124,1,4,2,1,1,1O,:1O:2O1S:2O1S,1O:1O,,1L,1,0.03000300030003
2125,1,4,2,1,1,1O,:1O:2O1S:2O1S,:2O1S,,1L,1,0.03000300030003
2126,1,4,2,1,2,,:1O:1O:1O,:2O1S,,1L:1L,1,0.03000300030003
2127,1,4,2,1,2,1O,1O:1O:1O1S:2O1S,1O:2O,,1L:1L,1,0.03000300030003
2128,1,4,2,2,2,1O,:1O:1O1S:2O,:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2129,1,4,2,2,2,1O,:1O:1O:1O,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
2130,1,4,2,2,2,1O,:1O:1O:2O,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
2131,1,5,0,1,1,,1O:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
2132,1,5,0,1,1,,1O:1O:1O:1O1S:2O1S,,,1L,1,0.03000300030003
2133,1,5,0,1,1,,1O:1O:1O:1O:2O1S,,,1L,1,0.03000300030003
2134,1,5,0,1,1,,1O:1O:1O:2O1S:3O1S,,,1L,1,0.03000300030003
2135,1,5,0,1,1,,1O:1O:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2136,1,5,0,1,1,,1O:1O:2O1S:3O1S:3O1S,,,1L,1,0.03000300030003
2137,1,5,0,1,1,,1O:2O1S:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2138,1,5,0,1,2,1O,1O:1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2139,1,5,0,1,2,1O,1O:1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
2140,1,5,0,1,2,1O,1O:1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
2141,1,5,1,1,1,,:1O1S:2O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2142,1,5,1,1,1,,:1O:1O1S:2O1S:2O1S,,,1L,1,0.03000300030003
2143,1,5,1,1,1,,:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
2144,1,5,1,1,1,,:1O:1O:2O1S:2O1S,1O,,1L,1,0.03000300030003
2145,1,5,1,1,1,,::1O:1O1S:2O1S,,,1L,1,0.03000300030003
2146,1,5,1,1,1,,::1O:1O1S:2O1S,1O1S,,1L,1,0.03000300030003
2147,1,5,1,1,1,,::1O:1O:2O1S,,,1L,1,0.03000300030003
