,num_dol,num_epe,num_tfsi,num_ps,num_li,atoms_dol,atoms_epe,atoms_tfsi,atoms_ps,atoms_li,count,%
1030,3,0,1,3,2,1O:1O:1O,,2O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1031,3,0,1,3,2,1O:1O:1O,,1N2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1032,3,0,1,2,2,:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1033,3,0,1,3,2,:1O:1O,,3O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1034,3,0,1,2,2,:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1035,3,0,1,2,2,1O:1O:2O,,3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1036,3,0,1,2,2,1O:1O:2O,,2O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1037,3,0,1,2,2,1O:1O:2O,,2O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1038,3,0,1,2,2,1O:1O:2O,,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1039,3,0,1,2,2,1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1040,3,0,1,2,2,1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1041,3,0,1,2,2,1O:1O:1O,,2O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1042,3,0,1,3,2,:1O:1O,,3O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1043,3,0,2,1,2,1O:1O:1O,,1N1O1S:1N1O1S,,1L:1L,1,0.03000300030003
1044,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1045,3,0,2,1,2,1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1046,3,0,2,2,2,1O:1O:1O,,1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1047,3,0,2,1,3,:1O:1O,,1O:2O1S,,1L:1L:1L,1,0.03000300030003
1048,3,0,2,1,2,:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1049,3,0,2,1,2,:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1050,3,0,2,1,2,:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1051,3,0,2,1,2,:1O:1O,,1N1O:2O,,1L:1L,1,0.03000300030003
1052,3,0,2,1,2,1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1053,3,0,2,1,2,1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1054,3,0,2,1,2,1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1055,3,0,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1056,3,0,2,1,2,1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1057,3,0,2,1,2,1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1058,3,0,2,1,2,1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1059,3,0,2,1,2,1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1060,3,0,2,1,2,1O:1O:1O,,1N2O2S:1N3O2S,,1L:1L,1,0.03000300030003
1061,3,0,2,1,2,1O:1O:1O,,1N2O1S:2O,,1L:1L,1,0.03000300030003
1062,3,0,2,1,2,1O:1O:1O,,1N1O:2O1S,,1L:1L,1,0.03000300030003
1063,3,0,2,1,2,1O:1O:1O,,1N1O:1N2O2S,,1L:1L,1,0.03000300030003
1064,3,0,3,2,2,:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1065,3,0,4,1,2,1O:1O:1O,,:1O:1O:3O1S,,1L:1L,1,0.03000300030003
1066,3,0,4,1,2,1O:1O:2O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1067,3,1,1,2,2,1O:1O:1O,1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1068,3,1,1,2,2,1O:1O:2O,1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1069,3,1,1,2,2,1O:1O:2O,,1O,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1070,3,1,1,2,2,1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1071,3,1,1,2,2,1O:1O:1O,1O,3O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1072,3,1,1,2,2,1O:1O:1O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1073,3,1,1,2,2,1O:1O:1O,1O,2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1074,3,1,1,2,2,1O:1O:1O,1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1075,3,1,1,2,2,1O:1O:1O,1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1076,3,1,1,2,2,1O:1O:1O,1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1077,3,1,1,2,2,1O:1O:2O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1078,3,1,1,2,2,1O:1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1079,3,1,1,2,2,1O:1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1080,3,1,1,2,2,1O:1O:1O,1O,1N3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1081,3,1,1,2,2,1O:1O:1O,1O,1N1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1082,3,1,1,2,2,1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1083,3,1,1,2,2,1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1084,3,1,1,2,2,1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1085,3,1,1,2,2,1O:1O:1O,,1O,2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1086,3,1,1,2,2,1O:1O:2O,1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1087,3,1,1,2,2,:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1088,3,0,4,1,2,:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1089,3,1,1,3,2,:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1090,3,1,2,1,2,1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1091,3,1,2,1,2,1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1092,3,1,2,1,2,1O:1O:1O,,1N1O:1N2O2S,,1L:1L,1,0.03000300030003
1093,3,1,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1094,3,1,2,1,1,::1O,,1O:2O1S,,1L,1,0.03000300030003
1095,3,1,2,1,1,::1O,,1O:2O,,1L,1,0.03000300030003
1096,3,1,2,1,1,:1O:1O,,1O:1O,,1L,1,0.03000300030003
1097,3,1,1,3,2,:1O:1O,1O,1O,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1098,3,1,1,3,2,:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1099,3,1,1,2,2,:1O:1O,1O,1O,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1100,3,1,1,3,2,:1O:1O,,1O,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1101,3,1,1,3,2,1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1102,3,1,1,2,3,1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1103,3,1,1,2,2,::1O,1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1104,3,1,1,2,2,:1O:2O,1O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1105,3,1,1,2,2,:1O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1106,3,1,1,2,2,:1O:1O,1O,3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1107,3,1,1,2,2,:1O:1O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1108,3,1,1,2,2,1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1109,3,1,1,2,2,1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1110,3,1,1,2,2,1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1111,3,1,0,2,2,1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1112,3,1,0,3,2,:1O:2O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1113,3,1,0,3,2,:1O:2O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1114,3,1,0,3,2,1O:1O:1O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1115,3,1,0,2,2,1O:1O:1O,1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1116,3,1,0,2,2,1O:1O:1O,1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1117,3,1,0,2,2,1O:1O:1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1118,3,1,0,2,2,1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1119,3,1,0,2,2,1O:1O:1O,,,2S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1120,3,1,0,2,2,1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1121,3,1,1,2,2,1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1122,3,1,0,1,2,1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
1123,3,1,0,1,2,1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
1124,3,1,0,1,1,::1O,1O,,,1L,1,0.03000300030003
1125,3,1,0,1,1,:1O:1O,1O,,,1L,1,0.03000300030003
1126,3,1,0,1,1,:1O:1O,,,,1L,1,0.03000300030003
1127,3,1,0,1,1,1O:1O:2O,,,,1L,1,0.03000300030003
1128,3,0,4,1,2,:1O:1O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1129,3,0,4,1,2,:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1130,3,1,0,3,2,:1O:2O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1131,3,1,0,3,2,::2O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1132,3,1,1,1,1,1O:1O:1O,,,,1L,1,0.03000300030003
1133,3,1,1,1,1,:1O:1O,,,,1L,1,0.03000300030003
1134,3,1,1,2,1,1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1135,3,1,1,1,2,:1O:2O,1O,1N1O1S,,1L:1L,1,0.03000300030003
1136,3,1,1,1,2,:1O:1O,1O,3O2S,,1L:1L,1,0.03000300030003
1137,3,1,1,1,2,:1O:1O,1O,3O1S,,1L:1L,1,0.03000300030003
1138,3,1,1,1,2,1O:1O:2O,1O,2O1S,,1L:1L,1,0.03000300030003
1139,3,1,1,1,2,1O:1O:1O,1O,1N2O2S,,1L:1L,1,0.03000300030003
1140,3,1,1,1,2,1O:1O:1O,1O,1N1O,,1L:1L,1,0.03000300030003
1141,3,1,1,1,2,1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1142,3,1,1,1,2,1O:1O:1O,,1N2O,,1L:1L,1,0.03000300030003
1143,3,1,1,1,1,::1O,1O,1O,,1L,1,0.03000300030003
1144,3,1,1,1,1,::1O,1O,1N2O1S,,1L,1,0.03000300030003
1145,3,1,1,1,1,::1O,1O,1N1O1S,,1L,1,0.03000300030003
1146,3,1,1,1,1,::1O,,1O,,1L,1,0.03000300030003
1147,3,1,1,1,1,::1O,,,,1L,1,0.03000300030003
1148,3,1,1,1,1,:1O:2O,,1O,,1L,1,0.03000300030003
1149,3,1,1,1,1,:1O:1O,1O,1O,,1L,1,0.03000300030003
1150,3,1,1,1,1,:1O:1O,1O,,,1L,1,0.03000300030003
1151,3,0,1,2,2,1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1152,3,0,1,2,2,1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1153,3,0,1,2,2,1O:1O:1O,,1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1154,2,1,1,2,2,1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1155,2,1,1,2,2,1O:1O,1O,2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1156,2,1,1,2,2,1O:1O,1O,2O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1157,2,1,1,2,2,1O:1O,1O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1158,2,1,1,2,2,1O:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1159,2,1,1,2,2,1O:1O,1O,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1160,2,1,1,2,2,1O:1O,1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1161,2,1,1,2,2,1O:1O,,2O1S,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1162,2,1,1,2,2,1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1163,2,1,1,1,2,1O:1O,,2O,,1L:1L,1,0.03000300030003
1164,2,1,1,2,2,1O:1O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1165,2,1,1,1,1,:,,1O,,1L,1,0.03000300030003
1166,2,1,0,3,2,1O:2O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1167,2,1,0,3,2,1O:1O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1168,2,1,0,3,2,1O:1O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1169,2,1,0,3,2,1O:1O,1O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1170,2,1,0,2,2,:1O,1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1171,2,1,0,2,2,1O:1O,1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1172,2,0,4,1,2,:1O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1173,2,1,1,2,2,1O:1O,1O,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1174,2,1,1,2,2,1O:1O,1O,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1175,2,1,2,1,2,1O:1O,1O,:3O1S,,1L:1L,1,0.03000300030003
1176,2,1,2,1,2,1O:1O,,1N1O1S:1N3O2S,,1L:1L,1,0.03000300030003
1177,2,1,2,1,2,1O:1O,1O,1N2O2S:2O,,1L:1L,1,0.03000300030003
1178,2,1,2,1,2,1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1179,2,1,2,1,2,1O:1O,,2O1S:3O2S,,1L:1L,1,0.03000300030003
1180,2,1,2,1,2,1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1181,2,1,2,1,2,1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1182,2,1,2,1,2,1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1183,2,1,2,1,2,1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1184,2,1,2,1,2,1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1185,2,1,1,3,2,1O:2O,,2O1S,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1186,2,1,1,2,2,1O:1O,1O,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1187,2,1,1,3,2,1O:1O,1O,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1188,2,1,1,2,2,:1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1189,2,1,1,2,2,1O:2O,1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1190,2,1,1,2,2,1O:2O,1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1191,2,1,1,2,2,1O:1O,1O,3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1192,2,1,1,2,2,1O:1O,1O,3O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1193,2,1,1,2,2,1O:1O,1O,3O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1194,2,1,1,2,2,1O:1O,1O,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1195,2,0,4,1,2,1O:1O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1196,2,0,4,1,2,1O:1O,,1O:1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
1197,2,0,3,2,2,:1O,,:1O:1O,3S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1198,1,1,2,2,2,1O,,1O:2O,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1199,1,2,2,1,2,1O,1O:1O,1O:3O2S,,1L:1L,1,0.03000300030003
1200,1,2,2,1,2,1O,1O:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1201,1,2,2,1,2,1O,1O:1O,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1202,1,2,2,1,2,1O,1O:1O,1N1O:2O,,1L:1L,1,0.03000300030003
1203,1,2,2,1,2,1O,1O:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1204,1,2,1,2,2,1O,:1O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1205,1,2,0,3,2,2O,:1O,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1206,1,2,0,2,2,1O,:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1207,1,1,2,2,2,,1O,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1208,2,0,3,1,2,1O:1O,,:2O:2O,,1L:1L,1,0.03000300030003
1209,1,1,2,1,2,1O,1O,2O:3O1S,,1L:1L,1,0.03000300030003
1210,1,1,2,1,2,1O,1O,2O:2O,,1L:1L,1,0.03000300030003
1211,1,1,2,1,2,1O,1O,1O:2O,,1L:1L,1,0.03000300030003
1212,1,1,2,1,2,1O,1O,1O:1O,,1L:1L,1,0.03000300030003
1213,1,1,1,2,2,1O,1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1214,1,1,0,3,2,2O,1O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1215,1,0,4,1,2,1O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1216,1,0,3,2,2,1O,,:1O:1O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1217,1,2,2,1,2,1O,:1O,1N1O1S:2O,,1L:1L,1,0.03000300030003
1218,1,3,2,1,1,1O,::1O,:1O,,1L,1,0.03000300030003
1219,1,3,2,1,2,1O,:1O:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1220,1,3,2,1,2,1O,:1O:1O,1O:2O,,1L:1L,1,0.03000300030003
1221,2,0,3,1,2,1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1222,2,0,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1223,2,0,2,2,2,2O:2O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1224,2,0,2,2,2,1O:1O,,2O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1225,2,0,2,2,2,1O:1O,,2O:2O1S,1S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1226,2,0,2,2,2,1O:1O,,1O:3O1S,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1227,2,0,2,2,2,1O:1O,,1O:2O,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1228,2,0,2,2,2,1O:1O,,1O:2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1229,2,0,2,2,2,1O:1O,,1O:2O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1230,2,0,2,2,2,1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1231,2,0,2,1,2,1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1232,2,0,2,1,2,1O:1O,,:2O,,1L:1L,1,0.03000300030003
1233,2,0,2,1,2,1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1234,2,0,1,2,2,:1O,,1O,2S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1235,2,0,1,1,2,1O:1O,,1O,,1L:1L,1,0.03000300030003
1236,1,6,0,1,1,1O,:::::1O,,,1L,1,0.03000300030003
1237,1,3,2,1,2,1O,::1O,1O:2O,,1L:1L,1,0.03000300030003
1238,2,1,2,1,2,1O:1O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1239,2,1,2,1,2,1O:2O,1O,1O:1O,,1L:1L,1,0.03000300030003
1240,3,0,1,2,2,1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1241,2,2,2,1,2,:1O,:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1242,2,2,3,1,2,1O:1O,:1O,1O:1O:2O,,1L:1L,1,0.03000300030003
1243,2,2,2,2,2,:1O,:1O,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1244,2,2,2,2,2,1O:1O,:1O,:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1245,2,2,2,2,2,1O:1O,:1O,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1246,2,2,2,2,2,1O:1O,:,1O:1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1247,2,2,2,1,2,:1O,:1O,2O:3O1S,,1L:1L,1,0.03000300030003
1248,2,2,2,1,2,:1O,:1O,1O:3O2S,,1L:1L,1,0.03000300030003
1249,2,2,2,1,2,:1O,:1O,1O:3O,,1L:1L,1,0.03000300030003
1250,2,2,2,1,2,:1O,:,1O:2O,,1L:1L,1,0.03000300030003
1251,2,2,3,1,2,:1O,:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1252,2,2,2,1,2,:1O,1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1253,2,2,2,1,2,1O:1O,:1O,2O:2O1S,,1L:1L,1,0.03000300030003
1254,2,2,2,1,2,1O:1O,:1O,1O:1O,,1L:1L,1,0.03000300030003
1255,2,2,2,1,2,1O:1O,:1O,1O1S:2O,,1L:1L,1,0.03000300030003
1256,2,2,2,1,2,1O:1O,:1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1257,2,2,2,1,2,1O:1O,:1O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1258,2,2,2,1,2,1O:1O,:1O,1N1O1S:1N2O2S,,1L:1L,1,0.03000300030003
1259,2,2,2,1,2,1O:1O,:,1O:3O1S,,1L:1L,1,0.03000300030003
1260,2,2,3,1,2,:1O,:,1O:1O:2O,,1L:1L,1,0.03000300030003
1261,2,3,0,1,1,1O:1O,:1O:1O,,,1L,1,0.03000300030003
1262,2,1,2,1,2,1O:2O,1O,1O:2O,,1L:1L,1,0.03000300030003
1263,3,0,0,1,2,1O:1O:1O,,,,1L:1L,1,0.03000300030003
1264,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1265,3,0,1,2,2,1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1266,3,0,1,2,2,1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1267,3,0,1,1,2,1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1268,3,0,1,1,2,1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1269,3,0,1,1,2,1O:1O:1O,,1N1O,,1L:1L,1,0.03000300030003
1270,3,0,1,1,1,::1O,,,,1L,1,0.03000300030003
1271,3,0,0,3,2,1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1272,2,5,0,1,1,:1O,::::1O,,,1L,1,0.03000300030003
1273,2,3,0,1,1,:1O,:1O:1O,,,1L,1,0.03000300030003
1274,2,5,0,1,1,1O:1O,::::1O,,,1L,1,0.03000300030003
