,num_dol,num_tmp,num_tfsi,num_ps,num_li,atoms_dol,atoms_tmp,atoms_tfsi,atoms_ps,atoms_li,count,%
1354,5,3,1,1,1,:::1O:1O,1O:1O:2O,1O,,1L,1,0.03000300030003
1355,5,3,1,1,2,:1O:1O:2O:2O,2O:2O:2O,,,1L:1L,1,0.03000300030003
1356,5,3,1,1,2,::1O:1O:1O,1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1357,5,3,1,1,2,::1O:1O:1O,1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1358,5,3,1,2,2,::1O:1O:2O,::2O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1359,5,4,0,1,1,:1O:1O:1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1360,5,3,2,1,2,::1O:1O:1O,1O:1O:2O,1O:2O,,1L:1L,1,0.03000300030003
1361,5,3,2,1,2,:1O:1O:1O:2O,1O:1O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1362,5,3,2,1,2,:1O:1O:1O:1O,:1O:1O,:,,1L:1L,1,0.03000300030003
1363,5,3,2,1,2,:1O:1O:1O:1O,1O:1O:2O,:1N3O2S,,1L:1L,1,0.03000300030003
1364,5,3,2,1,2,1O:1O:1O:1O:2O,1O:1O:1O,1O:2O,,1L:1L,1,0.03000300030003
1365,5,3,2,1,2,1O:1O:1O:1O:1O,1O:1O:2O,1N1O:1O,,1L:1L,1,0.03000300030003
1366,5,3,2,1,2,1O:1O:1O:1O:1O,1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1367,5,3,2,1,2,1O:1O:1O:1O:1O,1O:1O:1O,1O1S:1O1S,,1L:1L,1,0.03000300030003
1368,5,3,2,1,1,:::1O:1O,::1O,:1O,,1L,1,0.03000300030003
1369,5,3,2,1,1,::1O:1O:1O,::1O,:1O,,1L,1,0.03000300030003
1370,5,3,2,1,1,::1O:1O:1O,::1O,1O:1O,,1L,1,0.03000300030003
1371,5,3,1,2,2,:::1O:1O,:1O:1O,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1372,5,3,1,2,2,::1O:1O:2O,::3O,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1373,5,3,1,2,2,::1O:1O:1O,:1O:2O,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1374,5,3,1,1,2,::1O:1O:1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1375,5,3,1,2,2,::1O:1O:1O,:1O:1O,1N2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1376,5,3,1,2,2,::1O:1O:1O,1O:1O:2O,3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1377,5,3,1,2,2,:1O:1O:1O:2O,1O:1O:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1378,5,3,1,2,2,:1O:1O:1O:2O,1O:1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1379,5,3,1,2,2,:1O:1O:1O:1O,1O:1O:2O,1N2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1380,5,3,1,2,2,1O:1O:1O:1O:2O,1O:1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1381,5,3,1,2,2,1O:1O:1O:1O:1O,1O:1O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1382,5,3,1,2,2,1O:1O:1O:1O:1O,1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1383,5,3,1,2,1,::::2O,::3O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1384,5,3,1,2,1,::::2O,::2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1385,5,3,1,2,1,::::1O,:1O:1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1386,5,3,1,2,1,:::1O:1O,::2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1387,5,3,1,2,1,:::1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1388,5,3,1,1,2,:::1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1389,5,3,1,1,1,::1O:1O:2O,::1O,1O,,1L,1,0.03000300030003
1390,5,3,1,1,1,::1O:1O:2O,:1O:3O,1N1O1S,,1L,1,0.03000300030003
1391,5,4,0,1,1,:1O:1O:1O:1O,:1O:2O:2O,,,1L,1,0.03000300030003
1392,5,3,0,2,1,:::1O:1O,::1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1393,5,3,0,2,1,::1O:1O:2O,::3O,,2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
