,num_dol,num_btfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_btfe,atoms_tfsi,atoms_ps,atoms_li,count,%
1282,3,0,3,2,2,1O:1O:1O,,:1N1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1283,3,1,1,2,2,:1O:1O,,1O,3S:4S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1284,3,1,1,2,2,:1O:1O,,2O,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1285,3,1,1,2,2,:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1286,3,1,3,1,2,1O:2O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1287,3,1,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1288,3,1,3,1,2,::1O,1O,1O:2O:2O,,1L:1L,1,0.03000300030003
1289,3,1,3,1,2,::1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1290,3,1,3,1,2,:1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1291,3,1,3,1,2,:1O:2O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1292,3,1,3,1,2,:1O:1O,1O,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1293,3,1,3,1,2,:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1294,3,1,3,1,2,:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1295,3,1,3,1,2,:1O:1O,,1N3O1S:1O:1O,,1L:1L,1,0.03000300030003
1296,3,1,3,1,2,:1O:1O,,1N2O2S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1297,3,1,3,1,2,:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1298,3,1,3,1,2,:1O:1O,,1N1O1S:1N3O2S:1O,,1L:1L,1,0.03000300030003
1299,3,1,3,1,2,1O:1O:2O,1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1300,3,1,1,2,2,:1O:1O,,2O2S,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1301,3,1,3,1,2,1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1302,3,1,3,1,2,1O:1O:2O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1303,3,1,3,1,2,1O:1O:1O,,:2O:2O1S,,1L:1L,1,0.03000300030003
1304,3,1,3,1,2,1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1305,3,1,3,1,2,1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1306,3,1,3,1,2,1O:1O:1O,,:1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1307,3,1,3,1,2,1O:1O:1O,,:1N1O1S:1N1O1S,,1L:1L,1,0.03000300030003
1308,3,1,3,1,2,1O:1O:1O,,2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1309,3,1,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1310,3,1,3,1,2,1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1311,3,1,3,1,2,1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1312,3,1,3,1,2,1O:1O:1O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1313,3,1,3,2,2,1O:1O:2O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1314,3,1,3,2,2,1O:1O:2O,,::1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1315,3,1,4,1,2,1O:1O:1O,,1N2O2S:1O:1O:1O,,1L:1L,1,0.03000300030003
1316,3,1,4,1,2,1O:1O:1O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1317,3,2,2,1,1,:1O:2O,:1O,1O:1O,,1L,1,0.03000300030003
1318,3,2,1,2,2,:1O:1O,:,1O,3S:4S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1319,3,2,1,2,2,1O:2O:2O,:,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1320,3,2,1,2,2,1O:1O:2O,:,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1321,3,2,1,2,2,1O:1O:1O,:,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1322,3,2,1,2,2,1O:1O:1O,:,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1323,3,2,1,1,2,1O:1O:2O,:1O,2O1S,,1L:1L,1,0.03000300030003
1324,3,2,1,1,2,1O:1O:2O,:,2O,,1L:1L,1,0.03000300030003
1325,3,2,1,1,2,1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
1326,3,2,1,1,2,1O:1O:1O,:1O,1N2O2S,,1L:1L,1,0.03000300030003
1327,3,2,1,1,2,1O:1O:1O,:,3O2S,,1L:1L,1,0.03000300030003
1328,3,2,1,1,2,1O:1O:1O,:,1N3O2S,,1L:1L,1,0.03000300030003
1329,3,2,1,1,1,:1O:2O,:1O,1O1S,,1L,1,0.03000300030003
1330,3,2,1,1,1,:1O:1O,:1O,2O1S,,1L,1,0.03000300030003
1331,3,2,1,1,1,:1O:1O,:1O,1O1S,,1L,1,0.03000300030003
1332,3,2,1,1,1,:1O:1O,:1O,1O,,1L,1,0.03000300030003
1333,3,2,1,1,1,:1O:1O,:,1O,,1L,1,0.03000300030003
1334,3,2,1,1,1,1O:1O:1O,:1O,2O1S,,1L,1,0.03000300030003
1335,3,2,1,1,1,1O:1O:1O,:,1N1O1S,,1L,1,0.03000300030003
1336,3,2,0,1,1,:1O:1O,:,,,1L,1,0.03000300030003
1337,3,1,4,1,2,1O:1O:2O,,::2O1S:2O1S,,1L:1L,1,0.03000300030003
1338,3,1,4,1,2,1O:1O:2O,,::1O1S:2O,,1L:1L,1,0.03000300030003
1339,3,1,4,1,2,1O:1O:1O,1O,:1O1S:2O1S:3O2S,,1L:1L,1,0.03000300030003
1340,3,1,4,1,2,1O:1O:1O,,:1O:2O:2O,,1L:1L,1,0.03000300030003
1341,3,1,4,1,2,1O:1O:1O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1342,3,1,3,1,2,1O:1O:1O,,1O1S:2O:2O,,1L:1L,1,0.03000300030003
1343,3,1,3,1,2,1O:1O:1O,,1O1S:2O1S:2O2S,,1L:1L,1,0.03000300030003
1344,3,1,3,1,2,1O:1O:1O,,1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1345,3,1,2,1,2,1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1346,3,1,2,1,2,1O:1O:1O,1O,2O:2O,,1L:1L,1,0.03000300030003
1347,3,1,2,1,2,1O:1O:1O,1O,2O1S:2O1S,,1L:1L,1,0.03000300030003
1348,3,1,2,1,2,1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
1349,3,1,2,1,2,1O:1O:1O,1O,1N3O1S:2O1S,,1L:1L,1,0.03000300030003
1350,3,1,2,1,2,1O:1O:1O,1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1351,3,1,2,1,2,1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1352,3,1,2,1,2,1O:1O:1O,,3O1S:3O2S,,1L:1L,1,0.03000300030003
1353,3,1,2,1,2,1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1354,3,1,2,1,2,1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1355,3,1,2,1,2,1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1356,3,1,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1357,3,1,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1358,3,1,2,1,2,1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1359,3,1,2,1,2,1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1360,3,1,2,1,2,1O:1O:1O,,1N3O1S:2O,,1L:1L,1,0.03000300030003
1361,3,1,2,1,2,1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1362,3,1,2,1,2,1O:1O:1O,,1N1O:2O,,1L:1L,1,0.03000300030003
1363,3,1,2,1,2,1O:1O:1O,,1N1O1S:2O2S,,1L:1L,1,0.03000300030003
1364,3,1,2,1,2,1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1365,3,1,2,1,1,:1O:1O,1O,:1O,,1L,1,0.03000300030003
1366,3,1,2,1,1,1O:1O:2O,,:1O,,1L,1,0.03000300030003
1367,3,1,1,2,3,1O:1O:1O,,3O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1368,3,1,1,2,2,::1O,,2O1S,3S:4S:5S:5S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
1369,3,1,1,2,2,::1O,,2O,3S:4S:5S:5S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
1370,3,1,1,2,2,:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1371,3,1,2,1,2,1O:1O:2O,,1N1O1S:3O1S,,1L:1L,1,0.03000300030003
1372,3,1,2,1,2,1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1373,3,1,3,1,2,1O:1O:1O,,1N2O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1374,3,1,2,1,2,1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1375,3,1,3,1,2,1O:1O:1O,,1N2O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1376,3,1,3,1,2,1O:1O:1O,,1N2O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1377,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1378,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1379,3,1,3,1,2,1O:1O:1O,,1N1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
1380,3,1,2,2,2,:1O:1O,,:2O1S,2S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1381,3,1,2,2,2,1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1382,3,1,2,2,2,1O:1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1383,3,1,2,2,2,1O:1O:1O,,:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1384,3,1,2,2,2,1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1385,3,1,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1386,3,1,2,2,2,1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1387,3,1,2,2,2,1O:1O:1O,,2O1S:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1388,3,1,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1389,3,1,2,2,2,1O:1O:1O,,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1390,3,1,2,1,3,:1O:2O,,2O:2O1S,,1L:1L:1L,1,0.03000300030003
1391,3,1,2,1,3,:1O:1O,1O,1N1O1S:1O,,1L:1L:1L,1,0.03000300030003
1392,3,1,2,1,3,1O:1O:1O,,1O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1393,3,1,2,1,2,:1O:1O,,1O1S:3O2S,,1L:1L,1,0.03000300030003
1394,3,1,2,1,2,:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
1395,3,1,2,1,2,1O:2O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1396,3,1,2,1,2,1O:1O:2O,1O,1O:2O,,1L:1L,1,0.03000300030003
1397,3,1,2,1,2,1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1398,3,1,2,1,2,1O:1O:2O,,2O:3O1S,,1L:1L,1,0.03000300030003
1399,3,1,2,1,2,1O:1O:2O,,2O:2O,,1L:1L,1,0.03000300030003
1400,3,0,3,1,2,1O:1O:2O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1401,3,0,3,1,2,1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
1402,4,1,2,1,2,::1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1403,2,1,4,1,2,:1O,1O,1O:1O:1O:2O2S,,1L:1L,1,0.03000300030003
1404,3,0,1,1,2,1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1405,3,0,0,2,2,1O:1O:1O,,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1406,2,3,1,2,1,1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1407,2,2,3,1,2,1O:1O,:,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1408,2,2,2,2,1,:1O,:1O,:,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1409,2,2,2,1,2,1O:1O,:,:2O,,1L:1L,1,0.03000300030003
1410,2,2,2,1,2,1O:1O,:,1N3O2S:1O,,1L:1L,1,0.03000300030003
1411,2,2,1,2,2,1O:1O,:,1O,2S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1412,2,2,1,2,2,1O:1O,:,1O,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1413,2,2,1,2,2,1O:1O,:,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1414,2,2,1,1,1,1O:1O,:,1O1S,,1L,1,0.03000300030003
1415,2,1,4,1,2,:2O,,1O:1O:3O1S:3O1S,,1L:1L,1,0.03000300030003
1416,2,1,4,1,2,:1O,1O,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1417,2,1,3,1,2,1O:1O,1O,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1418,2,1,4,1,2,:1O,1O,1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1419,2,1,4,1,2,1O:2O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1420,2,1,4,1,2,1O:1O,1O,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1421,2,1,4,1,2,1O:1O,1O,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1422,2,1,4,1,2,1O:1O,,:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1423,2,1,4,1,2,1O:1O,,1O:1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
1424,2,1,4,1,2,1O:1O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1425,2,1,4,1,2,1O:1O,,1O:1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1426,2,1,3,2,2,1O:1O,,:1O:1O,1S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1427,2,1,3,2,2,1O:1O,,1O:1O:2O,2S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1428,2,1,3,1,2,:1O,1O,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1429,2,1,3,1,2,1O:2O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1430,3,0,1,1,2,1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1431,3,0,1,1,2,1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1432,3,0,1,1,2,1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1433,3,0,1,2,2,1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:3S:4S:5S,1L:1L,1,0.03000300030003
1434,3,0,1,2,2,:1O:2O,,1O,3S:4S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1435,3,0,1,2,2,:1O:1O,,3O1S,3S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1436,3,0,1,2,2,:1O:1O,,2O2S,4S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1437,3,0,1,2,2,:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1438,3,0,1,2,2,:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1439,3,0,1,2,2,:1O:1O,,1O1S,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1440,3,0,1,2,2,:1O:1O,,1O,3S:4S:5S:5S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
1441,3,0,1,2,2,:1O:1O,,1O,2S:3S:4S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1442,3,0,1,2,2,:1O:1O,,1N1O1S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1443,3,0,1,2,2,:1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1444,3,0,1,2,2,:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1445,3,0,1,2,2,:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1446,3,0,1,2,2,:1O:1O,,,2S:2S:3S:3S:3S:4S:5S:6S,1L:1L,1,0.03000300030003
1447,3,0,1,2,2,1O:1O:2O,,2O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1448,3,0,1,2,2,1O:1O:2O,,1O1S,2S:3S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1449,3,0,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1450,3,0,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1451,3,0,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1452,3,0,1,2,2,1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1453,3,0,1,2,2,1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1454,3,0,1,2,2,1O:1O:1O,,1O,3S:4S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1455,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1456,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1457,3,0,1,2,2,1O:1O:1O,,1N3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1458,3,0,1,2,2,1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1459,2,1,3,1,2,1O:2O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1460,2,1,3,1,2,1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1461,3,0,3,1,2,1O:1O:1O,,:1O1S:2O,,1L:1L,1,0.03000300030003
1462,2,0,2,2,2,2O:2O,,1O1S:1O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1463,2,0,4,1,2,1O:2O,,:1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1464,2,0,4,1,2,1O:2O,,1O:1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1465,2,0,4,1,2,1O:2O,,1O:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1466,2,0,4,1,2,1O:1O,,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1467,2,0,3,2,3,1O:1O,,1O:1O:1O,3S:4S:4S:5S:5S:5S:6S:7S,1L:1L:1L,1,0.03000300030003
1468,2,0,3,2,2,:2O,,1N1O1S:1N2O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1469,2,0,3,2,2,1O:1O,,1N1O1S:1N2O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1470,2,0,3,1,2,1O:1O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1471,2,0,3,1,2,1O:1O,,1N1O1S:1N3O2S:2O,,1L:1L,1,0.03000300030003
1472,2,0,2,2,3,:1O,,2O1S:3O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1473,2,0,2,2,3,1O:1O,,:3O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1474,2,0,2,2,3,1O:1O,,1O:2O,2S:2S:2S:2S:2S:3S:4S:5S,1L:1L:1L,1,0.03000300030003
1475,2,0,2,2,2,1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1476,2,1,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1477,2,0,1,2,2,1O:2O,,1O,3S:4S:5S:5S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
1478,2,0,1,2,2,1O:1O,,2O,3S:4S:5S:5S:5S:6S:7S:8S,1L:1L,1,0.03000300030003
1479,1,1,5,1,2,1O,,:1O:1O1S:2O:2O,,1L:1L,1,0.03000300030003
1480,1,1,5,1,2,1O,,1O:1O:1O:2O:2O1S,,1L:1L,1,0.03000300030003
1481,1,1,5,1,2,1O,,1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
1482,1,1,4,1,2,1O,1O,1O:1O:2O1S:3O1S,,1L:1L,1,0.03000300030003
1483,1,1,4,1,2,1O,1O,1O:1O:2O1S:2O2S,,1L:1L,1,0.03000300030003
1484,1,1,4,1,2,1O,1O,1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1485,1,1,4,1,2,1O,1O,1O:1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1486,1,1,4,1,2,1O,1O,1O:1O1S:2O:2O,,1L:1L,1,0.03000300030003
1487,1,1,4,1,2,1O,1O,1N3O2S:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1488,1,1,4,1,2,1O,,1O:1O:3O1S:3O1S,,1L:1L,1,0.03000300030003
1489,2,0,4,1,2,2O:2O,,1N1O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1490,2,1,1,2,2,1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1491,2,1,1,2,2,1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1492,2,1,1,2,2,1O:1O,,1O,2S:3S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1493,2,1,3,1,2,1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1494,2,1,3,1,2,1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1495,2,1,2,2,3,1O:1O,,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1496,2,1,2,2,2,1O:1O,,1O1S:2O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1497,2,1,2,1,2,1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1498,2,1,2,1,2,1O:1O,1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1499,2,1,2,1,2,1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1500,2,1,2,1,2,1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1501,2,1,2,1,2,1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1502,2,1,2,1,2,1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1503,2,1,2,1,2,1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1504,2,1,2,1,2,1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1505,2,1,2,1,2,1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1506,2,1,1,2,3,1O:1O,,1N3O2S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1507,2,1,1,2,2,:1O,,2O,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1508,2,1,1,2,2,1O:2O,,1O,2S:3S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1509,2,1,1,2,2,1O:1O,1O,1O1S,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1510,2,1,1,2,2,1O:1O,,2O1S,3S:4S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1511,2,1,1,2,2,1O:1O,,2O,3S:4S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1512,2,1,1,2,2,1O:1O,,2O,3S:4S:4S:5S:5S:5S:5S:6S,1L:1L,1,0.03000300030003
1513,2,1,1,2,2,1O:1O,,2O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1514,2,1,1,2,2,1O:1O,,1O1S,3S:4S:4S:5S:5S:5S:5S:6S,1L:1L,1,0.03000300030003
1515,2,1,1,2,2,1O:1O,,1O1S,2S:3S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1516,2,1,1,2,2,1O:1O,,1O1S,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1517,2,1,1,2,2,1O:1O,,1O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1518,3,0,1,2,3,:1O:1O,,3O1S,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L:1L,1,0.03000300030003
1519,3,0,1,2,3,:1O:2O,,3O1S,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L:1L,1,0.03000300030003
1520,3,0,2,1,2,1O:1O:1O,,1N1O1S:1N1O1S,,1L:1L,1,0.03000300030003
1521,3,0,2,2,2,1O:1O:2O,,1N1O1S:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1522,3,0,2,2,2,:1O:1O,,1O:1O,2S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1523,3,0,2,2,2,:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1524,3,0,2,2,2,:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1525,3,0,2,2,2,:1O:1O,,1O:1O,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1526,3,0,2,2,2,:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1527,3,0,2,2,2,:1O:1O,,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1528,3,0,2,2,2,:1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
