,num_dol,num_cyclohexane,num_tfsi,num_ps,num_li,atoms_dol,atoms_cyclohexane,atoms_tfsi,atoms_ps,atoms_li,count,%
259,7,0,1,1,2,1O:1O:1O:1O:2O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
260,6,0,1,1,1,:::1O:1O:1O,,1N1O1S,,1L,2,0.06000600060006
261,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,2,0.06000600060006
262,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,1N3O1S,,1L:1L,2,0.06000600060006
263,5,1,2,1,2,1O:1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
264,5,1,2,1,2,1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
265,8,0,0,2,2,::1O:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
266,4,0,3,1,2,:1O:1O:2O,,1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
267,4,1,3,2,3,::1O:1O,,1O:2O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,2,0.06000600060006
268,5,0,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:2O1S,,1L:1L,2,0.06000600060006
269,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
270,5,0,2,1,2,1O:1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
271,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,1N2O1S,,1L:1L,2,0.06000600060006
272,8,0,1,1,2,:1O:1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
273,5,0,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
274,3,0,3,1,2,:1O:1O,,1O1S:1O1S:2O1S,,1L:1L,2,0.06000600060006
275,7,0,1,1,1,:::1O:1O:2O:2O,,1N1O1S,,1L,2,0.06000600060006
276,6,0,3,1,2,:1O:1O:1O:1O:2O,,:1O:1O1S,,1L:1L,2,0.06000600060006
277,8,0,1,1,1,:::1O:1O:1O:1O:2O,,1O,,1L,2,0.06000600060006
278,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
279,8,0,1,1,2,::1O:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,2,0.06000600060006
280,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
281,5,0,3,1,2,:1O:1O:1O:1O,,1N3O2S:1O:2O1S,,1L:1L,2,0.06000600060006
282,5,1,1,1,2,:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
283,6,0,1,2,2,1O:1O:1O:1O:2O:2O,,1O,::1S:1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
284,6,0,1,2,2,::1O:1O:1O:2O,,2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
285,6,0,1,2,2,1O:1O:2O:2O:2O:2O,,1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
286,6,0,1,2,2,1O:1O:1O:1O:2O:2O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
287,6,0,1,2,2,::1O:1O:1O:2O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
288,6,0,1,2,1,::::1O:2O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
289,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
290,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
291,6,0,1,2,2,::1O:1O:2O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
292,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
293,6,0,1,2,2,::1O:1O:2O:2O,,1N2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
294,6,0,1,2,2,1O:1O:1O:1O:2O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
295,6,0,1,2,2,1O:1O:1O:1O:2O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
296,6,0,1,2,2,::1O:1O:1O:2O,,1N3O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
297,6,0,1,2,2,::1O:1O:1O:2O,,1N3O2S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
298,6,0,1,2,2,::1O:1O:1O:2O,,2O1S,1S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
299,6,0,1,2,2,:1O:1O:1O:2O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
300,6,0,1,2,2,::1O:1O:1O:2O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
301,6,0,1,2,2,::1O:1O:1O:2O,,1N2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
302,6,0,1,2,2,::1O:1O:1O:2O,,1O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
303,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
304,6,0,1,2,2,:1O:1O:1O:1O:2O,,1N2O2S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
305,6,0,1,2,2,::1O:1O:1O:2O,,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
306,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
307,6,0,1,2,2,::1O:1O:1O:2O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
308,6,0,1,2,2,:1O:1O:1O:2O:2O,,1N2O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
309,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
310,6,0,1,2,2,:1O:1O:1O:2O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
311,6,0,1,2,2,:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
312,6,0,1,2,2,:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
313,6,0,1,2,2,::1O:1O:1O:1O,,1N2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
314,6,0,1,2,2,:1O:1O:1O:2O:2O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
315,6,0,1,2,2,:1O:1O:1O:2O:2O,,1N1O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
316,6,0,1,2,2,::1O:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
317,6,0,1,2,2,::1O:1O:1O:1O,,1N3O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
318,6,0,1,2,2,::1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
319,6,0,1,2,2,::1O:1O:1O:1O,,1N3O2S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
320,6,0,1,2,2,::1O:1O:1O:1O,,1N4O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
321,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,3S:4S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
322,6,0,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
323,6,0,1,2,2,::1O:1O:1O:1O,,2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
324,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
325,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
326,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
327,6,0,1,2,2,:1O:1O:1O:1O:2O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
328,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
329,6,0,1,2,2,::1O:1O:1O:2O,,1N,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
330,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
331,6,0,1,2,2,:1O:1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
332,6,0,1,2,2,:1O:1O:1O:2O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
333,6,0,1,2,2,:1O:1O:1O:1O:2O,,2O1S,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
334,6,0,1,2,2,:1O:1O:1O:1O:2O,,1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
335,6,0,1,2,2,:1O:1O:1O:1O:2O,,1N2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
336,6,0,1,2,2,:1O:1O:1O:1O:2O,,3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
337,6,0,1,2,2,:1O:1O:1O:1O:2O,,3O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
338,6,0,1,2,2,:1O:1O:1O:2O:2O,,2O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
339,6,0,1,3,3,::1O:1O:1O:2O,,1N2O2S,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
340,6,0,1,2,2,::1O:1O:2O:2O,,1N3O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
341,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
342,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
343,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
344,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
345,6,0,2,1,2,:1O:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
346,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1N2O1S,,1L:1L,1,0.03000300030003
347,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
348,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
349,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
350,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O2S,,1L:1L,1,0.03000300030003
351,6,0,2,1,2,:1O:1O:1O:1O:2O,,:3O2S,,1L:1L,1,0.03000300030003
352,6,0,2,1,2,:1O:1O:1O:2O:2O,,1N1O2S:1O,,1L:1L,1,0.03000300030003
353,6,0,2,1,2,:1O:1O:1O:2O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
354,6,0,2,1,2,:1O:1O:1O:2O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
355,6,0,2,1,2,:1O:1O:1O:2O:2O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
356,6,0,2,1,2,:1O:1O:1O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
357,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
358,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
359,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N:1O1S,,1L:1L,1,0.03000300030003
360,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
361,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
362,6,0,2,1,2,:1O:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
363,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
364,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
365,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
366,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
367,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
368,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
369,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
370,6,0,2,1,2,:1O:1O:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
371,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
372,6,0,2,1,2,:1O:1O:1O:1O:1O,,:,,1L:1L,1,0.03000300030003
373,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
374,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
375,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
376,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
377,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:3O1S,,1L:1L,1,0.03000300030003
378,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
379,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
380,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
381,6,0,2,1,2,:1O:1O:1O:2O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
382,6,0,2,1,2,::1O:1O:2O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
383,6,0,2,1,2,::1O:1O:1O:2O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
384,6,0,2,1,2,::1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
385,6,0,2,1,2,::1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
386,6,0,2,1,2,::1O:1O:1O:2O,,2O:2O2S,,1L:1L,1,0.03000300030003
387,6,0,2,1,2,::1O:1O:1O:2O,,3O1S:3O1S,,1L:1L,1,0.03000300030003
388,6,0,2,1,2,::1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
389,6,0,2,1,2,::1O:1O:2O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
390,6,0,2,1,2,::1O:1O:2O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
391,6,0,2,1,2,::1O:1O:1O:2O,,1N1O2S:2O1S,,1L:1L,1,0.03000300030003
392,6,0,2,1,2,::1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
393,6,0,2,1,2,::1O:1O:2O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
394,6,0,2,1,2,::1O:1O:2O:2O,,:1N2O1S,,1L:1L,1,0.03000300030003
395,6,0,2,1,2,::1O:1O:2O:2O,,:2O1S,,1L:1L,1,0.03000300030003
396,6,0,2,1,2,::1O:2O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
397,6,0,2,1,2,::1O:2O:2O:2O,,:1N2O2S,,1L:1L,1,0.03000300030003
398,6,0,2,1,2,:::1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
399,6,0,2,1,2,::1O:1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
400,6,0,2,1,2,::1O:1O:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
401,6,0,2,1,2,:1O:1O:1O:2O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
402,6,0,2,1,2,:1O:1O:2O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
403,6,0,2,1,2,:1O:1O:1O:2O:2O,,:,,1L:1L,1,0.03000300030003
404,6,0,2,1,2,:1O:1O:1O:2O:2O,,:1N2O1S,,1L:1L,1,0.03000300030003
405,6,0,2,1,2,:1O:1O:1O:2O:2O,,:1N2O2S,,1L:1L,1,0.03000300030003
406,6,0,2,1,2,:1O:1O:1O:2O:2O,,:1N4O2S,,1L:1L,1,0.03000300030003
407,6,0,2,1,2,:1O:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
408,6,0,2,1,2,:1O:1O:2O:2O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
409,6,0,2,1,2,:1O:1O:2O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
410,6,0,2,1,2,:1O:1O:2O:2O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
411,6,0,2,1,2,::1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
412,6,0,2,1,2,:1O:1O:2O:2O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
413,6,0,2,1,2,::1O:1O:1O:1O,,1N2O1S:1N3O2S,,1L:1L,1,0.03000300030003
414,6,0,2,1,2,::1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
415,6,0,2,1,2,::1O:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
416,6,0,2,1,2,::1O:1O:1O:1O,,1N4O2S:3O1S,,1L:1L,1,0.03000300030003
417,6,0,2,1,2,::1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
418,6,0,2,1,2,::1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
419,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
420,6,0,2,1,2,1O:1O:2O:2O:2O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
421,6,0,1,2,2,::1O:1O:2O:2O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
422,6,0,2,1,2,1O:1O:1O:2O:2O:2O,,1O:2O,,1L:1L,1,0.03000300030003
423,6,0,1,3,2,:1O:1O:1O:1O:2O,,1N3O2S,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
424,6,0,1,3,2,:1O:1O:1O:1O:2O,,1O1S,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
425,6,0,1,3,2,::1O:1O:1O:1O,,1O1S,:::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
426,6,0,1,3,2,::1O:1O:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
427,6,0,1,3,2,::1O:1O:1O:2O,,1O1S,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
428,6,0,1,3,2,::1O:1O:1O:2O,,2O,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
429,6,0,1,3,2,::1O:1O:2O:2O,,,:::::1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
430,6,0,1,3,2,::1O:1O:2O:2O,,2O1S,2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
431,6,0,1,3,2,:::1O:1O:2O,,1N3O2S,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
432,6,0,1,3,2,:::1O:1O:2O,,2O1S,:::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
433,6,0,1,3,2,::::1O:2O,,1O,1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
434,6,0,1,3,3,1O:1O:1O:1O:2O:2O,,1O1S,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
435,6,0,1,3,3,:1O:1O:1O:1O:2O,,1N1O1S,:::1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
436,6,0,1,3,3,:1O:1O:1O:2O:2O,,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
437,6,0,1,3,3,::1O:1O:1O:1O,,1N3O2S,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
438,6,0,1,1,3,:1O:1O:1O:1O:2O,,3O1S,,1L:1L:1L,1,0.03000300030003
439,6,0,1,3,3,::1O:1O:2O:2O,,1O,1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
440,6,0,1,2,3,::1O:2O:2O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
441,6,0,1,2,3,::1O:1O:2O:2O,,1N3O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
442,6,0,1,2,3,::1O:1O:1O:2O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
443,6,0,1,2,2,:::1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
444,6,0,1,2,2,::1O:1O:2O:2O,,1N3O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
445,6,0,1,2,2,::1O:1O:2O:2O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
446,6,0,1,2,2,::1O:1O:2O:2O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
447,6,0,1,2,2,::1O:1O:2O:2O,,2O1S,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
448,6,0,1,2,2,::1O:1O:2O:2O,,2O1S,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
449,6,0,1,2,2,::1O:2O:2O:2O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
450,6,0,1,2,2,:::1O:1O:1O,,1N3O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
451,6,0,1,2,2,:::1O:1O:1O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
452,6,0,1,2,3,:1O:1O:1O:2O:2O,,3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
453,6,0,1,2,2,:::1O:1O:1O,,3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
454,6,0,1,2,2,:::1O:1O:2O,,1N3O2S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
455,6,0,1,2,2,:::1O:1O:2O,,1O1S,3S:3S:3S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
456,6,0,1,2,2,:::1O:2O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
457,6,0,1,2,2,:::1O:2O:2O,,1N3O2S,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
458,6,0,1,2,3,1O:1O:1O:1O:1O:2O,,1N3O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
459,6,0,1,2,3,:1O:1O:1O:1O:2O,,1O,::1S:1S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
460,6,0,1,3,3,::1O:2O:2O:2O,,2O1S,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
461,6,0,1,3,3,::1O:2O:2O:2O,,2O2S,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
462,6,0,1,3,3,:::1O:1O:1O,,1N3O2S,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
463,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1N1O:1O1S,,1L:1L,1,0.03000300030003
464,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
465,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
466,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1N2O1S,,1L:1L,1,0.03000300030003
467,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
468,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
469,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
470,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
471,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
472,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
473,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
474,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O1S:2O2S,,1L:1L,1,0.03000300030003
475,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
476,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
