,num_dmt,num_tfsi,num_dol,num_ps,num_li,atoms_dmt,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
1374,3,0,3,1,1,:1N2O1S:1O,,:1O:1O,,1L,1,0.03000300030003
1375,3,0,3,1,1,:1N1O:1O1S,,:1O:2O,,1L,1,0.03000300030003
1376,3,0,3,1,1,:1N1O:1O,,::1O,,1L,1,0.03000300030003
1377,3,0,3,1,1,:1N1O:1O,,1O:1O:1O,,1L,1,0.03000300030003
1378,3,0,3,2,1,1O:1O:1O,,::,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1379,3,0,3,2,1,:1N1O:1O,,::1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1380,3,0,3,2,1,:1N:1O,,:1O:1O,:::1S:1S:2S:3S:3S,1L,1,0.03000300030003
1381,3,0,3,2,1,:1O:1O,,::1O,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1382,3,0,4,1,1,1N1O:1O:1O1S,,:::,,1L,1,0.03000300030003
1383,3,0,4,1,1,1N1O:1O:1O1S,,::1O:1O,,1L,1,0.03000300030003
1384,3,0,4,1,1,1N1O:1O:1O,,:::,,1L,1,0.03000300030003
1385,3,0,4,1,1,1N1O:1O:1O,,::1O:1O,,1L,1,0.03000300030003
1386,3,0,4,1,1,1N1O:1N2O1S:1O1S,,:1O:1O:1O,,1L,1,0.03000300030003
1387,3,0,4,1,1,1N1O:1N1O1S:1O1S,,:::1O,,1L,1,0.03000300030003
1388,3,0,4,1,1,1N1O:1N1O1S:1O,,:::1O,,1L,1,0.03000300030003
1389,3,0,4,1,1,1N1O1S:1O:1O1S,,:::,,1L,1,0.03000300030003
1390,3,0,4,1,1,1N1O1S:1O:1O1S,,::1O:1O,,1L,1,0.03000300030003
1391,3,0,4,1,1,1N1O1S:1O:1O,,::1O:2O,,1L,1,0.03000300030003
1392,3,0,4,1,1,1N1O1S:1O:1O,,:1O:1O:1O,,1L,1,0.03000300030003
1393,3,0,4,1,0,::,,:::,,,1,0.03000300030003
1394,3,0,4,1,0,1N:1N1O:1O,,:::,,,1,0.03000300030003
1395,3,0,3,3,2,:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1396,3,0,3,2,2,:2O1S:2O1S,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1397,3,0,3,2,2,1O:1O1S:2O1S,,1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1398,3,0,3,2,1,::2O1S,,:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1399,3,0,3,2,1,::1O1S,,::1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1400,3,0,3,2,1,::1O1S,,::1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1401,3,0,3,2,1,::1O,,::1O,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1402,3,0,3,2,1,::1O,,:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1403,3,0,3,2,1,::1O,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1404,3,0,3,2,1,::1N1O1S,,::1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1405,3,0,3,2,1,:1O:1O1S,,:1O:1O,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1406,3,0,3,2,1,:1O:1O,,::1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1407,3,0,3,1,1,:1N1O1S:1O,,1O:1O:1O,,1L,1,0.03000300030003
1408,3,0,3,1,1,1O:2O1S:2O1S,,::1O,,1L,1,0.03000300030003
1409,3,0,2,1,1,:1O:1O1S,,1O:1O,,1L,1,0.03000300030003
1410,3,0,2,2,1,:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1411,3,0,2,2,1,::1O1S,,1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1412,3,0,2,2,1,::1O,,:2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1413,3,0,2,2,1,::1O,,:1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1414,3,0,2,2,1,::1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1415,3,0,2,2,1,::1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1416,3,0,2,2,1,::1N2O1S,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1417,3,0,2,2,1,::1N2O1S,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1418,3,0,2,2,1,::1N1O1S,,:2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1419,3,0,2,2,1,::1N1O1S,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1420,3,0,2,2,1,:1O:1O1S,,:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1421,3,0,2,2,1,:1O:1O1S,,:1O,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1422,3,0,2,2,1,:1O:1O1S,,1O:1O,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1423,3,0,2,2,1,:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1424,3,0,3,1,1,1O:1O:2O1S,,::1O,,1L,1,0.03000300030003
1425,3,0,2,2,1,:1N:2O1S,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1426,3,0,2,2,1,:1N1O1S:1O,,:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1427,3,0,2,1,2,2O1S:2O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1428,3,0,2,1,2,1O:1O1S:1O1S,,1O:1O,,1L:1L,1,0.03000300030003
1429,3,0,2,1,2,1O1S:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1430,3,0,2,1,2,1N:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1431,3,0,2,1,2,1N2O1S:1O:2O1S,,:,,1L:1L,1,0.03000300030003
1432,3,0,2,1,2,1N2O1S:1O:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1433,3,0,2,1,2,1N2O1S:1N2O1S:1O,,:1O,,1L:1L,1,0.03000300030003
1434,3,0,2,1,2,1N1O1S:1N2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1435,3,0,2,1,1,::1O,,1O:1O,,1L,1,0.03000300030003
1436,3,0,2,1,1,:1O:2O1S,,1O:1O,,1L,1,0.03000300030003
1437,3,0,2,2,1,::2O1S,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1438,3,0,2,2,2,1N1O:1O:1O1S,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1439,3,0,2,2,2,1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1440,3,0,2,2,2,:1N2O1S:1N2O1S,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1441,3,0,3,1,1,1O:1O:2O1S,,:1O:1O,,1L,1,0.03000300030003
1442,3,0,3,1,1,1O:1O:1O1S,,:1O:2O,,1L,1,0.03000300030003
1443,3,0,3,1,1,1O:1O:1O1S,,1O:1O:1O,,1L,1,0.03000300030003
1444,3,0,3,1,1,1O:1O:1O,,::2O,,1L,1,0.03000300030003
1445,3,0,3,1,1,1O:1O:1O,,:1O:2O,,1L,1,0.03000300030003
1446,3,0,3,1,1,1O:1O1S:2O1S,,:1O:1O,,1L,1,0.03000300030003
1447,3,0,3,1,1,1O:1O1S:2O1S,,1O:1O:1O,,1L,1,0.03000300030003
1448,3,0,3,1,1,1N:1O:2O1S,,:1O:1O,,1L,1,0.03000300030003
1449,3,0,3,1,1,1N:1O:1O,,:1O:2O,,1L,1,0.03000300030003
1450,3,0,3,1,1,1N:1O:1O,,1O:1O:1O,,1L,1,0.03000300030003
1451,3,0,3,1,1,1N:1O1S:2O1S,,::2O,,1L,1,0.03000300030003
1452,3,0,3,1,1,1N:1O1S:1O1S,,1O:1O:1O,,1L,1,0.03000300030003
1453,3,0,3,1,1,1N2O1S:1N2O1S:1O,,::,,1L,1,0.03000300030003
1454,3,0,3,1,1,1N1O:1O:1O,,::,,1L,1,0.03000300030003
1455,3,0,3,1,1,1N1O:1O:1O,,:1O:1O,,1L,1,0.03000300030003
1456,3,0,3,1,1,1N1O:1N1O:1O,,:1O:1O,,1L,1,0.03000300030003
1457,3,0,3,1,1,1N1O1S:1O:2O1S,,::1O,,1L,1,0.03000300030003
1458,3,0,3,1,1,1N1O1S:1O:1O1S,,::2O,,1L,1,0.03000300030003
1459,3,0,3,1,1,1N1O1S:1O:1O1S,,::1O,,1L,1,0.03000300030003
1460,3,0,3,1,1,1N1O1S:1O:1O1S,,1O:1O:1O,,1L,1,0.03000300030003
1461,3,0,3,1,1,1N1O1S:1N1O1S:1N2O1S,,::,,1L,1,0.03000300030003
1462,3,0,2,3,2,:1O:1O,,1O:1O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1463,3,0,2,2,2,::2O1S,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1464,3,0,2,2,2,::2O1S,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1465,3,0,2,2,2,::2O1S,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1466,2,1,3,3,2,:1O1S,2O1S,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1467,2,1,3,3,2,:1O1S,1O,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1468,2,1,3,3,2,:1O,2O1S,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1469,2,0,3,2,1,:2O1S,,:1O:1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1470,2,0,3,3,2,1O:1O,,:1O:1O,:::::1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1471,2,0,3,3,2,1N1O1S:1O,,:1O:1O,::::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1472,2,0,3,3,1,:1O,,::1O,::::::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1473,2,0,3,3,1,:1O,,:1O:1O,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1474,2,0,3,3,1,:1N1O1S,,:1O:1O,::::::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1475,2,0,3,2,2,:2O1S,,1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1476,2,0,3,2,2,1O:1O1S,,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1477,2,0,3,2,2,1O:1O,,::1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1478,2,0,3,2,2,1O:1O,,:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1479,2,0,3,2,2,1O:1O,,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1480,2,0,3,2,2,1O:1O,,1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1481,2,0,3,2,1,:2O1S,,:1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1482,2,0,3,2,1,:1O1S,,::1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1483,2,0,3,1,1,1N2O1S:1O,,::1O,,1L,1,0.03000300030003
1484,2,0,3,2,1,:1O,,::1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1485,2,0,3,2,1,:1N1O,,::1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1486,2,0,3,2,1,1N2O1S:1O1S,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1487,2,0,3,1,2,:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1488,2,0,3,1,2,1N2O1S:1O,,::1O,,1L:1L,1,0.03000300030003
1489,2,0,3,1,1,:1O,,::1O,,1L,1,0.03000300030003
1490,2,0,3,1,1,:1O,,:1O:2O,,1L,1,0.03000300030003
1491,2,0,3,1,1,1O:1O1S,,::,,1L,1,0.03000300030003
1492,2,0,3,1,1,1O:1O1S,,:1O:2O,,1L,1,0.03000300030003
1493,2,0,3,1,1,1O:1O,,::2O,,1L,1,0.03000300030003
1494,2,0,3,1,1,1O:1O,,:1O:2O,,1L,1,0.03000300030003
1495,2,0,3,1,1,1O:1O,,:1O:1O,,1L,1,0.03000300030003
1496,2,0,4,1,1,1N1O1S:1O,,:1O:1O:1O,,1L,1,0.03000300030003
1497,2,0,4,1,1,1N1O1S:1O,,:::,,1L,1,0.03000300030003
1498,2,0,4,1,1,1N1O1S:1O,,:::2O,,1L,1,0.03000300030003
1499,2,0,4,1,1,1N1O:1N1O1S,,::1O:1O,,1L,1,0.03000300030003
1500,2,0,5,1,1,1N1O1S:1O,,:::1O:1O,,1L,1,0.03000300030003
1501,2,0,5,1,1,1N1O1S:1O,,:1O:1O:1O:1O,,1L,1,0.03000300030003
1502,2,0,4,3,2,:1O,,::1O:1O,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1503,2,0,4,2,2,1O:1O,,:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1504,2,0,4,2,2,1N1O:1O,,:1O:1O:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1505,2,0,4,2,1,:1O,,:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1506,2,0,4,2,1,:1O,,:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1507,2,0,4,2,1,:1N1O1S,,:1O:1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1508,2,0,4,2,1,1O:1O1S,,:::2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1509,2,0,4,2,1,1O:1O,,::1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1510,2,0,4,2,1,1N2O1S:1O,,:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1511,2,0,4,1,2,2O1S:2O1S,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1512,2,0,4,1,2,1N2O1S:2O1S,,::1O:2O,,1L:1L,1,0.03000300030003
1513,2,0,4,1,1,:1O1S,,:1O:1O:2O,,1L,1,0.03000300030003
1514,2,0,4,1,1,1O:2O1S,,:::1O,,1L,1,0.03000300030003
1515,2,0,4,1,1,1O:2O1S,,::1O:2O,,1L,1,0.03000300030003
1516,2,0,4,1,1,1O:2O1S,,::1O:1O,,1L,1,0.03000300030003
1517,2,0,4,1,1,1O:1O1S,,:::2O,,1L,1,0.03000300030003
1518,2,0,4,1,1,1O:1O1S,,::1O:1O,,1L,1,0.03000300030003
1519,2,0,4,1,1,1O:1O,,::1O:2O,,1L,1,0.03000300030003
1520,2,0,4,1,1,1O1S:2O1S,,::1O:1O,,1L,1,0.03000300030003
1521,2,0,4,1,1,1O1S:1O1S,,:::1O,,1L,1,0.03000300030003
1522,2,0,4,1,1,1O1S:1O1S,,:::,,1L,1,0.03000300030003
1523,2,0,4,1,1,1N2O1S:1O1S,,::1O:1O,,1L,1,0.03000300030003
1524,2,0,4,1,1,1N1O:1O,,:::,,1L,1,0.03000300030003
1525,2,0,3,1,1,1N:1O,,::1O,,1L,1,0.03000300030003
1526,2,0,3,1,1,1N1O1S:1O1S,,::1O,,1L,1,0.03000300030003
1527,2,0,5,1,1,1N1O1S:1O,,::::2O,,1L,1,0.03000300030003
1528,1,1,3,3,2,1O,,1O:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1529,2,0,2,1,1,1O:1O,,1O:1O,,1L,1,0.03000300030003
1530,2,0,1,3,2,1O:1O,,1O,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1531,2,0,1,2,1,1O:1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1532,1,2,2,1,1,1O1S,1O:1O,:1O,,1L,1,0.03000300030003
1533,1,1,5,3,2,2O1S,1O,:::1O:1O,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1534,1,1,5,1,1,1O,1O1S,::1O:1O:1O,,1L,1,0.03000300030003
1535,1,1,5,1,1,1O,1O,::::1O,,1L,1,0.03000300030003
1536,1,1,4,3,2,1O,1O,:1O:1O:1O,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1537,1,1,4,1,1,1O1S,1O,:1O:1O:1O,,1L,1,0.03000300030003
1538,1,1,4,1,1,1O,1O,::1O:1O,,1L,1,0.03000300030003
1539,1,1,4,1,1,1O,,:::,,1L,1,0.03000300030003
1540,1,1,3,3,2,1O,1O,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1541,1,1,3,3,2,1N1O1S,1O,1O:1O:1O,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1542,2,0,3,1,1,1N1O1S:1O1S,,:1O:1O,,1L,1,0.03000300030003
1543,1,1,2,3,2,2O1S,2O1S,1O:2O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1544,1,1,1,3,2,1O,1O1S,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1545,1,0,5,2,1,1O1S,,:::1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1546,1,0,5,1,2,1O,,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1547,1,0,5,1,1,1O1S,,::::1O,,1L,1,0.03000300030003
1548,1,0,5,1,1,1O,,:1O:1O:1O:1O,,1L,1,0.03000300030003
1549,1,0,4,3,2,1O1S,,::1O:1O,:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1550,1,0,4,2,2,1O1S,,:1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1551,1,0,4,1,1,1O1S,,:::1O,,1L,1,0.03000300030003
1552,1,0,4,1,1,1O,,:::,,1L,1,0.03000300030003
1553,1,0,4,1,1,1O,,::1O:1O,,1L,1,0.03000300030003
1554,1,0,3,1,1,1O1S,,::,,1L,1,0.03000300030003
1555,2,0,2,1,1,1O:1O1S,,1O:1O,,1L,1,0.03000300030003
1556,2,0,2,1,1,1O:1O1S,,:1O,,1L,1,0.03000300030003
1557,2,0,2,2,1,1O:1O,,:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1558,2,0,2,2,1,1O:2O1S,,:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1559,2,0,3,1,1,1N1O1S:1O,,::1O,,1L,1,0.03000300030003
1560,2,0,3,1,1,1N1O1S:1O,,::,,1L,1,0.03000300030003
1561,2,0,2,3,2,1O:1O1S,,1O:1O,:::::1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1562,2,0,2,3,2,1O:1O1S,,1O:1O,:::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1563,2,0,2,3,2,1O:1O,,1O:2O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1564,2,0,2,3,2,1O:1O,,1O:1O,:::::::1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1565,2,0,2,3,2,1O:1O,,1O:1O,::::::1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1566,2,0,2,3,2,1O:1O,,1O:1O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1567,2,0,2,3,2,1O:1O,,1O:1O,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1568,2,0,2,3,2,1O:1O,,1O:1O,:::1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1569,2,0,2,3,2,1O:1O,,1O:1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1570,2,0,2,3,2,1O:1O,,1O:1O,:1S:1S:2S:2S:3S:3S:3S:3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1571,2,0,2,3,2,1N1O:1O,,1O:1O,::::::1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1572,2,0,2,3,2,1N1O:1O,,1O:1O,:::1S:1S:1S:1S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1573,2,0,2,3,1,:1O,,:1O,::::::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1574,2,0,2,2,2,1O:2O1S,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1575,2,0,2,2,2,1O:1O1S,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1576,2,0,2,2,2,1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1577,2,0,2,2,2,1N1O:1O1S,,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1578,2,0,2,2,2,1N1O1S:1O,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1579,2,0,2,2,2,1N1O1S:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1580,2,0,2,2,2,1N1O1S:1O,,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1581,2,0,2,2,2,1N1O1S:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1582,2,0,2,2,1,:1O1S,,1O:2O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1583,2,0,2,2,1,:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1584,2,0,5,1,1,1N1O1S:1O,,::::1O,,1L,1,0.03000300030003
1585,2,0,5,1,1,1N1O:1N1O1S,,::::1O,,1L,1,0.03000300030003
1586,2,1,3,3,2,:1O,2O,:1O:1O,:::1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1587,2,1,3,1,1,1N1O:1O,1O,::1O,,1L,1,0.03000300030003
1588,2,1,3,1,1,1O:1O1S,,::,,1L,1,0.03000300030003
1589,2,1,3,1,1,1O:1O,2O1S,:1O:2O,,1L,1,0.03000300030003
1590,2,1,3,1,1,1O:1O,2O1S,:1O:1O,,1L,1,0.03000300030003
1591,2,1,3,1,1,1O:1O,1O1S,::1O,,1L,1,0.03000300030003
1592,2,1,3,1,1,1O:1O,1O1S,:1O:2O,,1L,1,0.03000300030003
1593,2,1,3,1,1,1O:1O,1O,::,,1L,1,0.03000300030003
1594,2,1,3,1,1,1O:1O,1N4O2S,::,,1L,1,0.03000300030003
1595,2,1,3,1,1,1O:1O,1N1O1S,::,,1L,1,0.03000300030003
1596,2,1,3,1,1,1O:1O,,::1O,,1L,1,0.03000300030003
1597,2,1,3,1,1,1O:1O,,::,,1L,1,0.03000300030003
1598,2,1,3,1,1,1N2O1S:1O,2O,::,,1L,1,0.03000300030003
1599,2,1,3,1,1,1N1O:1O1S,1O,::,,1L,1,0.03000300030003
1600,2,1,3,1,1,1N1O1S:1O,1O1S,::,,1L,1,0.03000300030003
1601,2,1,2,3,2,1O:1O,1O,1O:1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1602,2,1,3,1,1,1N1O1S:1O,1N1O1S,::,,1L,1,0.03000300030003
1603,2,1,3,1,1,1N1O1S:1O,,::,,1L,1,0.03000300030003
1604,2,1,2,3,2,:2O1S,2O1S,1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1605,2,1,2,3,2,:2O1S,1O1S,1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1606,2,1,2,3,2,:2O1S,1O,1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1607,2,1,2,3,2,:2O1S,1N2O2S,:1O,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1608,2,1,2,3,2,:1O1S,2O1S,1O:1O,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1609,2,1,2,3,2,:1O,2O,1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1610,2,1,2,3,2,:1O,1O,1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1611,2,1,2,3,2,:1O,1N2O2S,:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1612,2,1,2,3,2,1O:1O,1O,1O:1O,:::::1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1613,2,1,2,3,2,1O:1O,1O,1O:1O,:::1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1614,2,1,3,1,1,1O:1O1S,1O,::2O,,1L,1,0.03000300030003
1615,2,1,3,1,1,1O:1O1S,2O,::,,1L,1,0.03000300030003
1616,2,1,3,1,1,:1O,1O,::1O,,1L,1,0.03000300030003
1617,2,1,3,1,1,:1O,2O1S,:1O:1O,,1L,1,0.03000300030003
1618,2,1,3,3,2,:1O,1O1S,1O:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
