,num_dol,num_tfee,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfee,atoms_tfsi,atoms_ps,atoms_li,count,%
1684,4,0,0,3,2,:1O:1O:2O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1685,4,0,0,3,2,:1O:1O:2O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1686,4,0,0,3,2,:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1687,4,0,0,3,2,:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1688,4,0,1,2,2,1O:1O:1O:1O,,1N2O2S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1689,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1690,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1691,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1692,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1693,4,0,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1694,4,0,1,2,2,1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1695,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1696,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1697,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1698,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1699,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1700,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1701,4,0,1,2,2,1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1702,4,0,1,2,2,1O:1O:1O:1O,,1O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1703,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1704,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1705,4,0,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1706,4,0,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1707,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1708,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1709,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1710,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1711,4,0,1,2,2,::1O:1O,,1N2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1712,4,0,1,2,2,::1O:1O,,1N2O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1713,4,0,2,2,2,1O:1O:1O:1O,,1N1O:2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1714,4,0,2,1,2,1O:1O:1O:1O,,2O1S:3O2S,,1L:1L,1,0.03000300030003
1715,4,0,2,1,2,1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1716,4,0,2,1,2,1O:1O:1O:2O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1717,4,0,2,1,2,1O:1O:1O:2O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1718,4,0,2,1,2,1O:1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
1719,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1720,4,0,2,1,2,1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
1721,4,0,2,1,2,1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1722,4,0,2,1,2,1O:1O:1O:1O,,3O1S:3O1S,,1L:1L,1,0.03000300030003
1723,4,0,2,1,2,1O:1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1724,4,0,2,1,2,1O:1O:1O:1O,,1O:3O,,1L:1L,1,0.03000300030003
1725,4,0,2,1,2,1O:1O:1O:2O,,:1N3O1S,,1L:1L,1,0.03000300030003
1726,4,0,2,1,2,1O:1O:1O:1O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
1727,4,0,2,1,2,1O:1O:1O:1O,,1N3O1S:1N3O2S,,1L:1L,1,0.03000300030003
1728,4,0,2,1,2,1O:1O:1O:1O,,1N2O:1O,,1L:1L,1,0.03000300030003
1729,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1730,4,0,2,1,2,1O:1O:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1731,4,0,2,1,2,1O:1O:1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1732,4,0,2,1,2,1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
1733,4,0,2,1,2,1O:1O:1O:1O,,1N1O:2O,,1L:1L,1,0.03000300030003
1734,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1735,4,0,2,1,2,1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1736,4,0,2,1,2,1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1737,4,0,1,2,2,::1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1738,4,0,2,1,2,:1O:1O:1O,,2O1S:3O2S,,1L:1L,1,0.03000300030003
1739,4,0,2,2,2,1O:1O:1O:1O,,1N1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1740,4,0,2,2,1,::1O:1O,,1O:2O,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1741,4,0,2,2,1,::1O:1O,,1O:1O,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1742,4,0,2,2,1,:1O:1O:2O,,1O:1O,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1743,4,0,2,1,3,:1O:1O:1O,,1N2O2S:2O1S,,1L:1L:1L,1,0.03000300030003
1744,4,0,2,1,3,:1O:1O:1O,,1N2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1745,4,0,2,1,3,:1O:1O:1O,,1N2O1S:1N2O2S,,1L:1L:1L,1,0.03000300030003
1746,4,0,2,1,2,:1O:1O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1747,4,0,2,1,2,:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1748,4,0,2,1,2,:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1749,4,0,2,1,2,1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1750,4,0,2,1,2,:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1751,4,0,2,1,2,:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1752,4,0,2,1,2,:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1753,4,0,2,1,2,:1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1754,4,0,2,1,2,:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1755,4,0,2,1,2,:1O:1O:1O,,1N2O2S:1O1S,,1L:1L,1,0.03000300030003
1756,4,0,2,1,2,:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1757,4,0,2,1,2,1O:1O:2O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1758,4,0,2,1,2,1O:1O:2O:2O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1759,4,0,2,1,2,1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1760,4,0,2,1,1,:::1O,,:2O,,1L,1,0.03000300030003
1761,4,0,2,1,1,:::1O,,1O:2O,,1L,1,0.03000300030003
1762,4,0,1,3,2,1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1763,4,0,1,3,2,:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1764,4,0,1,3,2,:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1765,4,0,1,3,2,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1766,4,0,1,3,2,1O:1O:1O:1O,,1O1S,:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1767,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1768,4,0,1,3,2,1O:1O:1O:1O,,1O,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1769,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1770,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1771,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1772,4,0,1,3,2,1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1773,4,0,2,1,1,:::1O,,1O:1O1S,,1L,1,0.03000300030003
1774,4,0,1,2,3,::1O:1O,,1N3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1775,4,0,1,2,3,:1O:1O:2O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1776,4,0,1,2,3,1O:1O:1O:2O,,3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1777,4,0,1,2,3,1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1778,4,0,1,2,3,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1779,4,0,1,2,2,::1O:1O,,2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1780,4,0,1,2,2,::1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1781,4,0,1,2,2,::1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1782,4,0,1,2,2,::1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1783,4,0,1,3,2,:1O:1O:1O,,,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1784,4,0,1,3,2,:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1785,4,0,1,3,2,:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1786,4,0,1,3,2,:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1787,4,0,2,1,1,:::1O,,1O:1O,,1L,1,0.03000300030003
1788,4,0,2,1,1,:::,,1N1O1S:2O1S,,1L,1,0.03000300030003
1789,4,0,2,1,1,::1O:1O,,1O:2O,,1L,1,0.03000300030003
1790,4,0,2,1,1,:1O:1O:2O,,2O:2O1S,,1L,1,0.03000300030003
1791,4,0,2,1,1,:1O:1O:1O,,:1O,,1L,1,0.03000300030003
1792,4,0,2,1,1,:1O:1O:1O,,:1N3O2S,,1L,1,0.03000300030003
1793,4,0,1,3,2,:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1794,4,0,1,3,2,:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1795,4,0,1,3,2,:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1796,4,0,1,3,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1797,4,0,1,3,2,:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1798,4,0,1,3,2,:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1799,4,0,1,3,2,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1800,4,0,1,3,2,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1801,4,0,1,3,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1802,4,0,1,3,2,:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1803,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1804,4,0,1,3,2,:1O:1O:1O,,1N1O1S,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1805,4,0,1,3,2,:1O:1O:1O,,,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1806,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
