,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DES),O (DES-i),O (DES-i),O (DES),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
234,11.725,0.9929820549118188,0.9990419519861232,1.0121120020529897,1.0915641025296552,1.0359430017638136,1.0441047937240184,1.1214906730504075,1.0114157705398124,0.9644540752610936,0.9879349229004536,1.0053281433740526,0.991413566995173,1.0860221450258132,0.8907437151631277,0.9010215272611636,0.904447464627176,0.966114337215392,1.0072255856075372,0.8907437151631273,0.904447464627176,1.1940090891442945
235,11.775,0.9935653566070064,1.0058027085776642,1.008232575001994,1.0751201707553693,1.013076715124937,1.0214690666111794,1.097299956826152,0.9907724271365014,1.0313001069236345,0.9890478450178996,1.00111991984811,0.9381726725191588,0.9986898268628068,0.9375455517487574,0.8458291390776836,0.825447714039667,0.8492260432506862,1.0938031437068838,0.8118600973476561,0.798272480655645,1.1896097063005544
236,11.825,0.9948044650830106,1.0042218084456838,1.0154654947206676,1.0651558882277563,0.9944228800251316,1.0485128274741975,1.1519375621570265,0.9995118159093924,0.994381729600191,1.0149020748369963,1.0499576646165387,1.0020768590639932,1.0172080227234566,1.0037350687801003,0.8353231444881368,0.8218501905447804,0.8690055293465299,1.0508904075818502,0.7847995672005478,0.8555325754031731,1.2090601372944232
237,11.875,0.9939577491768432,0.99960560315706,1.0008797976798869,1.0786022566350502,1.0408806476598351,1.053847450745065,1.133416469677159,0.9851778005601376,0.9902647771551116,1.0199388072924664,1.0080691952375245,0.9656777236127336,1.2457954297491542,0.9619010288679796,0.901782214563731,0.8416634002594825,0.9318416217158556,1.0086601066601733,0.7615049811871506,0.7615049811871508,1.1685338923184674
238,11.925,0.9955264181900452,1.0100357882918332,1.0127207935148137,1.097923044815173,1.0333393362966332,1.054964650461212,1.1271464423348738,0.9357376844881414,1.0248555592012984,1.0467146605460342,1.01560747786314,1.0366258445407714,1.1326988878636182,1.033339336296634,0.940603754834116,0.8511801584238295,0.9372917697818828,0.9869715455653748,0.8710520687372266,0.8180603079015019,1.1799453685066936
239,11.975,0.9948159235922246,1.0279319247723853,0.9978598648064704,1.0597938686550532,1.041246751456824,1.037189569569712,1.155137643002199,0.9846334595858844,0.9854671881714776,1.039659546235053,1.027153617451151,1.0196500601808096,1.064140849248389,0.9820312158187297,1.0707096199227617,0.8736464996915788,0.8933528117146969,1.1561036386896075,0.8178119489594102,0.8375182609825285,1.139145485826176
240,12.025,0.9959502664947808,1.0058880978935538,1.0262357416279662,1.0837618371545286,1.0757148121106874,1.069679543327806,1.1073281247829228,0.9706746066345614,0.9541384123137002,1.0054006147083705,1.013668711868801,0.97563546493082,1.042281339011869,0.9347960759262708,0.8370822003939079,0.9836530136924516,0.964110238585979,1.078109760040402,0.885939138160089,0.9119961716353856,1.1680796447567647
241,12.075,0.9963514305986384,0.9881784677798208,1.0280753069310238,1.133804031252396,1.01837149413394,1.048583466811856,1.0907662211168727,0.9782321040187508,1.0159510283983508,0.9749521975509592,1.0356304672050982,1.016771005015298,1.0078258055576843,1.020746649218681,0.8721569471172277,0.8495454707104845,0.9141496890154648,1.2113290932183716,0.8624663143714801,0.7978620960665008,1.0311624313535663
242,12.125,0.9967990790882691,1.0099890662825737,0.9976143704167608,1.1094907057877523,1.067089787095226,1.0676551326777932,1.1272990916386127,0.9498501597073498,1.0498771885121478,0.9596088942248908,0.9758734517541268,0.9807528190128976,1.0924361140469812,0.9130331158457172,0.8521642414560029,0.8713859912632808,0.957883865396033,1.1468977385009356,0.8105171168735663,0.8297388666808448,1.1186862247531786
243,12.175,0.9966597433551256,1.0188324755099794,1.0051955149513987,1.0561003521547427,1.0493718126135394,1.0743234800788355,1.1127322266265398,0.9719073445622473,0.9856189004606356,0.9856189004606352,1.0412716861658593,0.9565826644405184,1.0262891839096866,1.0072249885429434,0.8642435232923683,0.8578887915034537,0.9595645001260852,1.0072249885429434,0.8928398163424835,0.9150813776036838,1.1405446677062934
244,12.225,0.997686793937214,1.0171280567330294,1.0214863182054372,1.052206315399389,1.0608263988500706,1.0099400997702377,1.0969751359013182,0.9607735394234942,0.9991724818817193,1.0071722615605156,0.9847728784598851,1.0191719310787115,1.115605638843116,0.9485799358524802,0.9391256507775384,0.8193713731616109,0.983245647793933,1.049425643318525,0.8508856567447497,0.7973113746534135,1.1821715235544386
245,12.275,0.9976762937080536,0.9906730757390152,1.0239141374136764,1.069853458422103,1.041721194240857,1.0450308723798276,1.0800582993505945,0.9537558897549732,0.9870818027081418,1.0124729744819847,0.956136312108771,1.058494473322075,1.0940324959373584,0.9752518249498736,0.9346163322436284,0.943993753637377,0.9158614894561308,1.031516353312366,0.8158356612561442,0.778325975681149,1.159929613622681
246,12.325,0.9981868136915673,1.0014291969499032,1.028782570851532,1.0666621903595312,1.019334014177895,1.0620114447231852,1.1276690301774783,1.0215899414729912,1.046775517842125,0.9806633798731486,0.9853856754423614,1.049923714888267,1.1037769643593889,1.016963045814267,0.865038688360307,0.8557371970876161,0.9487521098145304,0.9549531039963244,0.852636699996719,0.7906267581787757,1.108775724975325
247,12.375,0.9986752347576984,1.0027396753972204,1.0112461696451425,1.0773271831854911,1.0708143740176184,1.065387033044392,1.092252370861864,0.9063951666725532,0.9977373152519572,1.066439102217664,1.0266232938625388,1.0133513577441633,1.008761775557061,0.9441764179756638,0.9411009247575024,0.7996282367220606,0.996459802684414,1.0641206534839724,0.8457606349944873,0.8980440197032377,1.1474727962129283
248,12.425,0.9995821077349162,1.0207275214121971,1.0192726646256924,1.0778263712919862,1.0775571838865683,1.0554838166423273,1.1184736695100406,0.9773325008325562,0.9858512468778478,1.0176029366830257,0.9362876335234231,0.9904978356298249,0.970151409124956,0.8816784818777113,0.9091355972303043,0.8298150417672575,0.945745084367095,1.0281164304248738,0.8389674135514552,0.8694753194987809,1.1320923547759618
249,12.475,1.0000043034445036,1.021798340131642,1.0013046446092282,1.1001797409472027,1.0499773644185442,1.0462388895706651,1.1306216075656443,0.9134326517603586,1.0025480324199054,1.0225221694642872,1.0532516110710273,1.0202174613437816,1.0713400778349955,1.0380498494276935,0.8837042449938378,0.8564667853878635,1.0047596210203908,1.0319970806263656,0.9775221614144166,0.8050182505765777,1.1699137411709026
250,12.525,1.0004205650727012,0.9923239611095268,1.0345596512736173,1.076843575797906,1.0079679719338337,1.0593597686631802,1.1390965254442804,0.9389252734094988,1.0158988550769985,1.0105640523871715,0.9915111856377908,1.041048639186181,1.03578311964817,0.9937513408798389,0.9096877833431756,0.9277014028153172,0.9186945930792462,1.053796739120312,0.846640115190678,0.855646924926749,1.1393614316129874
251,12.575,1.0011432662610766,1.0094466728916875,1.029189614714108,1.0769697669966922,1.033607148266957,1.0278254657696593,1.105878179483182,0.986666355404279,1.022957531695011,1.0312742595949704,1.035810656631312,1.01010440675871,1.0781961844961203,0.941187829560149,1.0543686445072558,0.9054465195768524,0.97097225454623,1.084153069493336,0.890554307083812,0.8965111920810286,1.132324818067762
252,12.625,1.0004474934632714,1.0173900395238713,1.0131626570881764,1.0645453226006811,1.0668918589473395,1.0395156015696587,1.1258159938745382,0.9886178243000036,0.9511133544858912,1.0208716683401395,1.004369701621931,0.9713657681855116,1.1139964033876666,0.9958004985189493,0.9869358056537948,0.9780711127886405,1.0105749866275382,1.0696729390618978,0.7682733816466667,0.8598752079199227,1.1323288294489375
253,12.675,1.001353998744782,1.024757488369886,1.0149712640607598,1.0711661713502736,1.054869752901815,1.0266743622528942,1.1078977811864816,0.955531243180101,0.9994380526408684,0.9934845869512732,0.9666939913480928,1.0009264190632676,0.9791646978872832,0.923463712079324,0.9381218662393136,0.864831095439367,1.0290024220312466,1.0788401461752106,0.92932697374332,0.900010665423341,1.1303231733371315
254,12.725,1.001504280249432,1.0120041878112576,1.0108945340965516,1.0499326858378224,1.0589152436487066,1.045826373695705,1.1158903246205951,0.9783091259743396,1.0026745608099268,1.007104639870943,0.9982444817489108,1.0329467677268689,1.1954501223741336,0.933672723314104,0.9656677387547746,0.8260531259227594,0.9249468100121032,1.0063886674974458,0.9074949834081012,0.9656677387547744,1.1547588736086796
255,12.775,1.001928761323565,1.0118048375901876,0.9923999842033252,1.047077557775479,1.038419815323055,1.058536334550745,1.1117559866847613,0.9303743235412246,0.9816547980671188,0.9728638595769652,0.9501539351440697,1.0344004290080384,1.160137488624775,1.0389290942908436,0.917720699956912,0.8657742452423693,0.9985262961795334,1.1053051197594252,0.914834785806104,0.7993982197737882,1.1408784288836726
256,12.825,1.0025200747540788,1.0115778264904565,1.0331530555111763,1.0626789747633172,1.0230116901608826,1.0561098703068634,1.1139685210964017,0.943486655797216,1.0663289091329096,1.0074518528004168,1.0154475024258178,0.9914605535496172,1.1740168733714265,0.853309825035817,0.967848056584249,0.879080927134214,0.9048520292326114,0.9392134986971412,0.8876712945003468,0.8533098250358174,1.1541772154067866
257,12.875,1.002596816573129,0.9985874226451756,1.01999540266932,1.0396499368240235,1.049427208957166,1.028869867549022,1.1018233596193845,0.9058806550118988,0.9866598217008582,1.0183944943286636,1.0566203499939752,1.027049405045338,0.9887579818745958,1.0597894460897248,1.0739957389327506,0.8893139319734152,0.954662879051334,0.9944404990118062,0.920567776228072,0.8751076391303895,1.106960136815446
258,12.925,1.0031716996502418,1.0092956369667494,1.006337797082206,1.0657023769137262,1.0147058812864356,1.0836133412316038,1.1119723680682436,0.9604333631257896,1.0126775028487272,1.005520771379831,1.0090991371142792,1.0098148102611693,1.1220887460626008,0.9980387339350776,1.0149546446797395,0.9811228231904152,0.9219171355840968,1.0487864661690638,0.8711694033501096,0.8880853140947719,1.0851211520032622
259,12.975,1.0028963479716322,1.0123383208961652,1.0178082564729627,1.069106649296557,1.0614543043119828,1.0668850007526487,1.1115648214690363,0.9942351945219216,1.0055978824593153,1.045367290240192,1.0034673784710542,1.0183809063888822,1.040718917902168,0.9288136579126872,0.9959568139063748,0.8644681334187363,0.9959568139063756,1.0854810218979605,0.92601602641295,0.965182867409268,1.1248191464554862
260,13.025,1.0029959806241913,0.9920038564042646,1.010141388544581,1.070467674257383,1.076591631203936,1.035928557078827,1.078796255704695,0.9880260236956704,1.0148056163493326,0.9985969155326418,1.004939450634825,1.021852877573981,1.0660584252558651,0.9633392540723568,0.9716678355196676,1.0105345489404547,0.9827726107827496,0.9189201530200296,0.8911582148623239,0.9911011922300612,1.130222496610152
261,13.075,1.0028542517753825,1.0091308100052745,1.0164880975147517,1.0598653213614515,1.0554897305851887,1.0447938420209912,1.1024057872417856,0.9343270041156464,0.9972681945126588,0.9783858373935548,0.998666887632592,0.9902747289129908,1.1901606911435016,1.0221055935514798,1.0055755839522644,0.9973105791526564,1.082715628748602,1.0303705983510871,0.8843555135580191,1.008330585552133,1.0928360427889383
262,13.125,1.0043149951320922,0.9932428423940566,1.0263596292105557,1.0949874730428857,1.0561478645035811,1.0252691695158105,1.1157340962377935,0.9279159185273246,0.9931545844522076,0.9952366695349172,1.0007888964221408,0.9293039752491312,1.118226907551911,0.9104390225300404,0.9541838404293816,0.8721623068681166,0.9049709202926228,1.0498756295841911,0.8366196423249017,0.9596519426667988,1.0780809936761764
263,13.175,1.0037856430976466,1.025183274121254,1.0025394431265275,1.077833900377014,1.0546109131854162,1.034979109580149,1.0785521370942803,0.9208862862261572,0.9994061341167958,1.002161216498923,1.0104264636453053,0.97598793386871,1.109755532255497,0.917108483868846,1.0012219838686514,0.9388151935462148,1.0175020161266783,1.0229286935460205,0.9089684677398328,0.9415285322558866,1.1219932435787097
264,13.225,1.0044485379164996,0.9945878934435076,1.0116673240216856,1.072550608015095,1.025029535440212,1.03619698749531,1.111042676800749,0.9528998582057836,1.0062185016348018,0.9973320610632984,1.008952791041418,0.9980156334149528,1.141772970399174,0.9667370197483572,0.947886994293654,1.074451450918091,0.9559655766313838,1.098687197931281,1.0044370706577634,0.9128798041634902,1.1198728679394094
265,13.275,1.00382873747945,1.0002373016721096,1.01744321855867,1.0668445445118746,1.0206240470042869,1.0541103258108038,1.122261977748013,0.968123511727026,0.9884764937535228,1.025111861401217,1.0101863412484529,0.970158809929676,1.0155932445544826,1.069045520583666,0.9808492651355134,0.994212334142809,1.0476646101719929,1.0182658583559414,0.8846351682829835,0.9808492651355134,1.0502554092652423
266,13.325,1.004439533171469,1.033350315068014,1.0064065499670851,1.0338096260695837,1.0583851322360562,1.016255693093532,1.0838968481612503,1.0086795956614076,0.9743387015501046,1.0356136302585075,0.9642384385761918,0.9702985963605392,1.114089612880059,0.9761547084282424,0.9602391425299556,0.9496287652644312,1.0159436231739585,1.0663429151852,0.854135369874712,0.8408723982928059,1.0816900680156905
267,13.375,1.0036638058287473,1.0122046586187663,1.0184822861219838,1.045840656763812,1.0307407805555389,1.0247008300722291,1.0783634670585556,0.9710775063730724,0.9998155192939546,0.9704091804911914,0.9610526181448572,1.0071671039946448,1.071549163949181,1.0004635928763854,0.9741356035901648,0.9583388100184326,1.0215259843053617,1.0794475607350476,0.9636044078756768,0.932010820732212,1.0709581274550006
268,13.425,1.0041255591766365,0.991220147778532,1.0207548693052493,1.0661955168095314,1.0343756679082092,1.044751705593423,1.0742657683424763,0.9426302105910512,0.9479370661045836,0.9665110604019438,0.98773848245607,1.010955975327771,1.0243839279150395,1.0661955168095316,0.9538268716555852,0.9250814042906228,1.032223600832757,1.029610376526851,0.8989491612315652,0.9146285070669996,1.0823548426195206
269,13.475,1.0045307194013,1.0186363798642488,1.0011952469485406,1.0647061862199332,1.0477697593540098,1.0290023674215,1.1097937009846204,0.9593517520712244,1.00478433332923,0.9909570259898374,1.0047843333292306,0.9962245716429396,1.063485542842208,1.0167959336442576,0.9104473793600364,0.9441676526696676,1.0531100741315529,1.1205506207508145,0.928604449603684,0.9208228480706924,1.0271714023549143
270,13.525,1.0042912504691393,1.0025239856732353,1.0048568645131355,1.049578801902198,1.0557127039912364,1.028678098487695,1.101376197320748,0.983643723321162,1.005211991008603,1.017630084525614,0.998676152315439,0.9679577104575682,1.0736600471406457,1.0273150091345753,0.929475484455092,0.9758205224611624,1.0324644578019166,1.00671721446521,0.9500732791244568,0.8728315491143381,1.1340347054954942
271,13.575,1.0040625585862684,1.012215758877458,1.0161159279664498,1.0565195680058386,1.0190847231202529,1.0470481012275576,1.0953074795740358,0.9342405033170096,1.0341523349217447,0.9893866441378047,0.9835476409920736,0.9744647472098248,1.1552182654652243,0.9533106482710816,1.0146496712161377,1.0274286343296908,0.9788685744981884,1.0632097310476405,0.9660896113846352,0.87152528434434,1.037051975939693
272,13.625,1.0042178742698409,1.026699010085836,1.009881762572057,1.0704938580913652,1.0205732954911195,1.03176624674678,1.0781050649452142,0.9434969111521404,0.9814943976763566,0.987934649629614,0.9705459693558204,1.0027472291221045,1.0072163736593662,1.0376612010747623,0.9869198220491016,0.9742344772926864,1.007216373659366,1.009753442610649,0.8651405123875158,0.9539379256824224,1.0824223461438265
273,13.675,1.0042486686864918,0.992421636470138,1.0005887272700862,1.0511243678341236,1.043346491962201,1.033346365841158,1.074680220474804,1.0030998305273553,1.000542533317598,0.990952668781008,0.974330236917584,0.9915919930834468,1.1560145795926229,1.0451983671698009,0.9696418586996948,0.9973459118054004,0.9973459118054004,1.020012864346432,0.9520120067233367,1.0451983671698009,1.0711291552808009
274,13.725,1.003876729764744,1.005711753183811,1.0010617521910223,1.0234044554392434,1.0242868908394929,1.041494381144356,1.0701735316524614,0.8866405443298219,0.9475693147347344,1.0091327598313646,0.9862844709295222,1.0192875548988505,1.0901018644414286,0.9900925190798296,0.8925834073522712,0.920085977326711,1.0675997617350692,1.00259368725003,0.9825918181777098,1.0200953226883092,1.0372397818931554
275,13.775,1.0033688721692036,1.0315667248825755,1.0205586118115395,1.054315306083195,1.0321952716182166,1.0157695034511545,1.0632947260145222,0.9646457741385716,0.969686379098146,0.9753570596776676,0.974096908437774,1.007490916294955,1.0524172173172237,0.9159008329954128,0.9407219937811968,0.9481683420169325,0.9978106635884992,0.9878821992741862,1.015185476138548,0.9283114133883053,1.089066421048886
276,13.825,1.003792043738553,1.0343421815538951,1.0109572583399418,1.0445286649145002,0.9995208727335464,1.037353509639276,1.0717072833812602,1.0339950686619694,0.956429800353388,1.005846382582242,0.9701913802145882,1.0133526988701698,1.0448185701781467,1.0177124280272982,0.9807495069125052,0.929001417351795,1.0497469596601188,0.9906062858764504,0.9487149752796848,0.9191446383878502,1.0513310848507522
277,13.875,1.0036023109412031,1.0159342267947615,1.0181508954108731,1.043921773689996,1.0450010972773516,1.0031233420879675,1.0620544099575642,0.9675587996356994,0.9986101089949966,0.9986101089949964,0.984947532876906,1.0427029682851987,1.0642130571322748,1.086231258314322,1.0128372543741655,0.9516755844240352,0.9027462484639304,1.105802992698364,0.946782650828024,0.9443361840300192,1.113791455712259
278,13.925,1.0031452778498788,0.9932461253560382,1.0137481153488102,1.039224620633039,1.011577688056908,1.053155245574501,1.0724438031857562,0.9507577335787544,1.0019334092512815,1.0117985997423709,1.004399706874054,0.9680218169381613,1.1901754437166732,1.0371528866673871,0.9278510602036104,0.964285002358203,0.9448535665424204,1.046868604575278,1.0080057329437135,0.9108485538648008,1.0894492254062909
279,13.975,1.0028952469397947,1.012717255414236,1.016282351362208,1.0318016193020174,1.037334067662886,1.036695708236632,1.0320144057774352,0.9660047674646788,0.9170311417376996,1.0211000964075323,0.9384571029932532,0.9611074048919818,0.9887478224424366,1.0779762844677294,0.9959825626066492,1.0393910035919272,1.0996805049603684,1.1455005260003834,0.901930940471881,0.9718667620592728,1.0467487835548512
280,14.025,1.0025351082440082,1.0145299150797835,1.0269760333401885,1.0662897201418318,1.0234015067103293,1.0373454578752517,1.0390356337740292,1.0077543782935616,0.9962059264313315,0.9451496129351558,0.9943824866636108,0.976148088986405,1.103825709893869,1.0343876500523892,0.9577663426411008,1.0032602439165532,1.0200211549127718,0.9984714122033476,0.8859338669430179,1.0607262244750193,1.088481902159721
281,14.075,1.002588314132257,1.012323186939711,1.015724429588181,1.030617749670119,1.0551612621291877,1.0052351427680055,1.0492876010278722,0.9945721887686948,0.9843126455593088,1.0138842701040087,0.952327010847694,0.96681107184918,1.0199192955212948,1.138791008286015,0.9343316623306976,0.969993176160113,1.048448506584828,0.9866352159471736,0.9010475827565756,0.9224444910542252,1.047138491791094
282,14.125,1.002969866012522,1.003705533549174,1.013499430074385,1.0370814762101084,1.043121918630292,1.0137528710011243,1.045413120927603,0.930016637111568,0.989341151978866,0.9773564015006236,1.0019251399810194,0.9947342896940744,0.9961869867217398,1.048120905460788,0.9891050887118696,0.9300892719629515,1.095333558859923,1.029235844101134,0.9654987620123028,0.9654987620123028,1.0063521600556349
283,14.175,1.0026552324656046,1.0091566586272365,1.000773101981573,1.0581130428896086,1.0258484544043112,1.0335009529553116,1.054803854327014,0.9538131468383716,1.046040868460297,0.9633334277799892,0.9972494286345044,0.976423814074714,1.0079236830235927,1.0571478628921869,0.9563554945898268,1.0055796744584211,1.0571478628921869,0.9938596316325654,1.050115837196673,1.0219877344146198,1.0205765455845668
284,14.225,1.0023266678510483,1.0222762191306365,1.0137295015548424,1.0400083283645587,1.0299450566248547,1.042267430183676,1.0350793789410302,0.9855244797367836,0.9867061637652452,0.9949779519644746,1.0558346794302358,0.9518464849256348,1.1614521655498362,1.105590738749844,0.951971815049866,1.0520568713998513,1.007833241849858,1.0939529414998457,0.9589544933998648,1.0217985985498566,1.0627921455978095
285,14.275,1.0012611353708287,1.00840403524692,1.0050974311309062,1.022130862922114,1.0100985961798146,1.023150546544343,1.0482347636511704,0.968658653772438,1.009728372587744,1.0191157368883856,1.0038612698998428,1.000341008287102,1.0331434460421849,1.044699860427444,0.9106454535584356,1.0123419001487182,0.9915403542552508,1.0123419001487182,1.016964465902822,0.9591823939765252,1.021115341273854
286,14.325,1.001116736700342,0.9985311045143724,1.0034564470226652,1.0429551771271883,1.004477219136089,1.046195426221176,1.0275639939307488,0.9758913677540364,0.9916221539805204,1.0032745882223586,0.9869611802837844,1.0114312921916468,1.055781163124222,1.0420101044747752,0.9157754001881836,1.0190583400590314,1.0672570453320938,0.9800403405522662,0.9961065756432874,0.9984017520848616,1.0572800538615783
287,14.375,1.001075113468271,1.000074862753781,1.0014878584298814,1.0457679228464485,1.0345058067542567,1.0276680934125677,1.0707054656220178,0.9598571597882322,0.9858930682815832,1.0188718857064951,1.0235004916608694,1.0258147946380558,1.094034134670131,0.9686760567391788,0.9686760567391784,0.9686760567391788,1.000585385667058,1.0005853856670577,1.0188192879115596,0.8433179788082258,1.0046554531323486
288,14.425,1.001297391533614,1.0075099485030696,1.017440408676873,1.0415265655085668,0.996390419045492,1.0179599049658998,1.0379316511884995,0.9652805835833652,1.0026277490196271,0.9428722843216087,0.9894125981729496,0.9463197149772634,1.1113611048002572,1.0570379550747862,1.0660918133623647,0.9959244116336312,1.0230859864963673,0.9755532304865804,0.9913974824898424,1.0095051990649992,1.07315936600522
289,14.475,1.0012211969059297,1.00002565479007,0.9860902560203506,1.0216498854683946,1.0202615047271253,1.0194681443035427,1.0537809826234867,0.9928600562510842,1.0111195515384606,0.9654708133200192,0.9922894470233536,0.9671826410032112,0.9845602856659138,1.0519959216704275,0.9081332315274632,0.9913038492663646,0.9800645765989452,1.0722266124717823,1.0385087944695248,0.9620817403310749,1.0127731537902518
290,14.525,1.0014531854424462,1.030200260133269,1.008589156195369,1.0199466421299093,1.0343259594098406,1.0002489472258935,1.034522936358881,0.9917031780521526,0.9803694274458424,0.9854696152186818,0.9662022391879544,0.9554351761119598,0.9867231967251376,1.0648573865110642,0.991188007570047,1.0001176292598677,0.9688639533454968,1.058160170243699,0.9465398991209464,0.9197510340514856,1.005060812695304
291,14.575,1.0008360112425914,1.0116196089625076,0.991319549919782,1.0301759797786354,1.0528688042477434,1.0246984014585057,1.0655846110623293,0.9781570436879112,0.9623984722130772,0.9443886762418382,0.9871619416735308,0.9736545946951016,1.112991747237737,1.0708665615853128,1.06199810144796,0.9799648451774498,1.0021359955208309,0.9201027392503204,0.931188314422011,0.9068000490442916,1.0407318960165537
292,14.625,1.000197357552957,1.0040843359177654,1.0090197013003352,1.0280014007003824,1.0326644197169783,1.018286777749141,1.0138180511915698,0.981541590075414,0.998869488305675,0.9888081280429428,0.9977515593875936,0.9888081280429428,1.1538381499954649,1.0063054094426096,0.9886895598243582,0.955659841790137,1.0151133342517351,1.0173153154540169,0.982083616217514,0.9226301237559156,1.0358524021058768
293,14.675,1.0002404049871036,1.0173824902469222,0.993707879761422,1.028920021569533,1.0275692263424163,1.0165698937787508,1.0306567582901116,0.9909641600779108,0.9820815681668482,1.0087293439000358,1.0259393657277196,0.9948502940390004,1.0475738604201932,1.0038338244945069,0.9535327831799678,0.9294757634208398,0.9557197849762517,1.0235168406610662,0.9360367688096928,1.02570384245735,0.9978753604168752
294,14.725,0.999630641416283,0.9989869216306386,1.0150428084880367,1.0424522042993507,1.0370856549850682,1.0068029838544748,1.01926104476263,1.0189838713365076,1.020638065932833,0.9721150244406186,1.019535269535283,0.9439937163030854,1.001372547048356,1.0274386437177272,1.0165777701054894,1.0230942942728318,0.9709621009340887,1.0165777701054894,0.9796507998238796,0.9687899262116412,0.9984245956393196
295,14.775,0.999786229225749,0.9986159963846633,1.006229594543789,1.0055209434071384,1.020179238114134,1.02113107543277,1.0228443826063156,1.020313959703849,1.0126465440109598,1.0329104283421682,1.0104558538129902,0.994573349877718,1.0053940317646544,1.0399139985205226,0.9838190525422368,1.0183390192981054,1.0550164839762144,1.0183390192981046,0.9341966003306762,1.0355990026760389,0.9931315180637482
296,14.825,0.9995102883679082,1.005789668189184,1.0074247662069673,1.025032673336977,1.0503701347328736,1.005178692392431,0.97605952034043,0.9982116177606094,0.9889638807023364,0.9813480972425822,0.998211617760609,1.0036514630890043,1.037197175947446,1.054340930921784,0.9729080947936786,0.96433621730651,1.0736276552679145,0.9729080947936788,1.0414831146910306,1.112201103960175,1.0383998628397773
297,14.875,0.9994990565434336,0.9968062565431318,0.993558008049305,1.0262293951392876,1.002188882222408,1.0012497996865926,1.0198436338957406,1.0033995763224286,1.013125581908752,0.975302226850826,0.9958349053108438,1.000697908104005,1.0472648439415566,1.0685507147533773,1.064293540591013,1.0132074506426445,1.051522018103921,1.040879082698011,1.053650605185103,1.0493934310227389,1.0471996831125416
298,14.925,0.999104035467218,0.9810640903447982,0.9982049840096098,1.000335868305405,1.0423119164905448,1.0098504392273704,1.0225365337899897,0.9736089650096778,0.9800495976337767,0.9913207047259504,0.9875636690285596,0.985416791487193,1.095232830572846,1.040259754134827,0.8964840157584693,1.0170019141033575,1.0360310559472872,0.957800139477798,1.0064301686345072,1.0381454050410577,1.0060202438102048
299,14.975,0.9978828237851696,1.001165342143486,0.9901481164896464,0.9901459741025472,1.004600659855869,1.0010796466595469,1.009604204924327,0.9905764785500328,1.0140346944037468,0.9628531325410976,1.0065707166321105,0.9713833928515392,1.113134347328461,1.0522269962482245,1.0396254753350724,1.0564275032192751,1.0438259823061222,1.0228234474508688,1.0648285171613772,1.0207231939653434,1.0240664546157718
300,15.025,0.9982885905801264,0.9921253187226322,0.9941151408620684,0.9857759771686156,1.0132046644885262,1.0316131794683323,1.0281155616221689,1.0057081507729042,1.0215961152400908,0.9813466052565516,0.9802874076254062,0.9866425934122808,0.9743013361645352,1.0598395691040343,1.0306313920027426,1.0076821099945843,1.0452354805533883,1.064012165832791,0.9701287394357804,0.9743013361645364,1.0263949289975258
301,15.075,0.9987918609186124,1.01579763819934,0.9838748285925698,0.9898539141223024,0.9977171541568962,1.0189296156455696,1.001191609055904,0.9753737364986688,0.9901042999409352,0.998521764765087,0.9674823632260252,1.002730497177164,1.0714731265744095,1.0445308622698304,0.9595591056169273,0.9782114424431736,0.953341660008178,1.046603344139413,1.04453086226983,1.0279510073131666,1.0140146241289305
302,15.125,0.9984228949178168,1.0036928347403655,0.9902421922323512,1.0074808977285898,1.031096569691215,1.0109324190154356,1.0129306681815036,0.9590058882384448,1.0096999324668534,1.0191070746948048,1.0123130275301733,0.980433267757669,1.0891063485122263,0.9779310312727936,1.0005778551548998,1.041753898576912,0.9923426464704976,1.0932239528544276,1.0294010855503086,1.0067542616682017,1.0031618619614855
303,15.175,0.9982262699767304,0.9791433686840848,0.9826545910441432,0.9856937907904386,1.0051838913772877,1.0401938868758862,0.990205388148506,1.0134408086344504,1.0108449049238095,0.9828091448488812,0.9937119404335752,1.0149983508608356,1.0328550218400976,1.0267192494331263,1.0594433689369716,1.0389907942470678,1.05126233906101,1.0021761598052432,1.0267192494331263,0.9530899805494766,0.9628153885142676
304,15.225,0.9982272730040288,0.9982060040383148,1.0046979281569877,1.014727792884033,1.023871099851716,1.0227954166790474,0.9880149940960964,0.9882273725686492,1.0274263706454845,0.9712067549826549,0.9882273725686485,0.9835853859542868,1.1093879120788686,1.019986688394857,0.922458080739572,0.946840232653393,0.9752860765528516,0.9935726904882176,0.9996682284666732,1.0646873002368629,1.040657611403428
305,15.275,0.9980530991278764,1.0231591832959428,0.9969761653397392,0.9902847322945066,0.9824479466432549,1.0285781167267576,0.9699803331071728,0.969983073242016,0.99714054967193,1.0012397913971995,0.9674210471637223,0.9756195306142628,0.9446888885054072,1.055710018564803,1.0435986225583236,1.0012087365356448,1.0415800565572435,0.9345960585000064,1.0052458685378045,1.0435986225583236,1.0250195763034853
306,15.325,0.9980088318110828,1.0000446286076743,0.996028001047043,0.992680811413184,1.016745800780776,1.000643491718637,1.030193883074431,0.9753725305988002,1.0115162934758952,0.97028185977104,0.9626458535294004,1.0150797630553274,1.002707890316347,0.9525724958005294,1.0067187218776117,1.0087241376582443,0.940540001116733,1.0488324532708988,0.968615822045591,1.014740385000143,0.9818761223093672
