,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DMS),O (DMS-i),O (DMS-i),O (DMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
304,15.225,0.9993935051375198,0.9988311149153534,1.0031801618598328,1.0160754834111498,1.018603977832977,1.0136734137104146,1.015696209247876,0.9820876558925236,0.976428690876904,1.0186137028115227,0.9579084417348764,0.995463391383988,1.0335795607040703,0.9748073896052118,0.9119819653271204,1.0153399213975274,1.013313294807912,0.9363014844025104,1.003180161859833,0.9869671491429062,1.0086396457339006
305,15.275,0.9987298739583214,1.0031523919573258,0.9845257108662344,0.9988842237296052,1.0338005841215112,1.0111928687598453,1.0049129478260492,0.962891581503814,0.9915125626950102,0.9552252472561724,0.973624449450513,0.9603361367546008,0.9201149851563666,0.9623959800979072,0.98655654863593,0.9221283658678692,0.9241417465793712,0.8717938480803215,0.9623959800979068,1.012730497885455,0.9952675019183456
306,15.325,0.998286414948027,1.0085407610448158,0.983072078249112,0.980023618846918,1.012466468464972,1.0320569584266437,1.0006123503352984,0.9901308143048508,1.0195808590380204,1.0094256711989962,1.0058713554553382,0.9830221828175336,0.906119714909288,0.8941181292813508,1.0441379496305705,0.9781292286769137,0.8821165436534132,1.0121337212894037,0.9241220933511948,0.9301228861651636,0.9793538802716008
307,15.375,0.9988533849512494,0.988155555457944,1.017818228216967,0.986676694483136,1.0057680641213318,1.0179171175274575,0.9886602134065852,1.0250673218005435,0.9726032462753194,0.9821880293039656,0.9776478689219747,0.9968174349792692,0.9856886916860392,0.9538922822768128,0.9578668334529664,1.0015868963906536,0.9141467705152788,1.0015868963906531,0.9995996208025768,0.977739589333733,0.9964159241971878
308,15.425,0.9993660173015544,1.0188570292658603,1.0005908557442285,1.01145184783652,0.9991350937225828,0.9818916379630704,0.9906365333839656,0.9993871134606068,1.0043990849423543,0.9778356360890892,1.0028954934978305,1.0209385908321245,0.9852320909727608,0.9417950047976088,1.0128738730842208,0.8963835056144962,0.9378461787816862,0.9793088519488768,0.995104156012568,1.0701318503151025,1.0245390274884
309,15.475,0.9995444611039948,1.0079805692720765,0.9870257992008984,1.0063948497268744,1.0087199351044052,0.9895073875111264,0.9979511186190004,1.022817294867116,0.972522968293806,0.9954292952479872,0.9267103143854446,0.9844740954003351,1.0004542009632311,1.0651894727902642,0.9455273036554468,0.963182377790092,0.955335678174694,0.9357189291361988,1.0122242503863288,0.9278722295208014,0.9809375373790152
310,15.525,0.9989450214963252,0.9976875955451842,0.9970369701335188,1.0053942473967818,1.0097713417136622,1.0021114266591211,0.992141378492894,0.983090707188524,1.023166372655193,0.999417830156426,1.014755430520213,1.013765907916098,0.953090180963756,0.9842751357601162,1.0563903437266988,0.916058047143078,0.9569883003133014,0.929701464866486,0.8439428391764958,0.9940204341339784,0.9772545432581298
311,15.575,0.999151486532892,0.9984031864635649,1.0086541117893866,1.0103052511434567,1.0258892972270992,0.996895723117996,0.9939963657070862,0.985145891354038,0.9851458913540376,1.012183328491998,1.0274226112424845,1.037254406565379,0.9624731754730598,0.995394793145176,0.9411709522734542,0.9934582273997572,0.9663463069638966,1.020570147835618,0.9566634782368038,1.010887319108525,1.0166377337199215
312,15.625,0.9988568625515508,0.993033001547578,1.0064300462921678,0.9998885056312152,1.0140525925057031,1.0048099256469267,1.002409232956336,0.9930160611327268,1.0120655576325674,0.9910622666199234,0.9671282838380716,1.001808136440346,0.9601715912546018,0.9428538671638376,0.950550633426399,1.0082763803956143,0.9620957828202422,1.0102005719612543,0.9678683575171636,0.9948070394361308,1.0205087410629006
313,15.675,0.9988014998651316,1.0180725573586034,1.0206254887222108,0.9911344089287044,0.994831781573324,1.0318055080195212,0.9978135337060816,0.9745577019949604,1.0051339645575508,0.9871764770207913,1.0279448271042462,0.9910591770287392,0.9789110323069004,0.9311126420575404,0.9999423240166194,0.9540558693772334,0.9177290927877196,0.9521439337672588,0.9922945815767218,1.0075900664565172,0.9708730989261928
314,15.725,0.999110718273006,0.9972036674508,1.0219367101703485,0.9777307442053318,1.0163659227036268,1.0102032561946968,0.9917152566679052,0.9886248070428652,0.9707813349157498,1.019006935259304,0.972710358929492,1.0151488872318202,0.987894116128568,0.925200835681948,0.959397170471013,0.9422990030764798,1.0505873965751886,1.0524871929523592,0.94039920669931,0.8872049081385407,1.0203651256363266
315,15.775,0.9992295543635064,1.0057462045618426,1.0007948940309703,0.9930931768735318,0.99262212591806,1.0038095861105163,1.0114641641369342,0.9828469127247972,1.0216624173229,0.981409301443386,1.0068071007483177,1.026454454927605,1.0061826837270986,1.032611497183345,0.951437284424874,1.0099582285065625,0.9476617396454102,1.0439381315217364,1.015621545675758,1.0779180345369106,0.9573317573968936
316,15.825,0.9989262454085596,1.002979057997142,1.0093304237764669,0.9802745191384034,0.9829659735898996,1.005433767271954,0.985072329247592,0.9709318416293486,1.0056930110452105,0.9833125321062308,1.0133118974925228,1.0014073874185971,1.01859317105259,0.9867035137636504,0.9904552381505844,0.9773242027963152,0.9810759271832497,0.9848276515701828,0.982951789376716,1.0561104149219305,1.020775296461317
317,15.875,0.9991469187255974,0.997648860132912,1.0038713871051386,0.978062939764348,1.00562219748925,1.0117852382462955,1.0089944273374445,0.997001990845469,0.9738158980351098,0.9889578361969767,1.0064657021966363,0.9960556197103524,1.0792932627308467,1.00659475280597,1.0755651340167507,0.980497851807297,0.9450806290233836,0.9842259805213937,1.023371332019404,0.9804978518072968,1.025653859803544
318,15.925,0.998873174509206,1.0129479933508758,1.0190431718231188,0.968810925931054,0.9822152755741836,1.0173439160182491,0.984410815601938,0.9780553049952824,0.9874596829279294,0.9766446483053852,0.9794659616851794,0.9879299018245618,0.9261887357909871,1.065117046159635,1.020659986841668,0.9576791528078804,1.0113980994837584,0.99472670223952,0.9817600599384456,0.9965790797111022,0.9799265842777982
319,15.975,0.998854123524386,1.0088994684424175,1.005651467021346,1.0142008479651756,1.012133862541334,1.0210907993779827,0.999157787380548,1.0027829618162094,0.9616623184612108,0.97754983975746,0.9864281604818348,0.9850263203674596,0.9572160780984456,1.0860720886116983,0.977464879750529,0.979305679900718,0.9719424792999608,0.9829872802010964,0.9921912809520438,1.00139528170299,1.0196717974798692
320,16.025000000000002,0.9995565803371312,1.0212822040767089,1.0097669353538827,1.003317177734898,1.0030889436180337,0.997725441871726,0.9961278030536764,0.9877121089060736,1.0239328632524172,0.9756385241239592,1.0025719055609834,0.9816753165150164,1.031742699562527,1.0006440720934435,0.9512521343484291,0.9384468171552772,1.0829639683351344,1.0006440720934435,0.865273576051552,1.0006440720934433,0.9979187421951922
321,16.075,0.999337690260778,0.994478826891997,1.01693284277248,1.0069519326619552,0.9981060884511616,0.9991267627831756,0.997765863673823,0.9991136772148176,1.003267036612015,0.9598875051301712,1.0120352397838772,0.994498833440153,0.9398898487732928,1.007154692882793,1.0053367241230764,0.9780671927273332,1.0198804742008063,1.0107906304022252,1.0362421930382526,1.028970317999388,0.936012752132673
322,16.125,0.9991302858579748,1.029073926882652,1.003312615417656,0.9912496485422182,1.0158195659250722,1.0020694286741176,0.9944054177473552,0.9910927270515232,0.9975135036265916,1.001641145710563,0.9810029352907031,0.9842133235782364,1.0189855811341222,1.047892973506721,0.9431036761560496,0.9991117488779602,0.9503305242491994,0.966590932458786,0.9575573723423488,1.047892973506721,0.9667199833175932
323,16.175,0.9991909900934168,0.9922386429892592,1.0038838324478836,1.014925590539031,1.0070848675131254,1.017389817775744,0.9808744505408118,1.014145826326015,0.9845190943209864,0.9991045623850006,1.013234234572015,1.0401261913150417,0.9588287812536872,0.9965355310782708,0.9534421027073184,1.0845179473356314,0.9588287812536876,1.037833399933766,1.052197876057417,0.9283042694909294,0.9849376823712928
324,16.225,0.9987927256227468,0.9986421994366852,1.002641874202218,0.9804043710232516,1.0003308366089407,1.0227063650040435,0.9776213451034624,0.9666827687651904,1.0047340117718806,0.997939146949258,1.0396143178613468,0.982084462363137,1.001110083866482,0.9868340042391528,1.0064636137267309,0.9832649843323202,0.9529283151242454,0.9261606658230024,0.9832649843323196,1.0207396933540602,0.97587201452531
325,16.275000000000002,0.9995835460287772,0.9954757878265456,1.0152668952480757,0.999283208957661,1.0068065989276698,0.994193856919125,1.006806598927669,1.0417903622882116,0.9918168401559772,1.0264831573107702,1.0197299786442522,0.9954185354447866,0.9949683235336853,1.0659108064950884,1.0375338133105276,1.0304395650143878,0.9311200888684222,0.9293465267943872,1.0818728651614054,1.0375338133105276,0.960329570373449
326,16.325,0.999262743155564,1.013848756389068,1.0048543266623762,0.999109319995966,0.9933913269693548,0.9938311725867864,0.9672205127321726,1.0027541176219537,0.989777826050764,1.0121507425528151,1.0228897424738002,1.010808367562692,0.951865902087286,0.9906456240241752,1.0082727703591254,0.9765439069562156,0.9448150435533058,0.9412896142863164,1.0065100557256306,1.0875949288663986,0.9942250139432114
327,16.375,0.9994560442824124,1.0023197290076258,0.9805973709562804,1.0190284455267613,1.0079900636093222,1.012689572742489,0.971377608734648,1.027326147699277,1.0286603375014838,0.968177066468106,0.97929531481983,0.9966397822485198,1.0424200121282834,0.9828531542923816,0.993364952734011,0.9302941620842328,0.986357087106258,0.9793492214785056,1.0862191723017414,0.9548216917813692,0.9551256043213484
328,16.425,0.9995945998819316,1.006274415799064,0.9990499667006548,0.9844822386151404,0.993498240579728,1.0172874505826757,0.983830479436977,1.0259433138218934,1.006052125057575,0.9919072797140586,1.0157767062312415,1.0056100986405896,0.9263802120810272,0.971654432972206,1.0134460214871392,1.020411286239628,0.9524999549028608,0.942052057774127,1.0029981243584056,0.9908089110415496,0.9704284042275076
329,16.475,0.99990531058703,1.0027344293492757,0.9935728916377132,0.9844539483128956,1.00982647275395,0.9896364213902172,0.9787316342900196,0.9656857549473008,1.0359813513037917,0.94986924576709,1.0307091815770548,1.041253521030529,1.0367269106590868,1.0038424176665612,1.0315346222918462,1.0159577571901233,0.9813425014085178,1.0367269106590866,1.0246115711355253,1.0384576734481674,1.0216622100561752
330,16.525000000000002,0.999791117677253,0.997660081551466,0.9979882322237958,1.0027589785058797,0.9910615546341828,0.992778607679569,0.9772178144557516,1.0105071803731882,0.9877991538479476,1.0249180433603595,0.98954592511912,1.0170575726400843,1.0390642440337186,0.9840144827604088,0.9719723474818728,0.9771332626012452,0.9582099071635446,0.9805738726808272,0.9358459416462632,1.0493860742724643,0.981890432660258
331,16.575,0.9995303439641668,1.012280596380892,1.0015168587683356,0.976557775495866,1.011865325871523,1.0174121313686049,1.001305061559771,1.042183212899878,1.040446964315288,1.0417491507537304,1.0187438570079188,1.0048538683312025,1.029384956287714,1.0345147816512734,1.0174153637727403,0.9763767608642598,1.0464843741662473,1.0345147816512736,1.0105755966213268,1.000315945894207,1.0064926743931872
332,16.625,0.9996027455702712,1.021682111448354,0.9899901078326216,0.969102151088882,0.992004346344374,0.9830979370783488,0.9820376502609656,0.9837177970638972,0.9914839901986124,1.0190971213442657,1.027726224827282,1.00054454885578,1.0062057637166069,0.980710685244058,0.9603146224660186,0.994308060429417,0.9654136381605286,1.0232024826983062,0.975611669549548,1.0096051075129469,0.9592393198365646
333,16.675,0.9998548154199556,1.000014577893768,1.0004174197314626,1.0109371507603564,0.989226031801158,0.9839563427333912,0.981426891980863,1.0185700926946677,0.9915511807621354,1.009563788717157,1.0207144507845516,1.0159968629868077,0.9782171722759512,0.97483818377068,1.081276321686716,1.0103175630760255,0.9528747584864184,1.0103175630760255,1.089723792949893,0.9410482987179698,0.9927502707960708
334,16.725,0.9998992232550976,1.016709083347118,1.0163887338919486,0.9892918026373324,0.9891870380707076,0.9898156254704557,0.9997682592998056,0.9928787802223062,1.0252784312729273,0.992452469024272,1.0184574521043743,0.996715581004616,1.0261181351478428,1.0294769506475088,1.0412328048963375,0.9774153104026913,1.0042858344000167,1.02443872739801,0.9942093879010192,0.9925299801511872,0.9613752527104116
335,16.775000000000002,0.9998813361537676,0.990436155191844,1.004606851729433,0.9938172753795002,0.9928800066507548,1.005168641094303,0.986735689428981,1.0119714496793497,1.0412118307630491,0.978917105845602,1.0357027734574251,1.0102763551237728,0.9983079602313664,1.0400432428497346,1.025018541107122,1.0450514767639387,1.0083244280597747,0.9064903384709564,1.00665501675504,0.9832832584887538,0.9758901512820716
336,16.825,0.9997617257514596,1.0078248407724395,1.000781541924482,1.0050005498918173,0.993302459436752,0.9915425697222732,0.983881873318071,0.9790051472495336,0.9874303206337808,0.9849027686185065,0.9819539579340192,1.019024720824708,0.9957023090474048,1.0322113937124766,1.057103951438661,1.0388494091061258,1.032211393712477,0.9940428051989932,1.0587634552870742,1.0736989899227851,0.9768042856307916
337,16.875,1.000013796664496,1.0127178462237107,0.988172832006218,0.9924675551509206,0.995040314263194,0.9872191265618808,0.9896889753096644,0.963161849816646,0.97404976637979,0.9778186605747246,1.043983691996912,1.0159263685457314,0.9964093339605148,1.001358386943762,1.0508489167762376,1.0409508108097432,1.001358386943762,0.9716640690442768,0.9815621750107716,1.029403020515499,0.971579901476534
338,16.925,0.9999952019116058,1.009402123888894,1.023479165982332,0.9842593321868036,0.9971495385952366,1.013518054669438,0.9765865902770215,0.990783130179838,0.9882853575827466,0.9757964945972862,1.01534456071791,1.033661559763252,1.0446492361878337,0.9347724719420172,1.0151301054949284,1.0380894293671876,1.0184100089052517,0.9659315543400852,1.0036504435587985,0.9134530997749192,0.939340908834967
339,16.975,1.0003515541366232,1.013260446850407,1.0024537866714605,0.9798934083625932,1.006437485122597,0.9933179989078826,0.9796900054755436,1.0002673367758204,0.9857827042614832,0.9804026978990148,1.0044058032084884,1.0056473431382886,0.9749223650775716,1.0450254782854913,1.0662194427436995,0.9765526700358956,0.9569890105360114,0.9569890105360118,0.9781829749942198,1.0010072444107514,1.0134175250118689
340,17.025000000000002,0.9997813426064666,1.0061582408480405,0.991241315015834,1.0021523222366469,1.0079153047192426,0.9961871298423812,0.9690910016785974,1.016617330494919,0.997692038223464,1.0083889425508077,0.9503788075448248,1.0153830723033022,0.9270650417031774,0.941651729422284,1.0210681403374156,0.952996930981588,1.0356548280565216,0.991894764899204,0.9270650417031778,1.001619223378608,0.9665417124350424
341,17.075,1.0002233780267749,1.0117999591666276,1.0026562626948143,1.0016190252163757,0.9857378605415952,0.9948846072846644,0.9798075522136702,1.0229426201806289,1.0135353109986407,0.968134818859476,1.0180344588682877,1.0168074185402016,0.9796491669886828,0.9522576606748544,0.961925251138559,0.9764266368341148,1.0038181431479432,0.891029587738061,0.9925392876069548,1.0650462160847365,1.0080929280468598
342,17.125,1.0004064382889637,0.9971918358704838,0.9964279383403244,0.998976381367216,1.00707051829737,1.0148648723782585,0.973294983946852,1.0226707565687343,1.0096586435626904,1.0352762410433387,1.0328364698547057,1.0336497269175835,1.044419221962357,1.0716510114920512,1.0043724726539849,1.058836051713372,0.9418995437329234,1.026798652266674,1.025196782294339,0.9707332032349516,0.9730869713575664
343,17.175,1.0000569530645318,1.0066592964840142,1.0017228306770385,0.9953540217158912,0.994261208636854,0.9895919163900584,0.9901879962513512,1.0199591285031386,1.004597080590686,1.0058098738469323,0.9940862057032184,0.9965117922157108,0.9762373190936138,1.0351619207354787,1.0319768071332158,1.016051239121901,1.038347034337742,0.9220903878551424,0.9985331143094544,1.000125671110586,0.9701108505831376
344,17.225,1.0000549592707315,0.996142274207298,0.993348575719792,0.9949174887006684,0.9847441042733704,1.0033130001212534,0.978719090195068,1.022486676701334,0.9778734608546956,0.976667698264246,1.0015867918002064,0.994754137120992,1.0370776219877853,1.0196610512368456,0.9737446374389136,1.0180777266231238,1.0291609989191772,0.9341615220958672,1.0402442712152289,1.0054111297133488,0.9570227907531784
345,17.275000000000002,1.0005017461416166,1.0033711653679795,0.9824269370919309,0.9937819269894488,0.99810271797636,0.9919161308814644,0.9783645591497906,1.0289638920620652,1.0209719395023602,1.012580389314669,1.0253675134101974,1.0073856201508606,1.046824695131103,0.98543196864973,0.9791352787542048,1.0688631097654424,0.966541898963154,0.974412761332561,0.9712644163847984,1.0499730400788665,0.9652729231933932
346,17.325,1.0007066415379202,0.9960207011518138,1.0007974208875738,1.0101193327986486,0.9877611917575804,0.9910807410824553,0.987858825561253,1.0182657471712555,0.9829065386272672,0.9956199619239824,1.007936090742675,1.018663041649278,0.9312341780311508,0.9922730569273104,1.0407911401524628,1.0298354439403317,0.9875777585506826,0.9781871617974276,1.1033951185074986,1.0627025325767252,0.9470608470489656
347,17.375,1.000532798138203,1.0026148723666075,0.992003228021376,0.9852878177857428,0.979463456301295,0.9794634563012958,0.9853848904771504,0.9946381581073138,1.023473974446406,1.017943817888224,0.9796277331636768,1.0242639968118603,0.986570353951005,1.0021314005432924,0.961672679403346,0.9710093073587184,1.0783805288455,0.9336627955372288,1.0348095983870955,1.0052436098617503,0.9893014764141408
348,17.425,1.0004966804831474,1.0105927050086074,1.002698025922974,0.97838677152479,0.9921886170735758,0.982923042439426,0.9972074700004072,0.9983641819619464,0.9979714344474058,1.000327919534649,1.028605740581565,1.0011134145637297,1.0381625967687176,1.0397097839472105,1.0041244788418744,0.99638854294941,1.021143537805296,1.0180491634483102,0.9654447993795524,1.0041244788418744,0.9560195876901618
349,17.475,1.0001621816804287,0.9889720509225784,0.9943273628220918,0.994675998244714,1.01185371205907,0.9970751202858252,0.9700130236620907,1.029366564767785,1.0266330420237129,1.019603983538956,1.0262425387745593,0.9512659149371488,0.9276227182156922,1.0799189853854336,1.0060783710001044,0.9630046792753296,1.082995677651489,0.9399294872799142,1.0291535629955195,0.9783881406056064,0.95573677866725
350,17.525000000000002,1.0003308855408664,0.9995301172748712,0.9991654051252412,0.9853824572792396,0.9834740957855258,0.9996951684820948,0.9975005527643236,1.0530103847053258,0.9734133607877034,1.007581839347463,1.0359261454254458,1.005252170354752,1.0309373592996411,0.9559879073624268,1.020230294737182,1.0355261012549806,1.0110528108265024,1.0462331658174402,0.9238667136750494,1.0248190366925216,0.9683182003716724
351,17.575,1.000645570643596,1.0005235588616994,0.99617187973653,0.999517901445722,1.001225668149663,0.9927817105579526,0.9866147752381634,1.0188441279786589,1.0238630645696871,1.0142112634330946,1.029268073206178,1.0377616582063796,1.0007455384534365,1.0250797764705415,1.0433304549833704,0.912533925641432,1.000745538453437,1.0174753270901968,1.0433304549833704,1.0418095651073012,0.9520615431347778
352,17.625,1.00031394244181,0.994927002413002,1.00588879600294,1.0031944261826289,0.9691382678365756,0.9951756631371594,0.982156965486868,1.006545616023714,1.008081154720928,1.044166314105455,1.0364886206193846,1.0023228846063754,0.954244237367094,0.9875142424733958,0.9965878802296592,0.8967778649107555,0.981465150635886,0.954244237367094,0.9663424210421132,0.9860019695140178,0.9797677013957689
353,17.675,1.000298367413842,0.993967086400564,0.9935368286616992,1.0078452707254622,0.9947125140332096,0.9949001248430984,0.9860824167783006,1.0180361456026423,1.0138372713613122,1.0199447248032478,1.013455555521191,0.984063435831876,0.9458455832330968,1.076670012074559,0.9909574552473942,0.968401519240246,1.028550681925975,0.9623866029716724,1.043587972597407,1.0435879725974082,0.9828403871196512
354,17.725,1.0008058740662698,0.9889377316931895,0.9835185040914391,0.9879891916316652,0.9782883914117168,0.995451345647011,0.9982496534027652,1.02406727126624,1.0020524818913543,1.020271617925742,0.971307689833324,0.9659937751566274,0.9629457505044108,0.985374611152806,0.9958414127887232,0.992850898035604,1.0242513029433562,0.9823840963996864,1.0332228472027143,1.0272418176964753,0.9929119289489304
355,17.775000000000002,1.0006646086373936,1.0113894048192464,1.008907728629632,0.97307066240542,0.9934763001643748,1.0044211422350862,0.9783575776429672,1.0503959002866166,1.0368083140809687,1.004349080367476,1.0126526052709277,1.017936666573124,0.973891385026028,1.073510809143194,0.982812527484282,0.9486148147276426,0.9857862416370328,1.0184970973172962,0.9649702425677742,1.0184970973172969,0.9833283758577184
356,17.825,1.0008436291250773,1.0024800134284502,1.0080501302564742,0.9967650157171718,1.005619410230806,0.9944591838125796,0.9858814891274962,1.028747968463977,0.9660697814032384,1.0392568860550002,1.026496057551616,1.031375197861733,0.996527445157305,0.9669568978232608,0.9728710072900691,1.034969156691563,1.0660182313923097,0.9373863504892158,0.9773065893901758,0.995048917790603,0.987279105608443
357,17.875,1.00050611439794,1.0046622251102058,1.0225412723153906,0.9827584538794248,0.9896373044665416,1.0030281336094622,0.977622245441044,0.9931430489349916,1.007698696777331,0.9920233837163503,1.0043397011214064,1.0106844706937077,0.9909602672461248,0.9909602672461252,1.0453601632225435,0.9791981275755476,0.9380306387285277,1.020365616422568,0.964495452987326,1.048300698140188,1.0099837278357822
358,17.925,1.0003200338443778,0.993905711025968,1.0035972504039128,1.000267666041323,0.9959809349112106,0.986951437424378,0.986769023333735,0.9902082305350134,0.9831565227463454,1.023611056902386,1.0161882065985253,0.9987445083844532,1.0044466070269644,1.0351502151020238,1.024915679077004,1.024915679077004,0.9825154584019208,0.932804854851824,1.0293019088020132,0.9415773143018412,0.9802328286470682
359,17.975,1.0004384826049524,0.9907414493150094,0.998507076183459,0.9886337149497728,0.9850057013169298,0.9920803279009736,0.9794729805268436,1.0456053897992108,0.9976249095048592,1.0153407791520046,1.0194006659461414,1.0112808923578676,1.0599324283206724,1.027945441457771,1.014859855922948,1.107912908615024,0.997412408543184,1.0032282243364383,1.0032282243364383,0.9945045006465562,1.0115068600829582
360,18.025,1.0000831899304836,0.9850457356305902,0.9935957616153436,0.9992117506936268,0.9709798245366394,0.9932586927819304,0.9703484396066112,1.0089815651988256,1.0210937484114715,0.9884275573228228,0.9601657964933176,0.9781505533848208,1.0222504674694275,0.9875488957307198,1.1350305756202277,1.0844241168346114,1.0453848486285655,0.999116086310289,1.0193586698245347,1.0020078839551816,0.925567049270554
361,18.075,1.0002914516375834,0.9893405720059102,1.005317585679141,0.982209719590292,0.9874122916209984,0.9814024239303548,0.985797700301124,1.005962151896001,1.0132623126499631,1.0234825377055106,0.996836950953548,0.987346741973397,1.0309817937527626,0.986406569755084,1.0726811968473653,1.0108510474312304,0.997909853367388,1.0611779132350612,1.0094131369796926,0.9691516443366276,0.9567680073866464
362,18.125,1.0006346144795977,1.0096666556128344,0.9973919022688986,0.9872351304145752,0.9784930103476532,0.9888408259370718,0.9859862561193012,1.0396233485173418,1.0036866475734814,1.0403493424758046,1.0098575962204066,1.0345413908081094,1.0052816343004054,1.0353113844004178,0.9967017057004016,1.035311384400417,0.9552320508003852,0.953802062700384,1.032451408200416,1.0839309798004368,0.956793364338141
363,18.175,1.0005672844053997,0.9913013753159544,0.9970659382838593,0.9751571375758192,0.9870449702209396,0.992456595529538,0.9904161466426892,1.0371601691853294,0.9909518497785342,1.0043089421070617,1.0050309470977927,1.0086409720514478,1.0495327092537683,0.9798482881786535,1.028200743618529,0.9912253365174476,0.9698933708822086,1.013979433195036,0.9528277983740168,0.9741597640092564,0.9769169568464642
364,18.225,1.000995158901657,0.9853974731175774,1.008666612626514,0.9995470173186828,1.0081934651690874,0.9868420327221702,0.990900569468278,1.0088585765421951,1.0146029670136107,0.9995239420261464,1.0512234562688785,1.036144431281415,1.002766041193725,1.0466105366478935,1.0367101667066296,1.0706542922195346,1.0508535523370064,1.0819690007238365,1.0381245052696677,0.9560928686134816,0.9648964045670836
365,18.275,1.0002520477564811,0.9810189742148292,0.98953790821314,0.9982968782631118,1.0073348125569586,0.9931198091045,0.9879427399458888,1.0065592646478008,1.0062022021204338,1.012629327613041,0.9862067005878772,1.054405643314989,0.960714600149186,1.040891367657976,1.0169789984009685,0.9986930689691388,1.0479244174394489,1.0099459486194955,1.0887161061719908,1.0310450979639143,1.014094012674282
366,18.325,1.0009010360588126,1.001090363249005,0.9948193720357964,1.0000126193945198,0.980988031644454,0.981773450404778,0.9914602817821052,1.0166990759119303,1.0298383933442534,1.0369407270914552,0.9744401901160796,0.993261374546164,0.9736653900709304,1.0142347813238852,1.0506073389989483,0.9554791112333983,1.0156337258498491,0.9736653900709296,0.9946495579603892,1.024027393005633,0.9388488013073988
367,18.375,1.000294624160993,0.9940572656732438,1.001355777168642,1.0021289001254667,0.9931890701659202,1.0083781016505862,1.0022156945910934,1.0154117916150245,1.0185904720061678,0.9843313611238516,0.988922788355503,0.981505867442836,1.0031572830363769,0.9697650849880094,1.0031572830363769,0.9989832582803304,1.0462888721821852,0.9377642285249902,1.074115703889158,1.0309841147433498,0.9585775628527554
368,18.425,1.0004795727403817,1.0089285132972463,1.0006137122850514,1.0017041145962031,0.9925537667724188,0.9836623910568554,0.9829717987682672,1.0478456399395513,1.00288276970413,0.9902369624504174,1.0011264075855588,1.012367125144414,0.9838821249668598,0.9575899162827952,1.017093335936206,1.0212447373073736,0.9672765194821874,0.935449108969898,1.0060229322797571,1.0060229322797574,1.0013773164596402
369,18.475,1.000458850228488,0.9997993673053392,0.9923171164110426,0.9935420735144712,0.9955167941929054,0.9950875070888984,0.9800624584486428,1.0240141930403062,1.0180748408459406,1.0138823569440365,1.0344954027950686,1.007244257432686,0.9840691380860446,1.0033376247059105,0.9950797018688256,1.0638957255112065,1.004713945178758,0.9950797018688256,1.05563780267412,1.0446272388913396,0.9904030210784348
370,18.525,1.0001046706278085,0.995258265867964,0.9942137865124688,0.9795612121135024,0.9951884200131424,0.9820376548954126,1.0056919531915889,1.0459456438216832,1.0296136022071911,1.0285711314658412,1.0129340703455836,0.9743626529156147,0.9664440872843464,1.0376269379058565,0.9924532057806664,0.9938221067541578,1.0294135320649127,0.9472794736554778,1.0020355125951013,0.995191007727648,1.0440663598321736
371,18.575,0.9999340199537604,0.988868564011154,0.9959458242525994,0.9929805699182472,0.9847418294099872,0.9812594751745368,0.978881282038132,1.056566528878232,1.0054144692531168,1.0150918859389493,1.0199305942818662,1.021313082379842,1.0007328618304243,1.0551945141749377,1.0456637250146477,1.064725303335227,0.9340173377083966,0.9462712094859116,1.0306867706199072,1.08514842296442,0.9563855163498928
372,18.625,1.000343978835047,0.9990011553826617,0.998161604343811,0.9738860416023116,0.9849529284387016,0.9819961266121848,1.015365747225727,0.9952107563137697,1.0065551276292632,1.0364630156428378,1.0148055794950768,0.9890229174144096,0.9736991614868692,0.9628652347943868,1.0563078525170488,1.0414112033148852,0.9642194756309472,1.027868794949282,0.9926585331987136,1.0820384284116948,1.0055238211460371
373,18.675,1.0000050042520123,0.987363837192223,1.005221305589818,0.9877525287396024,0.9860719629739878,0.9890969813520932,0.985231680091181,1.0086949636649454,0.9878372033993316,1.0004886317571633,0.9950177438186412,1.0004886317571626,0.9671452276167032,0.946940243752845,1.0331481749053084,1.097804123269656,1.038536170602337,0.9698392254652176,0.9913912082533342,1.0102491931929352,0.9829106129853048
374,18.725,0.9999451316267244,0.9981350294834812,1.004907677871987,0.9806457647270423,0.9905918012055662,0.9923469841135406,0.9772189790495684,1.0213409341505144,1.037325957095927,1.0227013616352305,1.0141986898557558,1.0165794379540087,0.9807445412543304,0.99280287577795,1.004861210301569,0.9968223206191562,0.9794047263072626,1.0798908473374198,1.0437158437665632,1.0678325128138006,0.9731568137479728
375,18.775,1.0004413768458733,1.006934591193272,1.0086505236574366,0.9909759267103398,0.9751801694892862,0.9903939777600907,0.9973773651630824,0.9925657345019004,1.021659344988323,1.0270721097299826,0.9949338190763766,0.9891827565383629,1.0008489047883806,0.97952589216972,0.975527827303721,1.0048469696543796,1.0434949300257017,0.998183528211048,1.0235046056957076,1.044827618314368,1.0002913515247545
376,18.825,1.0002490911731798,1.0016559915882328,0.9900242653369083,0.9833206310441434,0.9854706887690744,0.980839795207685,0.9958901992821986,1.0233059797220734,1.0266710108951151,1.0081633394433842,0.987636649287828,1.0546007696313635,1.0167492674667216,0.9915625189897104,1.061820291057163,1.043261634284628,1.0512153443300003,0.9822831906034428,1.0392847792619422,1.0366335425801516,0.996323923642722
